stu_id,dep,top,topN
2978,5,1878,67.6756756757
2979,5,1879,67.7117117117
2980,5,1880,67.7477477477
2981,5,1881,67.7837837838
2994,5,1894,68.2522522523
2995,5,1895,68.2882882883
2998,5,1898,68.3963963964
2999,5,1899,68.4324324324
3002,5,1902,68.5405405405
3003,5,1903,68.5765765766
3004,5,1904,68.6126126126
3005,5,1905,68.6486486486
3010,5,1910,68.8288288288
3011,5,1911,68.8648648649
3016,5,1916,69.045045045
3017,5,1917,69.0810810811
3020,5,1920,69.1891891892
3021,5,1921,69.2252252252
3024,5,1924,69.3333333333
3025,5,1925,69.3693693694
3026,5,1926,69.4054054054
3027,5,1927,69.4414414414
3028,5,1928,69.4774774775
3029,5,1929,69.5135135135
3032,5,1932,69.6216216216
3033,5,1933,69.6576576577
3038,5,1938,69.8378378378
3039,5,1939,69.8738738739
3040,5,1940,69.9099099099
3041,5,1941,69.9459459459
3042,5,1942,69.981981982
3043,5,1943,70.018018018
3046,5,1946,70.1261261261
3047,5,1947,70.1621621622
3056,5,1956,70.4864864865
3057,5,1957,70.5225225225
3070,5,1970,70.990990991
3071,5,1971,71.027027027
3078,5,1978,71.2792792793
3079,5,1979,71.3153153153
3084,5,1984,71.4954954955
3085,5,1985,71.5315315315
3090,5,1990,71.7117117117
3091,5,1991,71.7477477477
3092,5,1992,71.7837837838
3093,5,1993,71.8198198198
3100,5,2000,72.0720720721
3101,5,2001,72.1081081081
3104,5,2004,72.2162162162
3105,5,2005,72.2522522523
3110,5,2010,72.4324324324
3111,5,2011,72.4684684685
3112,5,2012,72.5045045045
3113,5,2013,72.5405405405
3116,5,2016,72.6486486486
3117,5,2017,72.6846846847
3118,5,2018,72.7207207207
3119,5,2019,72.7567567568
3130,5,2030,73.1531531532
3131,5,2031,73.1891891892
3132,5,2032,73.2252252252
3133,5,2033,73.2612612613
3146,5,2046,73.7297297297
3147,5,2047,73.7657657658
3150,5,2050,73.8738738739
3151,5,2051,73.9099099099
3152,5,2052,73.9459459459
3153,5,2053,73.981981982
3156,5,2056,74.0900900901
3157,5,2057,74.1261261261
3158,5,2058,74.1621621622
3159,5,2059,74.1981981982
3166,5,2066,74.4504504505
3167,5,2067,74.4864864865
3168,5,2068,74.5225225225
3169,5,2069,74.5585585586
3170,5,2070,74.5945945946
3171,5,2071,74.6306306306
3178,5,2078,74.8828828829
3179,5,2079,74.9189189189
3182,5,2082,75.027027027
3183,5,2083,75.0630630631
3186,5,2086,75.1711711712
3187,5,2087,75.2072072072
3190,5,2090,75.3153153153
3191,5,2091,75.3513513514
3194,5,2094,75.4594594595
3195,5,2095,75.4954954955
3200,5,2100,75.6756756757
3201,5,2101,75.7117117117
3204,5,2104,75.8198198198
3205,5,2105,75.8558558559
3210,5,2110,76.036036036
3211,5,2111,76.0720720721
3212,5,2112,76.1081081081
3213,5,2113,76.1441441441
3214,5,2114,76.1801801802
3215,5,2115,76.2162162162
3216,5,2116,76.2522522523
3217,5,2117,76.2882882883
3218,5,2118,76.3243243243
3219,5,2119,76.3603603604
3222,5,2122,76.4684684685
3223,5,2123,76.5045045045
3230,5,2130,76.7567567568
3231,5,2131,76.7927927928
3236,5,2136,76.972972973
3237,5,2137,77.009009009
3248,5,2148,77.4054054054
3249,5,2149,77.4414414414
3252,5,2152,77.5495495495
3253,5,2153,77.5855855856
3258,5,2158,77.7657657658
3259,5,2159,77.8018018018
3266,5,2168,78.1261261261
3267,5,2169,78.1621621622
3272,5,2174,78.3423423423
3273,5,2175,78.3783783784
3276,5,2178,78.4864864865
3277,5,2179,78.5225225225
3288,10,448,61.9640387275
3289,10,449,62.102351314
3290,5,2190,78.9189189189
3291,5,2191,78.954954955
3294,5,2194,79.0630630631
3295,5,2195,79.0990990991
3296,5,2196,79.1351351351
3297,5,2197,79.1711711712
3308,5,2206,79.4954954955
3309,5,2207,79.5315315315
3310,5,2208,79.5675675676
3311,5,2209,79.6036036036
3324,5,2222,80.0720720721
3325,5,2223,80.1081081081
3330,5,2228,80.2882882883
3331,5,2229,80.3243243243
3332,5,2230,80.3603603604
3333,5,2231,80.3963963964
3346,5,2244,80.8648648649
3347,5,2245,80.9009009009
3350,5,2248,81.009009009
3351,5,2249,81.045045045
3374,5,2272,81.8738738739
3375,5,2273,81.9099099099
3386,5,2284,82.3063063063
3387,5,2285,82.3423423423
3392,5,2290,82.5225225225
3393,5,2291,82.5585585586
3396,5,2294,82.6666666667
3397,5,2295,82.7027027027
3400,5,2298,82.8108108108
3401,5,2299,82.8468468468
3408,5,2306,83.0990990991
3409,5,2307,83.1351351351
3410,5,2308,83.1711711712
3411,5,2309,83.2072072072
3416,5,2314,83.3873873874
3417,5,2315,83.4234234234
3424,5,2320,83.6036036036
3425,5,2321,83.6396396396
3440,5,2336,84.1801801802
3441,5,2337,84.2162162162
3442,5,2338,84.2522522523
3443,5,2339,84.2882882883
3444,5,2340,84.3243243243
3445,5,2341,84.3603603604
3446,5,2342,84.3963963964
3447,5,2343,84.4324324324
3464,5,2360,85.045045045
3465,5,2361,85.0810810811
3468,5,2364,85.1891891892
3469,5,2365,85.2252252252
3470,5,2366,85.2612612613
3471,5,2367,85.2972972973
3472,5,2368,85.3333333333
3473,5,2369,85.3693693694
3474,5,2370,85.4054054054
3475,5,2371,85.4414414414
3482,5,2378,85.6936936937
3483,5,2379,85.7297297297
3486,5,2382,85.8378378378
3487,5,2383,85.8738738739
3492,9,2838,96.7609955677
3493,9,2839,96.7950903512
3496,5,2390,86.1261261261
3497,5,2391,86.1621621622
3506,5,2400,86.4864864865
3507,5,2401,86.5225225225
3512,5,2406,86.7027027027
3513,5,2407,86.7387387387
3522,5,2416,87.0630630631
3523,5,2417,87.0990990991
3524,5,2418,87.1351351351
3525,5,2419,87.1711711712
3542,5,2436,87.7837837838
3543,5,2437,87.8198198198
3560,5,2454,88.4324324324
3561,5,2455,88.4684684685
3564,5,2458,88.5765765766
3565,5,2459,88.6126126126
3566,5,2460,88.6486486486
3567,5,2461,88.6846846847
3572,5,2466,88.8648648649
3573,5,2467,88.9009009009
3582,5,2476,89.2252252252
3583,5,2477,89.2612612613
3584,5,2478,89.2972972973
3585,5,2479,89.3333333333
3594,5,2488,89.6576576577
3595,5,2489,89.6936936937
3600,5,2494,89.8738738739
3601,5,2495,89.9099099099
3608,5,2502,90.1621621622
3609,5,2503,90.1981981982
3620,5,2514,90.5945945946
3621,5,2515,90.6306306306
3626,5,2520,90.8108108108
3627,5,2521,90.8468468468
3636,5,2530,91.1711711712
3637,5,2531,91.2072072072
3638,5,2532,91.2432432432
3639,5,2533,91.2792792793
3646,5,2540,91.5315315315
3647,5,2541,91.5675675676
3648,5,2542,91.6036036036
3649,5,2543,91.6396396396
3650,8,2270,80.2120141343
3651,8,2271,80.2473498233
3660,5,2552,91.963963964
3661,5,2553,92.0
3664,5,2556,92.1081081081
3665,5,2557,92.1441441441
3670,5,2562,92.3243243243
3671,5,2563,92.3603603604
3674,5,2566,92.4684684685
3675,5,2567,92.5045045045
3684,5,2576,92.8288288288
3685,5,2577,92.8648648649
3690,5,2582,93.045045045
3691,5,2583,93.0810810811
3694,5,2586,93.1891891892
3695,5,2587,93.2252252252
3698,5,2590,93.3333333333
3699,5,2591,93.3693693694
3714,5,2606,93.9099099099
3715,5,2607,93.9459459459
3716,5,2608,93.981981982
3717,5,2609,94.018018018
3718,5,2610,94.0540540541
3719,5,2611,94.0900900901
3724,5,2617,94.3063063063
3725,5,2618,94.3423423423
3728,5,2621,94.4504504505
3729,5,2622,94.4864864865
3732,5,2626,94.6306306306
3733,5,2627,94.6666666667
3742,5,2636,94.990990991
3743,5,2637,95.027027027
3744,5,2638,95.0630630631
3745,5,2639,95.0990990991
3756,5,2650,95.4954954955
3757,5,2651,95.5315315315
3760,5,2654,95.6396396396
3761,5,2655,95.6756756757
3762,5,2656,95.7117117117
3763,5,2657,95.7477477477
3764,5,2658,95.7837837838
3765,5,2659,95.8198198198
3768,5,2662,95.9279279279
3769,5,2663,95.963963964
3780,5,2670,96.2162162162
3781,5,2671,96.2522522523
3782,5,2672,96.2882882883
3783,5,2673,96.3243243243
3784,5,2674,96.3603603604
3785,5,2675,96.3963963964
3790,5,2680,96.5765765766
3791,5,2681,96.6126126126
3796,5,2684,96.7207207207
3797,5,2685,96.7567567568
3800,5,2688,96.8648648649
3801,5,2689,96.9009009009
3802,5,2690,96.9369369369
3803,5,2691,96.972972973
3804,5,2692,97.009009009
3805,5,2693,97.045045045
3812,5,2700,97.2972972973
3813,5,2701,97.3333333333
3828,5,2716,97.8738738739
3829,5,2717,97.9099099099
3830,5,2718,97.9459459459
3831,5,2719,97.981981982
3834,5,2722,98.0900900901
3835,5,2723,98.1261261261
3838,5,2726,98.2342342342
3839,5,2727,98.2702702703
3840,5,2728,98.3063063063
3841,5,2729,98.3423423423
3844,5,2732,98.4504504505
3845,5,2733,98.4864864865
3858,5,2746,98.954954955
3859,5,2747,98.990990991
3870,5,2758,99.3873873874
3871,5,2759,99.4234234234
3878,5,2766,99.6756756757
3879,5,2767,99.7117117117
3898,6,941,59.9363057325
3899,6,942,60.0
3904,6,947,60.3184713376
3905,6,948,60.3821656051
3910,6,953,60.7006369427
3911,6,954,60.7643312102
3912,8,2275,80.3886925795
3913,8,2276,80.4240282686
3916,6,957,60.9554140127
3917,6,958,61.0191082803
3920,6,961,61.2101910828
3921,6,962,61.2738853503
3930,6,971,61.847133758
3931,6,972,61.9108280255
3944,6,985,62.7388535032
3945,6,986,62.8025477707
3948,6,989,62.9936305732
3949,6,990,63.0573248408
3950,6,991,63.1210191083
3951,6,992,63.1847133758
3960,6,999,63.6305732484
3961,6,1000,63.6942675159
3972,6,1009,64.2675159236
3973,6,1010,64.3312101911
3978,6,1015,64.6496815287
3979,6,1016,64.7133757962
3982,4,1399,57.9536039768
3983,4,1400,57.9950289975
3984,6,1019,64.9044585987
3985,6,1020,64.9681528662
3992,6,1027,65.4140127389
3993,6,1028,65.4777070064
4002,6,1037,66.050955414
4003,6,1038,66.1146496815
4004,6,1039,66.178343949
4005,6,1040,66.2420382166
4008,6,1043,66.4331210191
4009,6,1044,66.4968152866
4016,6,1051,66.9426751592
4017,6,1052,67.0063694268
4020,6,1055,67.1974522293
4021,6,1056,67.2611464968
4024,6,1059,67.4522292994
4025,6,1060,67.5159235669
4028,6,1063,67.7070063694
4029,6,1064,67.7707006369
4034,6,1069,68.0891719745
4035,6,1070,68.152866242
4036,6,1071,68.2165605096
4037,6,1072,68.2802547771
4042,6,1077,68.5987261146
4043,6,1078,68.6624203822
4046,6,1081,68.8535031847
4047,6,1082,68.9171974522
4050,6,1085,69.1082802548
4051,6,1086,69.1719745223
4066,6,1101,70.127388535
4067,6,1102,70.1910828025
4078,6,1113,70.8917197452
4079,6,1114,70.9554140127
4082,6,1117,71.1464968153
4083,6,1118,71.2101910828
4090,6,1125,71.6560509554
4091,6,1126,71.7197452229
4112,6,1145,72.9299363057
4113,6,1146,72.9936305732
4126,6,1159,73.821656051
4127,6,1160,73.8853503185
4144,6,1177,74.9681528662
4145,6,1178,75.0318471338
4154,8,2281,80.6007067138
4155,8,2282,80.6360424028
4162,6,1191,75.8598726115
4163,6,1192,75.923566879
4166,6,1195,76.1146496815
4167,6,1196,76.178343949
4172,6,1201,76.4968152866
4173,6,1202,76.5605095541
4178,6,1207,76.8789808917
4179,6,1208,76.9426751592
4192,6,1221,77.7707006369
4193,6,1222,77.8343949045
4196,6,1225,78.025477707
4197,6,1226,78.0891719745
4210,6,1237,78.7898089172
4211,6,1238,78.8535031847
4214,6,1241,79.0445859873
4215,6,1242,79.1082802548
4216,6,1243,79.1719745223
4217,6,1244,79.2356687898
4232,6,1259,80.1910828025
4233,6,1260,80.2547770701
4236,6,1263,80.4458598726
4237,6,1264,80.5095541401
4256,6,1283,81.7197452229
4257,6,1284,81.7834394904
4262,6,1289,82.101910828
4263,6,1290,82.1656050955
4266,6,1291,82.2292993631
4267,6,1292,82.2929936306
4286,6,1309,83.3757961783
4287,6,1310,83.4394904459
4290,6,1313,83.6305732484
4291,6,1314,83.6942675159
4292,6,1315,83.7579617834
4293,6,1316,83.821656051
4294,6,1317,83.8853503185
4295,6,1318,83.949044586
4314,6,1337,85.1592356688
4315,6,1338,85.2229299363
4326,6,1349,85.923566879
4327,6,1350,85.9872611465
4332,6,1355,86.3057324841
4333,6,1356,86.3694267516
4348,6,1371,87.3248407643
4349,6,1372,87.3885350318
4362,6,1385,88.2165605096
4363,6,1386,88.2802547771
4366,6,1389,88.4713375796
4367,6,1390,88.5350318471
4370,6,1393,88.7261146497
4371,6,1394,88.7898089172
4372,6,1395,88.8535031847
4373,6,1396,88.9171974522
4374,6,1397,88.9808917197
4375,6,1398,89.0445859873
4376,6,1399,89.1082802548
4377,6,1400,89.1719745223
4382,6,1405,89.4904458599
4383,6,1406,89.5541401274
4388,6,1411,89.872611465
4389,6,1412,89.9363057325
4394,5,2770,99.8198198198
4395,5,2771,99.8558558559
4404,6,1425,90.7643312102
4405,6,1426,90.8280254777
4420,6,1439,91.6560509554
4421,6,1440,91.7197452229
4424,6,1443,91.9108280255
4425,6,1444,91.974522293
4428,6,1445,92.0382165605
4429,6,1446,92.101910828
4432,6,1449,92.2929936306
4433,6,1450,92.3566878981
4436,6,1453,92.5477707006
4437,6,1454,92.6114649682
4442,6,1459,92.9299363057
4443,6,1460,92.9936305732
4448,6,1465,93.3121019108
4449,6,1466,93.3757961783
4456,6,1473,93.821656051
4457,6,1474,93.8853503185
4458,6,1475,93.949044586
4459,6,1476,94.0127388535
4462,6,1479,94.2038216561
4463,6,1480,94.2675159236
4478,6,1493,95.0955414013
4479,6,1494,95.1592356688
4482,6,1497,95.3503184713
4483,6,1498,95.4140127389
4494,6,1509,96.1146496815
4495,6,1510,96.178343949
4498,6,1513,96.3694267516
4499,6,1514,96.4331210191
4500,6,1515,96.4968152866
4501,6,1516,96.5605095541
4502,6,1517,96.6242038217
4503,6,1518,96.6878980892
4504,6,1519,96.7515923567
4505,6,1520,96.8152866242
4506,6,1521,96.8789808917
4507,6,1522,96.9426751592
4510,6,1525,97.1337579618
4511,6,1526,97.1974522293
4514,6,1529,97.3885350318
4515,6,1530,97.4522292994
4516,6,1531,97.5159235669
4517,6,1532,97.5796178344
4524,6,1539,98.025477707
4525,6,1540,98.0891719745
4530,6,1545,98.4076433121
4531,6,1546,98.4713375796
4532,6,1547,98.5350318471
4533,6,1548,98.5987261146
4536,6,1549,98.6624203822
4537,6,1550,98.7261146497
4538,6,1551,98.7898089172
4539,6,1552,98.8535031847
4540,6,1553,98.9171974522
4541,6,1554,98.9808917197
4542,6,1555,99.0445859873
4543,6,1556,99.1082802548
4546,6,1559,99.2993630573
4547,6,1560,99.3630573248
4556,3,1335,58.6297760211
4557,3,1336,58.6736934563
4558,3,1337,58.7176108915
4559,3,1338,58.7615283267
4560,3,1339,58.805445762
4561,3,1340,58.8493631972
4566,3,1345,59.0689503733
4567,3,1346,59.1128678085
4568,3,1347,59.1567852437
4569,3,1348,59.200702679
4570,3,1349,59.2446201142
4571,3,1350,59.2885375494
4572,3,1351,59.3324549846
4573,3,1352,59.3763724199
4586,3,1365,59.9472990777
4587,3,1366,59.991216513
4590,3,1369,60.1229688186
4591,3,1370,60.1668862538
4592,3,1371,60.2108036891
4593,3,1372,60.2547211243
4602,3,1381,60.6499780413
4603,3,1382,60.6938954765
4620,3,1399,61.4404918753
4621,3,1400,61.4844093105
4622,3,1401,61.5283267457
4623,3,1402,61.5722441809
4628,3,1405,61.7039964866
4629,3,1406,61.7479139218
4634,3,1411,61.9675010979
4635,3,1412,62.0114185332
4644,3,1421,62.4066754502
4645,3,1422,62.4505928854
4646,3,1423,62.4945103206
4647,3,1424,62.5384277558
4648,3,1425,62.582345191
4649,3,1426,62.6262626263
4656,3,1431,62.8458498024
4657,3,1432,62.8897672376
4658,3,1433,62.9336846728
4659,3,1434,62.977602108
4662,3,1437,63.1093544137
4663,3,1438,63.1532718489
4664,9,2852,97.2383225367
4665,9,2853,97.2724173202
4666,3,1439,63.1971892841
4667,3,1440,63.2411067194
4670,3,1443,63.372859025
4671,3,1444,63.4167764603
4678,3,1451,63.7241985068
4679,3,1452,63.768115942
4692,3,1465,64.3390425999
4693,3,1466,64.3829600351
4708,3,1477,64.8660518226
4709,3,1478,64.9099692578
4724,9,2854,97.3065121036
4725,9,2855,97.3406068871
4732,3,1499,65.8322353975
4733,3,1500,65.8761528327
4734,3,1501,65.9200702679
4735,3,1502,65.9639877031
4750,3,1517,66.6227492314
4751,3,1518,66.6666666667
4758,3,1525,66.9740887132
4759,3,1526,67.0180061484
4760,3,1527,67.0619235837
4761,3,1528,67.1058410189
4764,3,1531,67.2375933245
4765,3,1532,67.2815107598
4770,3,1537,67.5010979359
4771,3,1538,67.5450153711
4774,3,1541,67.6767676768
4775,3,1542,67.720685112
4784,3,1551,68.115942029
4785,3,1552,68.1598594642
4792,3,1559,68.4672815108
4793,3,1560,68.511198946
4794,3,1561,68.5551163812
4795,3,1562,68.5990338164
4804,3,1571,68.9942907334
4805,3,1572,69.0382081686
4808,16,356,88.1188118812
4809,16,357,88.3663366337
4812,3,1577,69.2577953448
4813,3,1578,69.30171278
4814,3,1579,69.3456302152
4815,3,1580,69.3895476504
4830,3,1595,70.0483091787
4831,3,1596,70.092226614
4838,3,1603,70.3996486605
4839,3,1604,70.4435660957
4840,3,1605,70.487483531
4841,3,1606,70.5314009662
4844,3,1609,70.6631532718
4845,3,1610,70.7070707071
4848,3,1613,70.8388230127
4849,3,1614,70.882740448
4850,3,1615,70.9266578832
4851,3,1616,70.9705753184
4858,3,1623,71.277997365
4859,3,1624,71.3219148002
4862,3,1627,71.4536671058
4863,3,1628,71.4975845411
4868,3,1633,71.7171717172
4869,3,1634,71.7610891524
4872,3,1637,71.8928414581
4873,3,1638,71.9367588933
4878,3,1643,72.1563460694
4879,3,1644,72.2002635046
4892,3,1657,72.7711901625
4893,3,1658,72.8151075977
4894,3,1659,72.8590250329
4895,3,1660,72.9029424682
4898,3,1663,73.0346947738
4899,3,1664,73.078612209
4900,3,1665,73.1225296443
4901,3,1666,73.1664470795
4908,3,1673,73.473869126
4909,3,1674,73.5177865613
4934,3,1699,74.6157224418
4935,3,1700,74.659639877
4942,3,1707,74.9670619236
4943,3,1708,75.0109793588
4944,3,1709,75.054896794
4945,3,1710,75.0988142292
4954,3,1719,75.4940711462
4955,3,1720,75.5379885815
4972,3,1737,76.2845849802
4973,3,1738,76.3285024155
4976,3,1741,76.4602547211
4977,3,1742,76.5041721563
4978,3,1743,76.5480895916
4979,3,1744,76.5920070268
4988,3,1753,76.9872639438
4989,3,1754,77.031181379
4998,3,1763,77.426438296
4999,3,1764,77.4703557312
5000,3,1765,77.5142731664
5001,3,1766,77.5581906017
5002,3,1767,77.6021080369
5003,3,1768,77.6460254721
5006,3,1771,77.7777777778
5007,3,1772,77.821695213
5008,3,1773,77.8656126482
5009,3,1774,77.9095300834
5010,3,1775,77.9534475187
5011,3,1776,77.9973649539
5020,3,1785,78.3926218709
5021,3,1786,78.4365393061
5024,3,1789,78.5682916118
5025,3,1790,78.612209047
5028,3,1793,78.7439613527
5029,3,1794,78.7878787879
5030,3,1795,78.8317962231
5031,3,1796,78.8757136583
5032,3,1797,78.9196310935
5033,3,1798,78.9635485288
5038,3,1803,79.1831357049
5039,3,1804,79.2270531401
5040,3,1805,79.2709705753
5041,3,1806,79.3148880105
5044,3,1809,79.4466403162
5045,3,1810,79.4905577514
5048,3,1813,79.6223100571
5049,3,1814,79.6662274923
5064,3,1829,80.3249890206
5065,3,1830,80.3689064559
5076,3,1841,80.8519982433
5077,3,1842,80.8959156785
5080,3,1845,81.0276679842
5081,3,1846,81.0715854194
5082,3,1847,81.1155028546
5083,3,1848,81.1594202899
5096,3,1861,81.7303469477
5097,3,1862,81.774264383
5100,3,1865,81.9060166886
5101,3,1866,81.9499341238
5104,3,1869,82.0816864295
5105,3,1870,82.1256038647
5108,3,1873,82.2573561704
5109,3,1874,82.3012736056
5116,3,1881,82.6086956522
5117,3,1882,82.6526130874
5132,3,1897,83.3113746157
5133,3,1898,83.3552920509
5134,3,1899,83.3992094862
5135,3,1900,83.4431269214
5136,3,1901,83.4870443566
5137,3,1902,83.5309617918
5140,3,1905,83.6627140975
5141,3,1906,83.7066315327
5142,3,1907,83.7505489679
5143,3,1908,83.7944664032
5144,3,1909,83.8383838384
5145,3,1910,83.8823012736
5148,3,1913,84.0140535793
5149,3,1914,84.0579710145
5164,3,1929,84.7167325428
5165,3,1930,84.760649978
5172,3,1937,85.0680720246
5173,3,1938,85.1119894598
5186,3,1951,85.6829161177
5187,3,1952,85.7268335529
5190,3,1955,85.8585858586
5191,3,1956,85.9025032938
5210,3,1975,86.736934563
5211,3,1976,86.7808519982
5218,3,1983,87.0882740448
5219,3,1984,87.13219148
5220,3,1985,87.1761089152
5221,3,1986,87.2200263505
5222,3,1987,87.2639437857
5223,3,1988,87.3078612209
5226,3,1991,87.4396135266
5227,3,1992,87.4835309618
5228,3,1993,87.527448397
5229,3,1994,87.5713658322
5232,3,1997,87.7031181379
5233,3,1998,87.7470355731
5234,3,1999,87.7909530083
5235,3,2000,87.8348704436
5240,3,2005,88.0544576197
5241,3,2006,88.0983750549
5242,3,2007,88.1422924901
5243,3,2008,88.1862099253
5244,3,2009,88.2301273606
5245,3,2010,88.2740447958
5248,3,2013,88.4057971014
5249,3,2014,88.4497145367
5256,3,2019,88.6693017128
5257,3,2020,88.713219148
5260,3,2023,88.8449714537
5261,3,2024,88.8888888889
5262,3,2025,88.9328063241
5263,3,2026,88.9767237593
5270,3,2033,89.2841458059
5271,3,2034,89.3280632411
5272,3,2035,89.3719806763
5273,3,2036,89.4158981116
5276,3,2039,89.5476504172
5277,3,2040,89.5915678524
5280,3,2043,89.7233201581
5281,3,2044,89.7672375933
5304,3,2067,90.7773386034
5305,3,2068,90.8212560386
5312,3,2075,91.1286780852
5313,3,2076,91.1725955204
5318,3,2081,91.3921826965
5319,3,2082,91.4361001318
5320,3,2083,91.480017567
5321,3,2084,91.5239350022
5330,3,2093,91.9191919192
5331,3,2094,91.9631093544
5332,3,2095,92.0070267896
5333,3,2096,92.0509442249
5334,3,2097,92.0948616601
5335,3,2098,92.1387790953
5338,3,2101,92.270531401
5339,3,2102,92.3144488362
5342,3,2105,92.4462011419
5343,3,2106,92.4901185771
5344,3,2107,92.5340360123
5345,3,2108,92.5779534475
5354,3,2117,92.9732103645
5355,3,2118,93.0171277997
5356,3,2119,93.061045235
5357,3,2120,93.1049626702
5358,3,2121,93.1488801054
5359,3,2122,93.1927975406
5374,3,2137,93.851559069
5375,3,2138,93.8954765042
5377,3,2139,93.9393939394
5388,3,2150,94.4224857268
5389,3,2151,94.4664031621
5404,3,2162,94.9494949495
5405,3,2163,94.9934123847
5414,3,2172,95.3886693017
5415,3,2173,95.4325867369
5416,3,2174,95.4765041722
5417,3,2175,95.5204216074
5424,3,2182,95.8278436539
5425,3,2183,95.8717610892
5432,3,2190,96.1791831357
5433,3,2191,96.2231005709
5436,3,2194,96.3548528766
5437,3,2195,96.3987703118
5440,3,2198,96.5305226175
5441,3,2199,96.5744400527
5446,3,2204,96.7940272288
5447,3,2205,96.837944664
