stu_id,avg_s,avg_c,mon_count_c,topN,times
1434,3.467992701,7.419354839,31.0,54.1047416844,9.0
1435,4.256242171,9.741666667,12.0,54.1401273885,16.0
1440,3.143255567,8.093406593,91.0,54.3170559094,13.0
1441,3.186152363,6.208602151,93.0,54.3524416136,0.0
1448,3.698777429,8.003030303,66.0,54.6001415428,0.0
1449,4.013741339,7.888888889,72.0,54.635527247,6.0
1452,5.03646729,11.10213675,234.0,54.7416843595,24.0
1453,4.783632184,14.60828729,181.0,54.7770700637,51.0
1460,4.08201107,7.373287671,146.0,55.0247699929,47.0
1461,4.943551724,7.781875,160.0,55.0601556971,2.0
1464,5.306516854,12.96410256,39.0,55.1663128096,89.0
1465,4.80508088556,8.9764008905,81.3247311828,55.2016985138,4.0
1476,4.141787234,7.438167939,131.0,55.5909412597,0.0
1477,4.398357401,6.036774194,155.0,55.6263269639,0.0
1478,5.419831933,9.314893617,47.0,55.6617126681,2.0
1479,5.482352941,5.39,70.0,55.6970983723,0.0
1480,5.603089431,8.423214286,56.0,55.7324840764,0.0
1481,6.26513834,6.6975,40.0,55.7678697806,2.0
1486,4.241679873,7.989423077,208.0,56.0155697098,19.0
1487,4.578736559,9.638650307,163.0,56.050955414,7.0
1488,2.636752988,4.865384615,26.0,56.0863411182,19.0
1489,2.9920625,6.429411765,51.0,56.1217268224,65.0
1494,3.596675236,10.37832168,143.0,56.2986553432,33.0
1495,3.15643454,11.80535354,99.0,56.3340410474,13.0
1504,3.518346883,11.2974359,78.0,56.652512385,30.0
1505,3.803778559,9.126760563,71.0,56.6878980892,47.0
1518,4.262133816,8.72975,120.0,57.1479122435,35.0
1519,4.777714286,13.41485149,101.0,57.1832979476,1.0
1520,4.013115318,9.128865979,97.0,57.2186836518,27.0
1521,4.697248322,7.88344,125.0,57.254069356,56.0
1524,4.109044586,6.827142857,70.0,57.3602264685,9.0
1525,5.049966443,5.604166667,48.0,57.3956121727,27.0
1532,3.353347368,12.65,14.0,57.6433121019,38.0
1533,4.08637037,4.753225806,62.0,57.6786978061,21.0
1534,3.831947627,7.3825,80.0,57.7140835103,14.0
1535,3.515051975,5.689393939,66.0,57.8202406228,5.0
1548,4.06549195,8.219148936,47.0,58.2802547771,19.0
1549,4.199372549,6.252777778,36.0,58.3156404812,22.0
1552,2.851785714,9.56,10.0,58.4217975938,27.0
1553,3.010116505,3.923571429,14.0,58.4571832979,17.0
1554,3.375852632,6.64,35.0,58.4925690021,16.0
1555,3.466958106,3.946153846,52.0,58.5279547063,20.0
1564,3.687716644,9.866122449,49.0,58.8464260439,2.0
1565,3.830289308,9.757222222,90.0,58.8818117481,6.0
1568,4.127617188,11.18303571,56.0,58.9879688606,6.0
1569,4.414384615,7.583552632,76.0,59.0233545648,6.0
1570,4.421657754,8.465789474,76.0,59.0587402689,1.0
1571,5.596701754,7.440625,96.0,59.0941259731,4.0
1576,4.279161426,12.33846154,39.0,59.271054494,7.0
1577,4.791350114,10.95185185,54.0,59.3064401982,4.0
1580,5.002208202,9.183333333,54.0,59.4125973107,1.0
1581,6.946313364,9.185416667,48.0,59.4479830149,0.0
1592,4.334356725,9.255571429,140.0,59.8372257608,2.0
1593,4.743992095,8.99923913,92.0,59.872611465,0.0
1628,4.344977376,10.92619048,42.0,39.2698737632,33.0
1629,3.897717996,9.391333333,60.0,39.3039918117,56.0
1634,4.525051282,12.75517241,87.0,39.4745820539,19.0
1635,3.893673469,7.638297872,47.0,39.5087001024,17.0
1640,4.253400309,5.903921569,51.0,39.6792903446,2.0
1641,3.818379121,8.181188119,101.0,39.713408393,0.0
1660,4.194903382,11.25666667,60.0,40.3616513135,37.0
1661,3.763634431,8.505531915,47.0,40.395769362,6.0
1662,4.518607443,13.22545455,55.0,40.4298874104,0.0
1663,3.967824934,6.920588235,68.0,40.4640054589,7.0
1664,3.733609023,9.764534884,172.0,40.4981235073,4.0
1665,4.216859504,10.00979592,245.0,40.5322415558,6.0
1666,3.818547855,5.323275862,116.0,40.5663596042,59.0
1667,4.153672231,6.621595092,163.0,40.6004776527,43.0
1674,3.557478006,8.064,25.0,40.8393039918,25.0
1675,3.026348748,4.45625,24.0,40.8734220403,33.0
1682,4.115762082,5.561702128,47.0,41.1122483794,16.0
1683,3.837128205,6.134117647,85.0,41.1463664278,16.0
1686,3.598407351,6.761904762,168.0,41.2487205732,11.0
1687,3.715412961,6.142285714,175.0,41.2828386216,7.0
1696,4.409340659,9.23030303,99.0,41.5899010577,3.0
1697,3.821720154,6.144660194,103.0,41.6240191061,23.0
1714,5.097368421,8.235714286,42.0,42.2722620266,0.0
1715,4.969922027,11.01428571,91.0,42.3063800751,0.0
1720,4.379597561,9.3828125,64.0,42.4769703173,3.0
1721,4.547476636,9.866091954,87.0,42.5110883657,3.0
1724,5.832879433,10.19007519,133.0,42.7499147049,1.0
1725,6.29873502,9.969230769,182.0,42.7840327533,3.0
1732,3.820394537,11.07553191,94.0,43.0910951894,34.0
1733,4.895393258,6.230735931,231.0,43.1934493347,9.0
1734,3.92688,10.87440367,109.0,43.2275673831,16.0
1735,4.89077551,5.688867925,159.0,43.2616854316,3.0
1742,4.712068376,7.191857143,140.0,43.5687478676,0.0
1743,4.756893491,7.074326241,141.0,43.671102013,4.0
1744,4.591584327,11.42934132,167.0,43.7052200614,0.0
1745,5.230986301,11.20566038,159.0,43.7393381099,0.0
1748,5.000806202,9.775903614,83.0,43.8416922552,5.0
1749,5.465520362,7.545299145,117.0,43.8758103037,6.0
1754,6.113915094,8.396235294,85.0,44.0464005459,15.0
1755,4.443446541,8.419375,160.0,44.0805185943,10.0
1756,5.33449807,10.39966942,121.0,44.1146366428,0.0
1757,5.994075829,11.85,128.0,44.1487546912,24.0
1758,3.233030303,9.724705882,85.0,44.1828727397,28.0
1759,3.77698762,9.349818182,110.0,44.2169907881,10.0
1760,3.635423341,10.12631579,152.0,44.2511088366,2.0
1761,5.087761194,8.61,70.0,44.285226885,5.0
1780,3.996787565,6.478395062,162.0,45.0017059024,16.0
1781,5.517125749,8.102555556,90.0,45.0358239509,8.0
1788,5.869680639,11.49607143,28.0,45.27465029,4.0
1789,6.875810185,9.853225806,62.0,45.3087683385,0.0
1790,4.968311688,6.082978723,47.0,45.3428863869,5.0
1791,5.689751553,5.139772727,88.0,45.3770044353,4.0
1792,4.654409091,7.520183486,109.0,45.4111224838,7.0
1793,5.282667758,8.776144578,83.0,45.4452405322,13.0
1796,6.753105175,11.59210526,38.0,45.5475946776,0.0
1797,6.834809741,8.693548387,31.0,45.6499488229,0.0
1798,3.547643759,9.262962963,54.0,45.6840668714,14.0
1799,4.029900621,7.826582278,79.0,45.7864210167,2.0
1800,6.182544379,18.96444444,45.0,45.8205390652,0.0
1801,4.976481959,12.83188406,69.0,45.9228932105,0.0
1804,4.458727569,8.641558442,77.0,46.0252473559,4.0
1805,4.594510086,10.83870968,31.0,46.0593654043,8.0
1822,4.612808587,7.062831858,113.0,46.6393722279,2.0
1823,4.895774648,9.289010989,91.0,46.6734902764,2.0
1824,3.717612667,9.490291262,103.0,46.7076083248,72.0
1825,3.607162304,5.462926829,246.0,46.7417263733,72.0
1828,3.989868914,6.498235294,170.0,46.8440805186,34.0
1829,3.83788222,7.755691057,123.0,46.878198567,24.0
1836,4.121671642,12.93333333,12.0,47.1170249062,6.0
1837,4.216864865,9.415384615,13.0,47.1511429546,4.0
1844,4.123134058,12.12473118,93.0,47.3899692938,30.0
1845,4.483175487,10.08644068,59.0,47.4240873422,51.0
1856,3.342105263,14.13421053,38.0,47.7993858751,15.0
1857,3.988980322,9.76,30.0,47.8335039236,22.0
1862,2.960206986,10.4384375,32.0,48.1405663596,37.0
1863,3.251027668,6.702195122,41.0,48.1746844081,6.0
1866,5.65261324,15.45714286,56.0,48.2770385534,2.0
1867,6.927663551,19.5147541,61.0,48.3111566018,0.0
1868,3.709829739,6.443041475,217.0,48.3452746503,15.0
1869,4.716466877,8.532928177,181.0,48.3793926987,0.0
1876,4.334856753,10.64130435,46.0,48.6182190379,11.0
1877,5.040139697,15.00649351,77.0,48.6523370863,26.0
1878,3.884083851,9.133908046,174.0,48.6864551348,10.0
1879,3.846340996,9.052736318,201.0,48.7205731832,15.0
1880,4.651233859,13.5137931,58.0,48.7546912317,21.0
1881,4.969130435,12.5,13.0,48.7888092801,14.0
1886,5.023824176,6.722695035,141.0,48.9593995223,0.0
1887,6.406760563,7.664634146,82.0,48.9935175708,0.0
1890,3.835316847,8.598611111,144.0,49.0958717161,13.0
1891,4.547505519,8.141818182,110.0,49.1299897646,4.0
1892,4.692409867,11.40915493,142.0,49.164107813,0.0
1893,4.749583333,9.492913386,127.0,49.1982258615,0.0
1900,4.395105932,11.021875,64.0,49.5052882975,27.0
1901,11.71715686,14.045,20.0,49.539406346,37.0
1904,4.062019364,8.606349206,63.0,49.6417604913,23.0
1905,5.044411178,10.62777778,72.0,49.6758785397,0.0
1910,4.947826087,8.038636364,220.0,49.846468782,20.0
1911,5.53625,7.829463415,205.0,49.8805868304,10.0
1914,4.295485437,4.411864407,59.0,50.0511770727,12.0
1915,4.460791789,6.685,40.0,50.0852951211,6.0
1926,4.576157205,8.312,50.0,50.5288297509,57.0
1927,4.282816092,15.97727273,22.0,50.5629477994,31.0
1928,4.102633864,9.184337349,166.0,50.5970658478,10.0
1929,4.410345964,13.71041667,96.0,50.6311838963,3.0
1938,4.585034294,8.578703704,108.0,50.9382463323,16.0
1939,4.039193548,9.541176471,85.0,50.9723643808,6.0
1942,3.983907285,8.227669903,206.0,51.0747185261,75.0
1943,4.847741935,7.397575758,165.0,51.1088365745,56.0
1944,3.877777778,11.27837838,37.0,51.142954623,0.0
1945,8.221212121,17.825,4.0,51.1770726714,0.0
1946,3.257312073,5.405555556,18.0,51.2111907199,94.0
1947,3.075149701,6.589473684,19.0,51.2453087683,63.0
1948,3.565135135,15.20680851,47.0,51.2794268168,7.0
1949,3.505569007,9.28625,80.0,51.3135448652,8.0
1954,3.851504298,6.956756757,74.0,51.4841351075,8.0
1955,4.356614173,6.174074074,108.0,51.5182531559,10.0
1964,4.128354115,8.45,36.0,51.8935516888,16.0
1965,4.374727273,6.7,14.0,51.9276697373,12.0
1966,3.5708981,11.64861111,72.0,51.9617877857,0.0
1967,3.80828125,11.24705882,51.0,51.9959058342,8.0
1972,3.263210059,8.207058824,34.0,52.2347321733,44.0
1973,3.700132626,6.583552632,76.0,52.2688502218,15.0
1974,4.106531605,7.483333333,96.0,52.3712043671,39.0
1975,4.364093023,7.593197279,147.0,52.4053224156,16.0
1994,4.683115672,12.214375,32.0,53.0535653361,2.0
1995,4.4686,16.0625,32.0,53.0876833845,11.0
1996,4.438574074,10.97813953,43.0,53.121801433,32.0
1997,4.944960836,8.32,55.0,53.1559194814,19.0
1998,4.128505747,7.825862069,58.0,53.1900375299,40.0
1999,4.972332696,8.2484375,64.0,53.2241555783,69.0
2004,3.584012638,4.444247788,113.0,53.428863869,2.0
2005,4.110590406,4.153846154,78.0,53.4629819174,4.0
2006,4.790081699,6.824358974,78.0,53.4970999659,0.0
2007,5.83083045,8.160810811,74.0,53.5312180143,0.0
2018,3.803970315,4.396,100.0,53.9065165473,30.0
2019,4.582084691,5.702797203,143.0,53.9406345957,54.0
2030,3.725482912,5.425806452,186.0,54.3159331286,32.0
2031,4.043385147,6.038028169,71.0,54.3500511771,4.0
2032,5.029452663,8.894235294,170.0,54.3841692255,12.0
2033,4.008700322,6.7375,220.0,54.418287274,0.0
2034,3.016090298,3.423157895,95.0,54.4524053224,0.0
2035,3.850652174,2.961971831,142.0,54.4865233709,0.0
2048,4.088026608,3.363934426,61.0,54.9300580007,0.0
2049,3.794604317,4.768947368,57.0,54.9641760491,0.0
2052,4.137916667,11.31489362,47.0,55.0665301945,6.0
2053,3.842857143,9.645454545,55.0,55.1006482429,4.0
2056,4.442302406,7.976883117,77.0,55.2712384852,37.0
2057,4.071164241,4.336206897,58.0,55.3053565336,49.0
2070,4.38039666,11.08823529,34.0,55.8853633572,36.0
2071,4.514506024,8.165625,32.0,55.9194814057,9.0
2076,5.863086172,9.200649351,154.0,56.1583077448,4.0
2077,5.618625,7.571794872,117.0,56.1924257932,0.0
2094,5.098982456,11.63617021,188.0,56.7724326169,10.0
2095,5.265,12.19153846,130.0,56.8065506653,9.0
2096,5.883143939,9.262686567,67.0,56.8406687137,0.0
2097,6.632580645,6.551219512,41.0,56.8747867622,0.0
2126,3.154230769,8.265789474,38.0,57.8642101672,24.0
2127,3.691070111,10.57755102,49.0,57.8983282156,0.0
2128,3.645543307,7.296511628,86.0,57.9324462641,3.0
2129,3.900585774,6.69047619,105.0,57.9665643125,4.0
2130,3.993106904,9.104651163,86.0,58.000682361,14.0
2131,3.712216216,8.082258065,62.0,58.0348004094,21.0
2138,6.655913978,8.304878049,41.0,58.2736267485,0.0
2139,6.568734694,10.90961538,52.0,58.307744797,0.0
2156,4.37529316,5.154035088,285.0,58.8877516206,0.0
2157,4.972678984,4.977331731,416.0,58.9218696691,0.0
2164,5.289522293,6.459574468,94.0,59.1606960082,0.0
2165,4.98513324,5.679310345,58.0,59.1948140566,19.0
2168,3.793649194,5.458974359,117.0,59.297168202,143.0
2169,3.817610294,5.589125,160.0,59.3312862504,33.0
2178,6.121253644,9.775714286,70.0,59.6383486865,3.0
2179,5.674536741,12.403125,64.0,59.6724667349,0.0
2180,5.130567951,11.57432432,74.0,59.7065847834,38.0
2181,5.424545455,8.475,88.0,59.7407028318,13.0
2196,5.489098039,11.35588235,34.0,60.2524735585,9.0
2197,5.809479769,12.21311475,61.0,60.286591607,18.0
2206,4.030831889,8.0803125,96.0,60.7983623337,18.0
2207,4.735492228,9.439452055,73.0,60.8324803821,57.0
2214,2.467065693,6.447887324,71.0,61.0713067213,69.0
2215,3.111160458,10.11428571,49.0,61.1054247697,44.0
2224,3.971879085,9.68,60.0,61.4124872057,2.0
2225,5.613699634,13.15,67.0,61.4466052542,16.0
2228,4.38795122,9.136936937,111.0,61.5489593995,25.0
2229,4.231314387,8.791666667,96.0,61.583077448,19.0
2230,4.323569937,10.88181818,22.0,61.6171954964,2.0
2231,4.796350365,9.6,58.0,61.6513135449,6.0
2236,3.846052632,5.83046875,128.0,61.8219037871,0.0
2237,4.302696817,5.717786561,253.0,61.8560218356,1.0
2246,4.014397993,8.394594595,74.0,62.1630842716,9.0
2247,5.264962687,9.422195122,123.0,62.19720232,14.0
2248,4.138516378,6.272105263,76.0,62.2313203685,39.0
2249,5.023594306,7.140515464,97.0,62.2654384169,22.0
2264,3.902084507,6.184693878,98.0,62.7772091436,7.0
2265,4.178475336,8.351016949,59.0,62.8113271921,5.0
2266,3.863121019,5.996703297,91.0,62.8454452405,31.0
2267,4.356571835,4.897916667,192.0,62.879563289,16.0
2272,3.445884615,7.023404255,47.0,63.0501535312,23.0
2273,4.65387931,8.63814433,97.0,63.0842715797,12.0
2298,3.707346041,5.960952381,105.0,63.9372227909,5.0
2299,4.086265912,6.361515152,132.0,63.9713408393,0.0
2310,4.409592875,13.64509804,51.0,64.3466393722,13.0
2311,5.051388889,11.20188679,53.0,64.3807574207,14.0
2314,3.749592641,10.27383333,60.0,57.881773399,103.0
2315,4.575699797,8.5875,80.0,58.1280788177,70.0
2318,4.414989775,8.38961039,77.0,64.9607642443,5.0
2319,3.844885321,10.70909091,44.0,65.165472535,2.0
2348,4.939255319,12.29809524,105.0,70.9996588195,26.0
2349,4.813050076,9.600636943,157.0,71.2043671102,2.0
2354,5.977438424,10.69459459,37.0,72.1937905152,9.0
2355,5.937560137,9.945238095,42.0,72.3984988059,0.0
2358,3.629781277,9.701282051,156.0,73.0126236779,50.0
2359,4.579456522,12.79165563,151.0,73.2173319686,78.0
2362,3.968809524,10.30519481,77.0,73.8314568407,4.0
2363,5.859609929,10.5027027,111.0,73.9679290345,2.0
2366,4.497977707,17.17407407,54.0,74.5479358581,47.0
2367,4.323023256,11.46075949,79.0,74.7526441488,37.0
2368,4.1604625,13.80098039,102.0,74.9573524394,24.0
2369,4.77892922,13.48240741,108.0,75.1620607301,33.0
2372,4.875851528,7.103125,32.0,75.7761856022,47.0
2373,4.608446809,7.178947368,57.0,75.9808938929,10.0
2374,3.4447806,6.86375,56.0,76.1856021836,37.0
2375,3.971428571,6.575316456,79.0,76.3903104742,33.0
2380,3.99156682,6.814285714,7.0,77.4138519277,15.0
2381,3.782558747,5.835769231,26.0,77.6185602184,2.0
2382,5.190374016,4.981208054,149.0,77.823268509,0.0
2383,5.637697063,5.981456954,151.0,77.9938587513,9.0
2384,3.476728972,5.550529595,321.0,78.198567042,46.0
2385,4.094817276,5.558874459,462.0,78.4032753327,40.0
2390,3.450159652,8.411764706,17.0,79.4268167861,120.0
2391,3.376041276,4.810344828,58.0,79.6315250768,109.0
2402,4.596468401,8.7772,250.0,81.8833162743,83.0
2403,5.770861423,9.505521472,163.0,82.088024565,221.0
2408,4.97861413,9.292315789,285.0,83.1115660184,0.0
2409,4.948847118,9.79296748,246.0,83.3162743091,0.0
2410,3.382876214,8.543283582,67.0,83.5209825998,55.0
2411,5.225,8.9764008905,81.3247311828,83.7256908905,0.0
2424,4.076459538,7.390826446,121.0,84.9539406346,39.0
2425,4.661921529,7.536440678,118.0,84.988058683,16.0
2432,5.01413442,8.158787879,132.0,85.2268850222,16.0
2433,5.864528796,15.25301205,83.0,85.2610030706,16.0
2438,3.558538813,9.31,60.0,85.4315933129,0.0
2439,4.728837209,12.69,40.0,85.4657113613,0.0
2442,3.515552826,11.551,100.0,85.5680655067,78.0
2443,4.261092233,11.63755814,86.0,85.6021835551,62.0
2444,4.531343805,10.98571429,91.0,85.6363016035,9.0
2445,5.259401709,7.286390977,133.0,85.670419652,0.0
2448,4.084237288,10.48789474,76.0,85.7727737973,0.0
2449,4.391687117,11.47363636,88.0,85.8068918458,0.0
2454,3.770828625,13.64166667,108.0,85.977482088,6.0
2455,4.226757216,11.14013793,145.0,86.0116001365,0.0
2456,3.931755725,7.695833333,24.0,86.0457181849,16.0
2457,3.811568627,5.394186047,86.0,86.0798362334,44.0
2460,5.033905429,8.855652174,115.0,86.1821903787,15.0
2461,5.192742176,13.35918367,49.0,86.2163084272,4.0
2462,3.523836806,5.783018868,53.0,86.2504264756,42.0
2463,3.378826597,6.130769231,52.0,86.2845445241,1.0
2464,4.086595365,14.44347826,46.0,86.3186625725,0.0
2465,4.393417508,7.654455446,101.0,86.3527806209,129.0
2466,3.522585366,8.153164557,79.0,86.3868986694,28.0
2467,3.710148148,6.673333333,102.0,86.4210167178,60.0
2478,3.848177419,7.084868421,152.0,86.7963152508,64.0
2479,3.502638889,6.079375,160.0,86.8304332992,37.0
2482,4.481054852,10.838,50.0,86.9327874446,23.0
2483,4.99953775,8.166666667,78.0,86.966905493,24.0
2486,3.378218452,8.867213115,61.0,87.0692596383,80.0
2487,3.632077295,5.591666667,48.0,87.1033776868,25.0
2490,3.818280061,7.218604651,86.0,87.2057318321,0.0
2491,4.177570922,7.002752294,109.0,87.2398498806,0.0
2492,3.438093385,12.24198473,131.0,87.273967929,0.0
2493,3.613289037,12.36714286,210.0,87.3080859775,0.0
2494,3.814073482,8.441549296,142.0,87.3422040259,0.0
2495,4.42897019,6.839915966,238.0,87.3763220744,4.0
2498,3.35675,8.268181818,44.0,87.4786762197,16.0
2499,3.838966521,8.49787234,94.0,87.5127942682,0.0
2500,3.706847507,10.42131148,61.0,87.5469123166,6.0
2501,6.007060519,7.0940625,160.0,87.5810303651,58.0
2508,3.129456522,11.5797619,84.0,87.8198567042,61.0
2509,3.220894009,8.67755102,49.0,87.8539747526,61.0
2510,4.563962804,8.813953488,86.0,87.8880928011,8.0
2511,4.635139043,7.667319588,97.0,87.9222108495,0.0
2516,4.064506438,8.3346875,224.0,88.1269191402,14.0
2517,5.131873727,11.43902439,123.0,88.1610371887,2.0
2532,3.583909532,7.697029703,101.0,88.8433981576,20.0
2533,3.065630137,5.303603604,111.0,88.8775162061,0.0
2540,3.677868852,5.712121212,33.0,89.1163425452,19.0
2541,4.004166667,4.553020134,149.0,89.1504605937,0.0
2550,5.222960373,8.862365591,93.0,89.4575230297,0.0
2551,5.612138024,9.463815789,76.0,89.4916410781,0.0
2556,5.089927007,5.546268657,134.0,89.6622313204,76.0
2557,4.623171953,6.197468354,79.0,89.6963493688,23.0
2562,3.856067019,8.727272727,11.0,89.8669396111,19.0
2563,3.804411367,5.790384615,52.0,89.9010576595,0.0
2570,3.990722689,12.4976,50.0,90.1398839986,0.0
2571,3.445864333,8.133333333,18.0,90.1740020471,28.0
2572,2.926913425,12.73957447,47.0,90.2081200955,38.0
2573,2.814117647,8.513247863,117.0,90.242238144,46.0
2576,4.980548341,11.21129032,62.0,90.3445922893,0.0
2577,4.580126582,10.93283582,67.0,90.3787103378,0.0
2580,4.775623722,14.25187166,187.0,90.4810644831,0.0
2581,5.14580198,10.66425856,263.0,90.5151825316,0.0
2582,3.860119522,9.37173913,92.0,90.54930058,2.0
2583,3.502653374,9.23943038,158.0,90.5834186285,0.0
2584,4.81877095,9.814184397,141.0,90.6175366769,4.0
2585,4.937968893,9.474311927,109.0,90.6516547253,0.0
2598,4.567534722,8.149640288,139.0,91.0951893552,12.0
2599,4.481212121,6.660344828,58.0,91.1293074036,0.0
2606,4.32109589,10.005,60.0,91.3681337427,0.0
2607,4.258015666,7.058241758,91.0,91.4022517912,4.0
2612,4.829314286,10.227375,80.0,91.5728420334,0.0
2613,4.888942308,8.445454545,22.0,91.6069600819,35.0
2622,4.390140351,13.08666667,60.0,91.9481405664,37.0
2623,4.451126126,5.9,60.0,91.9822586148,10.0
2626,4.68,9.218378378,185.0,92.0846127602,28.0
2627,4.93869863,7.500970874,103.0,92.1187308086,8.0
2628,3.367673179,8.820689655,29.0,92.152848857,30.0
2629,3.617478559,5.007142857,14.0,92.1869669055,11.0
2632,4.420764706,11.45577778,90.0,92.2893210508,0.0
2633,5.217877238,15.33222222,81.0,92.3234390993,0.0
2636,3.765429553,9.59122807,57.0,92.4257932446,24.0
2637,3.891079235,6.988888889,27.0,92.4599112931,9.0
2644,5.116243568,8.614685315,286.0,92.6987376322,16.0
2645,4.916687422,10.59548611,288.0,92.7328556807,1.0
2648,3.925656743,6.586764706,136.0,92.835209826,10.0
2649,5.175987097,7.131034483,87.0,92.8693278744,16.0
2654,3.385714286,3.923076923,13.0,93.0399181167,0.0
2655,0.8,8.9764008905,81.3247311828,93.0740361651,4.0
2656,5.173155738,12.69541667,72.0,93.1081542136,0.0
2657,5.285889423,12.31415094,106.0,93.142272262,0.0
2658,4.968194774,11.28298077,104.0,93.1763903105,26.0
2659,5.297690678,14.11319444,72.0,93.2105083589,1.0
2662,4.064381443,11.36666667,21.0,93.3128625043,20.0
2663,3.594701349,8.467941176,34.0,93.3469805527,6.0
2672,3.770435323,8.585333333,75.0,93.6540429887,26.0
2673,4.969291139,7.902941176,68.0,93.6881610372,8.0
2674,4.810934256,7.46122449,49.0,93.7222790856,20.0
2675,5.368110599,5.562857143,126.0,93.7563971341,14.0
2678,4.191672297,10.01326531,98.0,93.8587512794,0.0
2679,4.434248705,9.824761905,105.0,93.8928693279,0.0
2680,3.806081461,10.3394,100.0,93.9269873763,2.0
2681,3.963552124,9.196511628,86.0,93.9611054248,0.0
