avg_s,mon_count_s,mon_sum,stu_id
4.265098425,508,2166.67,1392
4.714710579,501,2362.07,1393
3.969044944,712,2825.96,1394
4.285758836,481,2061.45,1395
3.692363919,643,2374.19,1396
3.994007353,544,2172.74,1397
4.182123894,904,3780.64,1406
3.889039409,406,1578.95,1407
6.580812641,443,2915.3,1408
7.352119309,637,4683.3,1409
5.59407489,454,2539.71,1410
4.752316017,462,2195.57,1411
3.677757353,816,3001.05,1414
4.61235119,1008,4649.25,1415
4.160650794,630,2621.21,1416
4.761426404,659,3137.78,1417
4.527765517,725,3282.63,1426
4.422704194,906,4006.97,1427
3.010060606,660,1986.64,1430
3.344166667,528,1765.72,1431
3.467992701,548,1900.46,1434
4.256242171,479,2038.74,1435
3.655355649,478,1747.26,1438
3.96869969,646,2563.78,1439
3.143255567,943,2964.09,1440
3.186152363,1037,3304.04,1441
3.698777429,638,2359.82,1448
4.013741339,866,3475.9,1449
5.03646729,535,2694.51,1452
4.783632184,435,2080.88,1453
4.422568093,257,1136.6,1454
4.142441558,385,1594.84,1455
4.08201107,542,2212.45,1460
4.943551724,290,1433.63,1461
5.306516854,178,944.56,1464
5.167074468,376,1942.82,1470
6.250265957,188,1175.05,1471
4.53912,500,2269.56,1474
4.079640288,556,2268.28,1475
4.141787234,470,1946.64,1476
4.398357401,554,2436.69,1477
5.419831933,119,644.96,1478
5.482352941,51,279.6,1479
5.603089431,246,1378.36,1480
6.26513834,253,1585.08,1481
4.241679873,631,2676.5,1486
4.578736559,744,3406.58,1487
2.636752988,1004,2647.3,1488
2.9920625,960,2872.38,1489
3.596675236,1167,4197.32,1494
3.15643454,1077,3399.48,1495
2.661165414,532,1415.74,1498
3.12683871,310,969.32,1499
4.371593407,546,2386.89,1500
3.712136752,585,2171.6,1501
4.232391653,623,2636.78,1502
4.186126126,888,3717.28,1503
3.518346883,738,2596.54,1504
3.803778559,569,2164.35,1505
3.724518072,664,2473.08,1506
4.02,308,1238.16,1507
3.47256513,499,1732.81,1512
4.356515679,287,1250.32,1513
2.29989426,662,1522.53,1514
1.980828283,495,980.51,1515
4.262133816,553,2356.96,1518
4.777714286,420,2006.64,1519
4.013115318,581,2331.62,1520
4.697248322,298,1399.78,1521
4.119260143,419,1725.97,1522
4.2525,412,1752.03,1523
4.109044586,785,3225.6,1524
5.049966443,298,1504.89,1525
3.587322695,564,2023.25,1528
4.186243655,197,824.69,1529
3.361018923,687,2309.02,1530
3.955399061,213,842.5,1531
3.353347368,475,1592.84,1532
4.08637037,270,1103.32,1533
3.831947627,611,2341.32,1534
3.515051975,481,1690.74,1535
5.083277027,296,1504.65,1536
7.082136364,220,1558.07,1537
4.042172573,649,2623.37,1538
4.055081207,431,1747.74,1539
4.713429257,834,3931,1540
4.52324356,854,3862.85,1541
3.381395349,516,1744.8,1542
4.201844156,385,1617.71,1543
4.06549195,559,2272.61,1548
4.199372549,510,2141.68,1549
3.164018476,433,1370.02,1550
3.61283293,413,1492.1,1551
2.851785714,504,1437.3,1552
3.010116505,515,1550.21,1553
3.375852632,475,1603.53,1554
3.466958106,549,1903.36,1555
4.53742284,648,2940.25,1556
4.760761671,407,1937.63,1557
4.15984127,441,1834.49,1562
4.883409836,305,1489.44,1563
3.687716644,727,2680.97,1564
3.830289308,795,3045.08,1565
4.127617188,512,2113.34,1568
4.414384615,520,2295.48,1569
4.421657754,374,1653.7,1570
5.596701754,285,1595.06,1571
4.279161426,477,2041.16,1576
4.791350114,437,2093.82,1577
5.002208202,317,1585.7,1580
6.946313364,217,1507.35,1581
5.19529703,404,2098.9,1582
5.041146497,157,791.46,1583
3.524447301,778,2742.02,1584
4.197444934,454,1905.64,1585
3.057294282,717,2192.08,1590
3.125293296,716,2237.71,1591
4.334356725,342,1482.35,1592
4.743992095,253,1200.23,1593
3.673382716,405,1487.72,1594
4.020177515,169,679.41,1595
4.98409002,511,2546.87,1598
4.2425,232,984.26,1599
4.556262042,519,2364.7,1602
4.068812665,379,1542.08,1603
4.421505376,186,822.4,1604
4.229625668,187,790.94,1605
3.863663793,464,1792.74,1610
4.449662577,326,1450.59,1611
3.790172084,523,1982.26,1612
3.069603699,757,2323.69,1613
3.645953992,739,2694.36,1614
3.760462777,497,1868.95,1615
3.67849162,537,1975.35,1620
3.390715564,559,1895.41,1621
4.147404762,420,1741.91,1622
4.333277512,418,1811.31,1623
3.354245115,563,1888.44,1626
3.57761194,201,719.1,1627
4.344977376,442,1920.48,1628
3.897717996,539,2100.87,1629
4.850776545,631,3060.84,1630
4.246547812,617,2620.12,1631
3.842800752,532,2044.37,1632
3.841886792,583,2239.82,1633
4.525051282,780,3529.54,1634
3.893673469,931,3625.01,1635
4.253400309,647,2751.95,1640
3.818379121,364,1389.89,1641
5.735940803,473,2713.1,1642
5.461856148,431,2354.06,1643
5.54677686,121,671.16,1648
4.590625,128,587.6,1649
1.545614525,716,1106.66,1650
2.335245317,1121,2617.81,1651
4.049924812,532,2154.56,1652
4.337876506,664,2880.35,1653
4.002732769,827,3310.26,1654
4.549555556,1125,5118.25,1655
4.355527426,474,2064.52,1656
3.621002387,419,1517.2,1657
4.194903382,828,3473.38,1660
3.763634431,941,3541.58,1661
4.518607443,833,3764,1662
3.967824934,754,2991.74,1663
3.733609023,532,1986.28,1664
4.216859504,605,2551.2,1665
3.818547855,606,2314.04,1666
4.153672231,659,2737.27,1667
4.06728,375,1525.23,1670
5.085309091,275,1398.46,1671
4.193828571,700,2935.68,1672
4.829155313,367,1772.3,1673
3.557478006,682,2426.2,1674
3.026348748,1038,3141.35,1675
4.986043771,594,2961.71,1676
6.641891892,629,4177.75,1677
4.409219381,743,3276.05,1678
4.381680942,934,4092.49,1679
3.332647887,710,2366.18,1680
3.703621399,972,3599.92,1681
4.115762082,538,2214.28,1682
3.837128205,390,1496.48,1683
4.95261811,508,2515.93,1684
5.262937294,303,1594.67,1685
3.598407351,653,2349.76,1686
3.715412961,787,2924.03,1687
4.066871508,895,3639.85,1688
4.139139073,755,3125.05,1689
4.55039356,559,2543.67,1694
4.474045977,435,1946.21,1695
4.409340659,819,3611.25,1696
3.821720154,779,2977.12,1697
4.179698682,531,2219.42,1698
4.228005115,391,1653.15,1699
4.361043771,297,1295.23,1712
4.483162162,370,1658.77,1713
5.097368421,722,3680.3,1714
4.969922027,513,2549.57,1715
4.384847645,722,3165.86,1716
3.949803313,966,3815.51,1717
4.379597561,820,3591.27,1720
4.547476636,963,4379.22,1721
5.497975309,405,2226.68,1722
5.739335347,331,1899.72,1723
5.832879433,705,4112.18,1724
6.29873502,751,4730.35,1725
4.096601467,818,3351.02,1730
4.984327869,305,1520.22,1731
3.820394537,659,2517.64,1732
4.895393258,356,1742.76,1733
3.92688,500,1963.44,1734
4.89077551,245,1198.24,1735
4.712068376,585,2756.56,1742
4.756893491,676,3215.66,1743
4.591584327,587,2695.26,1744
5.230986301,730,3818.62,1745
4.536424149,646,2930.53,1746
5.593259141,629,3518.16,1747
5.000806202,645,3225.52,1748
5.465520362,663,3623.64,1749
3.268007663,783,2558.85,1750
3.327417722,790,2628.66,1751
4.427837838,666,2948.94,1752
4.923566529,729,3589.28,1753
6.113915094,424,2592.3,1754
4.443446541,795,3532.54,1755
5.33449807,518,2763.27,1756
5.994075829,422,2529.5,1757
3.233030303,561,1813.73,1758
3.77698762,727,2745.87,1759
3.635423341,874,3177.36,1760
5.087761194,335,1704.4,1761
3.07197901,667,2049.01,1770
3.447057851,605,2085.47,1771
3.996787565,579,2314.14,1780
5.517125749,501,2764.08,1781
3.983646532,447,1780.69,1782
4.843617021,282,1365.9,1783
5.869680639,501,2940.71,1788
6.875810185,432,2970.35,1789
4.968311688,385,1912.8,1790
5.689751553,322,1832.1,1791
4.654409091,440,2047.94,1792
5.282667758,611,3227.71,1793
5.626842105,627,3528.03,1794
5.788107417,782,4526.3,1795
6.753105175,599,4045.11,1796
6.834809741,657,4490.47,1797
3.547643759,713,2529.47,1798
4.029900621,805,3244.07,1799
6.182544379,507,3134.55,1800
4.976481959,776,3861.75,1801
4.048236878,743,3007.84,1802
3.929460201,1093,4294.9,1803
4.458727569,613,2733.2,1804
4.594510086,694,3188.59,1805
4.192923833,407,1706.52,1806
4.079842767,318,1297.39,1807
4.417971831,710,3136.76,1812
4.124388134,809,3336.63,1813
4.612808587,559,2578.56,1822
4.895774648,426,2085.6,1823
3.717612667,821,3052.16,1824
3.607162304,955,3444.84,1825
3.989868914,534,2130.59,1828
3.83788222,883,3388.85,1829
2.947792947,879,2591.11,1832
2.657299578,1422,3778.68,1833
4.17121643,633,2640.38,1834
4.03278057,597,2407.57,1835
4.121671642,335,1380.76,1836
4.216864865,370,1560.24,1837
5.389003378,592,3190.29,1840
4.540786026,458,2079.68,1841
5.159891135,643,3317.81,1842
4.491749049,526,2362.66,1843
4.123134058,552,2275.97,1844
4.483175487,359,1609.46,1845
5.045063291,553,2789.92,1848
4.596754717,265,1218.14,1849
4.701603604,555,2609.39,1850
5.608794643,672,3769.11,1851
3.342105263,570,1905,1856
3.988980322,559,2229.84,1857
2.960206986,773,2288.24,1862
3.251027668,1012,3290.04,1863
5.65261324,287,1622.3,1866
6.927663551,535,3706.3,1867
3.709829739,881,3268.36,1868
4.716466877,634,2990.24,1869
4.363984127,630,2749.31,1870
5.331075051,493,2628.22,1871
4.04240717,781,3157.12,1872
4.275518395,598,2556.76,1873
3.706333333,420,1556.66,1874
4.46525,240,1071.66,1875
4.334856753,733,3177.45,1876
5.040139697,859,4329.48,1877
3.884083851,644,2501.35,1878
3.846340996,522,2007.79,1879
4.651233859,697,3241.91,1880
4.969130435,368,1828.64,1881
4.777064057,562,2684.71,1884
4.877531532,555,2707.03,1885
5.023824176,455,2285.84,1886
6.406760563,284,1819.52,1887
3.821263736,546,2086.41,1888
4.070212389,565,2299.67,1889
3.835316847,647,2481.45,1890
4.547505519,453,2060.02,1891
4.692409867,527,2472.9,1892
4.749583333,360,1709.85,1893
4.395105932,472,2074.49,1900
11.71715686,102,1195.15,1901
3.578804841,661,2365.59,1902
4.138256303,476,1969.81,1903
4.062019364,723,2936.84,1904
5.044411178,501,2527.25,1905
5.268883415,609,3208.75,1906
5.449696049,658,3585.9,1907
4.947826087,713,3527.8,1910
5.53625,616,3410.33,1911
4.295485437,618,2654.61,1914
4.460791789,682,3042.26,1915
4.778587786,524,2503.98,1918
5.876666667,327,1921.67,1919
3.219536354,949,3055.34,1924
3.452513417,1118,3859.91,1925
4.576157205,458,2095.88,1926
4.282816092,522,2235.63,1927
4.102633864,691,2834.92,1928
4.410345964,607,2677.08,1929
4.745061898,727,3449.66,1932
4.082252632,475,1939.07,1933
4.585034294,729,3342.49,1938
4.039193548,496,2003.44,1939
3.983907285,604,2406.28,1942
4.847741935,496,2404.48,1943
3.877777778,306,1186.6,1944
8.221212121,33,271.3,1945
3.257312073,439,1429.96,1946
3.075149701,501,1540.65,1947
3.565135135,592,2110.56,1948
3.505569007,413,1447.8,1949
4.724890282,638,3014.48,1950
4.935484848,330,1628.71,1951
3.851504298,698,2688.35,1954
4.356614173,254,1106.58,1955
3.60666218,743,2679.75,1956
3.771395794,523,1972.44,1957
4.128354115,401,1655.47,1964
4.374727273,330,1443.66,1965
3.5708981,579,2067.55,1966
3.80828125,384,1462.38,1967
3.433107143,560,1922.54,1968
3.248438914,442,1435.81,1969
4.50066129,620,2790.41,1970
4.304558473,419,1803.61,1971
3.263210059,676,2205.93,1972
3.700132626,754,2789.9,1973
4.106531605,617,2533.73,1974
4.364093023,430,1876.56,1975
3.671686957,575,2111.22,1980
3.345869919,615,2057.71,1981
5.257303371,712,3743.2,1982
5.999229025,441,2645.66,1983
3.559509677,775,2758.62,1984
4.707354597,533,2509.02,1985
3.322687023,655,2176.36,1986
3.798181818,308,1169.84,1987
2.870070053,571,1638.81,1990
2.983864943,696,2076.77,1991
4.683115672,536,2510.15,1994
4.4686,700,3128.02,1995
4.438574074,540,2396.83,1996
4.944960836,383,1893.92,1997
4.128505747,696,2873.44,1998
4.972332696,523,2600.53,1999
3.934327808,543,2136.34,2002
4.013894928,552,2215.67,2003
3.584012638,633,2268.68,2004
4.110590406,542,2227.94,2005
4.790081699,612,2931.53,2006
5.83083045,289,1685.11,2007
4.509491094,393,1772.23,2014
5.367647059,306,1642.5,2015
3.803970315,539,2050.34,2018
4.582084691,307,1406.7,2019
3.991206657,721,2877.66,2024
4.175407279,577,2409.21,2025
4.073564014,578,2354.52,2026
4.962682446,507,2516.08,2027
3.725482912,673,2507.25,2030
4.043385147,579,2341.12,2031
5.029452663,676,3399.91,2032
4.008700322,931,3732.1,2033
3.016090298,1041,3139.75,2034
3.850652174,966,3719.73,2035
3.118139013,892,2781.38,2036
4.287577413,549,2353.88,2037
3.947263158,570,2249.94,2038
3.417754443,619,2115.59,2039
3.925709729,627,2461.42,2044
4.049791976,673,2725.51,2045
4.088026608,451,1843.7,2048
3.794604317,417,1582.35,2049
4.137916667,816,3376.54,2052
3.842857143,896,3443.2,2053
4.442302406,582,2585.42,2056
4.071164241,481,1958.23,2057
2.769758308,662,1833.58,2060
3.134734043,752,2357.32,2061
6.225416667,312,1942.33,2062
4.897371134,388,1900.18,2063
7.075,380,2688.5,2064
6.217387387,333,2070.39,2065
6.45398773,326,2104,2066
4.848467967,359,1740.6,2067
5.153531599,538,2772.6,2068
4.26496875,640,2729.58,2069
4.38039666,479,2098.21,2070
4.514506024,415,1873.52,2071
4.421813187,546,2414.31,2072
3.116895674,786,2449.88,2073
5.863086172,499,2925.68,2076
5.618625,480,2696.94,2077
5.922484277,318,1883.35,2078
4.551107266,289,1315.27,2079
3.880906631,739,2867.99,2088
3.649927611,967,3529.48,2089
4.278827471,597,2554.46,2090
4.550191638,574,2611.81,2091
3.769338983,590,2223.91,2092
3.502058824,476,1666.98,2093
5.098982456,570,2906.42,2094
5.265,684,3601.26,2095
5.883143939,264,1553.15,2096
6.632580645,155,1028.05,2097
4.154131579,760,3157.14,2100
4.232079646,452,1912.9,2101
4.890345423,579,2831.51,2102
5.635945946,518,2919.42,2103
3.143501094,457,1436.58,2110
3.1,10,31,2111
3.997758913,589,2354.68,2112
3.716256158,812,3017.6,2113
4.984376238,505,2517.11,2122
4.509590747,562,2534.39,2123
3.51944,375,1319.79,2124
3.714811321,212,787.54,2125
3.154230769,650,2050.25,2126
3.691070111,542,2000.56,2127
3.645543307,635,2314.92,2128
3.900585774,717,2796.72,2129
3.993106904,898,3585.81,2130
3.712216216,925,3433.8,2131
4.102454545,660,2707.62,2132
4.461423841,604,2694.7,2133
3.828172185,755,2890.27,2134
3.302037618,957,3160.05,2135
6.655913978,465,3095,2138
6.568734694,490,3218.68,2139
4.377002551,784,3431.57,2142
4.158892508,921,3830.34,2143
3.510821918,730,2562.9,2144
4.187734282,843,3530.26,2145
1.620162016,1111,1800,2148
1.690987918,1407,2379.22,2149
4.37529316,614,2686.43,2156
4.972678984,433,2153.17,2157
4.322927242,591,2554.85,2162
4.276006601,606,2591.26,2163
5.289522293,628,3321.82,2164
4.98513324,713,3554.4,2165
3.793649194,496,1881.65,2168
3.817610294,272,1038.39,2169
5.315282132,638,3391.15,2170
5.420193705,413,2238.54,2171
6.121253644,343,2099.59,2178
5.674536741,313,1776.13,2179
5.130567951,493,2529.37,2180
5.424545455,429,2327.13,2181
6.414571429,280,1796.08,2184
5.24787013,385,2020.43,2185
5.001315789,418,2090.55,2190
5.545995204,417,2312.68,2191
4.391426307,631,2770.99,2192
4.131228407,521,2152.37,2193
5.489098039,255,1399.72,2196
5.809479769,519,3015.12,2197
4.976037234,376,1870.99,2198
4.697396594,411,1930.63,2199
4.030831889,577,2325.79,2206
4.735492228,579,2741.85,2207
4.493068392,541,2430.75,2208
5.046909091,385,1943.06,2209
2.467065693,685,1689.94,2214
3.111160458,698,2171.59,2215
2.847584746,1180,3360.15,2218
3.192571166,1089,3476.71,2219
4.782084433,379,1812.41,2222
3.971879085,612,2430.79,2224
5.613699634,273,1532.54,2225
4.38795122,615,2698.59,2228
4.231314387,563,2382.23,2229
4.323569937,479,2070.99,2230
4.796350365,411,1971.3,2231
2.806072773,797,2236.44,2232
2.801760633,1011,2832.58,2233
4.796276392,521,2498.86,2234
4.400788462,520,2288.41,2235
3.846052632,570,2192.25,2236
4.302696817,597,2568.71,2237
3.703294686,1035,3832.91,2244
4.863383372,866,4211.69,2245
4.014397993,598,2400.61,2246
5.264962687,536,2822.02,2247
4.138516378,519,2147.89,2248
5.023594306,562,2823.26,2249
3.03227991,443,1343.3,2250
3.494795918,490,1712.45,2251
3.718713693,482,1792.42,2252
4.591053512,598,2745.45,2253
4.316877579,727,3138.37,2256
4.943101266,632,3124.04,2257
3.902084507,355,1385.24,2264
4.178475336,223,931.8,2265
3.863121019,785,3032.55,2266
4.356571835,703,3062.67,2267
4.082587646,599,2445.47,2268
4.521876676,373,1686.66,2269
3.63951586,599,2180.07,2270
3.887665953,467,1815.54,2271
3.445884615,520,1791.86,2272
4.65387931,116,539.85,2273
3.233365854,410,1325.68,2274
3.811400651,307,1170.1,2275
3.510661479,514,1804.48,2278
4.306748466,163,702,2279
3.763469388,539,2028.51,2280
4.258747698,543,2312.5,2281
4.103027719,469,1924.32,2284
3.787659033,393,1488.55,2285
3.403770492,427,1453.41,2286
4.496464646,198,890.3,2287
6.249176707,498,3112.09,2292
6.920762712,472,3266.6,2293
5.854976303,422,2470.8,2294
5.330623656,465,2478.74,2295
6.646308623,661,4393.21,2296
6.779134897,682,4623.37,2297
3.707346041,682,2528.41,2298
4.086265912,707,2888.99,2299
3.64763098,439,1601.31,2302
4.142822581,124,513.71,2303
3.574118519,675,2412.53,2304
3.636781116,699,2542.11,2305
3.929127517,596,2341.76,2306
4.861407942,277,1346.61,2307
5.67884058,414,2351.04,2308
5.714814815,54,308.6,2309
4.409592875,393,1732.97,2310
5.051388889,108,545.55,2311
3.749592641,761,2853.44,2314
4.575699797,493,2255.82,2315
3.430659341,728,2497.52,2316
3.92839599,399,1567.43,2317
4.414989775,489,2158.93,2318
3.844885321,436,1676.37,2319
3.738658744,589,2202.07,2320
4.510523918,439,1980.12,2321
4.662307692,169,787.93,2322
4.174825175,143,597,2323
4.390874317,183,803.53,2332
4.255571429,560,2383.12,2333
4.2234375,320,1351.5,2334
4.380613497,326,1428.08,2335
4.461264916,419,1869.27,2340
3.990769231,299,1193.24,2341
4.939255319,752,3714.32,2348
4.813050076,659,3171.8,2349
4.049714829,526,2130.15,2350
4.922662722,338,1663.86,2351
5.977438424,203,1213.42,2354
5.937560137,291,1727.83,2355
5.555642458,179,994.46,2356
5.151391304,115,592.41,2357
3.629781277,1143,4148.84,2358
4.579456522,1288,5898.34,2359
3.968809524,672,2667.04,2362
5.859609929,282,1652.41,2363
4.143881988,644,2668.66,2364
4.650612245,343,1595.16,2365
4.497977707,628,2824.73,2366
4.323023256,817,3531.91,2367
4.1604625,800,3328.37,2368
4.77892922,551,2633.19,2369
4.281550279,716,3065.59,2370
5.387119114,361,1944.75,2371
4.875851528,687,3349.71,2372
4.608446809,470,2165.97,2373
3.4447806,866,2983.18,2374
3.971428571,595,2363,2375
3.99156682,434,1732.34,2380
3.782558747,766,2897.44,2381
5.190374016,508,2636.71,2382
5.637697063,647,3647.59,2383
3.476728972,642,2232.06,2384
4.094817276,602,2465.08,2385
5.133159236,785,4029.53,2388
5.689860583,789,4489.3,2389
3.450159652,689,2377.16,2390
3.376041276,1066,3598.86,2391
4.332294807,597,2586.38,2392
4.8479375,640,3102.68,2393
4.309121951,410,1766.74,2396
5.382613333,375,2018.48,2397
4.886857143,455,2223.52,2400
4.812706271,303,1458.25,2401
4.596468401,269,1236.45,2402
5.770861423,267,1540.82,2403
4.97861413,368,1832.13,2408
4.948847118,399,1974.59,2409
3.382876214,824,2787.49,2410
5.225,4,20.9,2411
3.768701031,485,1827.82,2416
4.835747664,214,1034.85,2417
6.303824701,251,1582.26,2418
5.933333333,9,53.4,2419
3.377992203,513,1732.91,2422
4.374288747,471,2060.29,2423
4.076459538,692,2820.91,2424
4.661921529,994,4633.95,2425
4.300142857,700,3010.1,2428
4.273953713,1037,4432.09,2429
4.095517241,638,2612.94,2430
4.35465035,572,2490.86,2431
5.01413442,491,2461.94,2432
5.864528796,382,2240.25,2433
4.550802139,748,3404,2434
5.505482094,363,1998.49,2435
3.558538813,219,779.32,2438
4.728837209,129,610.02,2439
5.383084648,697,3752.01,2440
4.112914798,1115,4585.9,2441
3.515552826,814,2861.66,2442
4.261092233,824,3511.14,2443
4.531343805,573,2596.46,2444
5.259401709,351,1846.05,2445
4.084237288,472,1927.76,2448
4.391687117,326,1431.69,2449
3.943253012,332,1309.16,2452
3.022323009,452,1366.09,2453
3.770828625,531,2002.31,2454
4.226757216,589,2489.56,2455
3.931755725,393,1545.18,2456
3.811568627,459,1749.51,2457
3.870583942,548,2121.08,2458
3.945586987,707,2789.53,2459
5.033905429,571,2874.36,2460
5.192742176,671,3484.33,2461
3.523836806,576,2029.73,2462
3.378826597,767,2591.56,2463
4.086595365,561,2292.58,2464
4.393417508,594,2609.69,2465
3.522585366,615,2166.39,2466
3.710148148,945,3506.09,2467
3.474628906,512,1779.01,2468
3.713173432,542,2012.54,2469
4.19283247,579,2427.65,2472
4.990461538,130,648.76,2473
2.482710706,439,1089.91,2474
2.85171875,128,365.02,2475
4.113262195,656,2698.3,2476
4.324862069,870,3762.63,2477
3.848177419,620,2385.87,2478
3.502638889,864,3026.28,2479
3.764610493,629,2367.94,2480
4.775712188,681,3252.26,2481
4.481054852,711,3186.03,2482
4.99953775,649,3244.7,2483
