,stu_id,class,avg_s,avg_c,mon_count_c,topN,times
438,1338,0,4.963072407,9.554471545,123.0,50.7067137809,32.0
439,1339,0,5.519447368,6.758695652,92.0,50.74204947,2.0
440,1342,0,4.008587156,4.797333333,75.0,50.8480565371,9.0
441,1343,0,4.979186747,5.33125,48.0,50.8833922261,14.0
442,1348,0,4.408947368,10.012,100.0,51.0600706714,4.0
443,1349,0,5.266923077,12.9245614,57.0,51.0954063604,
444,1360,0,3.927972743,9.068656716,67.0,51.4840989399,7.0
445,1361,0,4.694388778,7.317204301,93.0,51.519434629,20.0
446,1366,0,4.544275229,7.828970588,136.0,51.6961130742,
447,1367,0,4.283183453,6.755392157,102.0,51.7314487633,2.0
448,1378,0,4.243789683,10.32068966,29.0,52.1201413428,113.0
449,1379,0,3.900943114,8.872222222,36.0,52.1554770318,65.0
450,1382,0,3.231689815,5.052941176,34.0,52.2614840989,48.0
451,1383,3,3.875347072,7.128571429,42.0,52.296819788,20.0
452,1384,0,4.706785714,8.263865546,119.0,52.332155477,4.0
453,1385,0,4.841014493,7.793157895,76.0,52.3674911661,
454,1386,3,4.133238938,7.466686391,169.0,52.4028268551,14.0
455,1387,3,4.993873874,7.82962963,135.0,52.4381625442,13.0
456,1394,0,3.969044944,7.065384615,26.0,52.6855123675,
457,1395,0,4.285758836,3.555882353,51.0,52.7208480565,
458,1406,0,4.182123894,8.685245902,183.0,29.4554455446,117.0
459,1407,0,3.889039409,11.10875,80.0,29.702970297,30.0
460,1408,0,6.580812641,9.495927602,221.0,53.109540636,
461,1409,0,7.352119309,9.040769231,130.0,53.1448763251,3.0
462,1410,2,5.59407489,15.12178218,101.0,53.1802120141,
463,1411,2,4.752316017,12.18181818,121.0,53.2155477032,6.0
464,1416,1,4.160650794,17.43853081,211.0,53.3922261484,6.0
465,1417,2,4.761426404,16.0108,200.0,53.4275618375,
466,1426,0,4.527765517,5.576666667,30.0,53.7455830389,20.0
467,1427,0,4.422704194,8.915789474,19.0,53.7809187279,4.0
468,1430,0,3.010060606,7.111538462,26.0,53.8869257951,42.0
469,1431,1,3.344166667,6.466666667,30.0,53.9222614841,81.0
470,1438,0,3.655355649,7.094029851,67.0,54.1696113074,48.0
471,1439,2,3.96869969,8.738709677,31.0,54.2049469965,14.0
472,1454,0,4.422568093,7.086956522,138.0,54.7349823322,
473,1455,0,4.142441558,6.051948052,231.0,54.7703180212,
474,1470,0,5.167074468,7.272826087,92.0,55.3003533569,
475,1471,0,6.250265957,8.498684211,76.0,55.3356890459,
476,1474,0,4.53912,7.854216867,83.0,55.4416961131,1.0
477,1475,0,4.079640288,6.856451613,186.0,55.4770318021,
478,1498,1,2.661165414,5.554901961,51.0,56.3604240283,38.0
479,1499,0,3.12683871,6.358333333,24.0,56.3957597173,17.0
480,1500,1,4.371593407,13.24615385,91.0,56.4310954064,35.0
481,1501,1,3.712136752,11.40632911,79.0,56.4664310954,10.0
482,1502,0,4.232391653,8.637894737,95.0,56.5017667845,53.0
483,1503,0,4.186126126,7.314880952,84.0,56.5371024735,44.0
484,1506,1,3.724518072,10.73846154,52.0,56.6431095406,37.0
485,1507,1,4.02,12.46666667,45.0,56.6784452297,33.0
486,1512,1,3.47256513,6.427777778,90.0,56.8551236749,4.0
487,1513,1,4.356515679,5.949411765,85.0,56.890459364,2.0
488,1514,2,2.29989426,4.6,68.0,56.925795053,116.0
489,1515,2,1.980828283,4.424513889,144.0,56.961130742,129.0
490,1522,0,4.119260143,4.563529412,85.0,57.2084805654,1.0
491,1523,0,4.2525,4.273134328,67.0,57.2438162544,3.0
492,1528,3,3.587322695,7.291666667,12.0,57.4204946996,18.0
493,1529,1,4.186243655,5.353917526,97.0,57.4558303887,4.0
494,1530,1,3.361018923,4.676595745,47.0,57.4911660777,35.0
495,1531,3,3.955399061,4.215584416,77.0,57.5265017668,35.0
496,1536,0,5.083277027,7.425773196,97.0,57.7738515901,
497,1537,0,7.082136364,11.517,100.0,57.8091872792,
498,1538,0,4.042172573,8.405263158,38.0,57.8445229682,10.0
499,1539,0,4.055081207,7.308571429,35.0,57.8798586572,4.0
500,1540,0,4.713429257,9.64516129,62.0,57.9151943463,22.0
501,1541,0,4.52324356,8.3975,120.0,57.9505300353,117.0
502,1542,0,3.381395349,6.677,100.0,57.9858657244,8.0
503,1543,0,4.201844156,8.080519481,154.0,58.0212014134,
504,1550,0,3.164018476,4.692857143,14.0,58.2685512367,24.0
505,1551,0,3.61283293,5.677777778,27.0,58.3038869258,12.0
506,1556,1,4.53742284,7.042990654,107.0,58.480565371,19.0
507,1557,3,4.760761671,6.442857143,140.0,58.5159010601,1.0
508,1562,0,4.15984127,7.579545455,132.0,58.6925795053,
509,1563,0,4.883409836,5.782386364,176.0,58.7279151943,
510,1582,0,5.19529703,10.03125,64.0,59.3992932862,
511,1583,3,5.041146497,14.78823529,17.0,59.4346289753,
512,1584,1,3.524447301,13.2936,25.0,59.4699646643,11.0
513,1585,1,4.197444934,8.201452991,117.0,59.5053003534,
514,1590,0,3.057294282,8.38503937,127.0,59.6819787986,6.0
515,1591,0,3.125293296,7.738990826,109.0,59.7173144876,6.0
516,1594,0,3.673382716,7.897352941,204.0,59.8233215548,
517,1595,0,4.020177515,8.6616,125.0,59.8586572438,5.0
518,1598,0,4.98409002,6.502717391,184.0,59.964664311,
519,1599,0,4.2425,8.095681818,132.0,60.0,2.0
520,1602,0,4.556262042,11.02312925,147.0,60.1060070671,
521,1603,0,4.068812665,10.70714286,154.0,60.1413427562,
522,1604,0,4.421505376,12.98977273,88.0,60.1766784452,
523,1605,0,4.229625668,11.7,29.0,60.2120141343,
524,1610,0,3.863663793,4.561111111,18.0,60.4593639576,7.0
525,1611,0,4.449662577,7.209090909,11.0,60.4946996466,12.0
526,1612,0,3.790172084,5.955737705,61.0,60.5300353357,
527,1613,0,3.069603699,4.94,50.0,60.5653710247,19.0
528,1614,1,3.645953992,6.770434783,115.0,38.7657688374,11.0
529,1615,0,3.760462777,6.182954545,88.0,38.7998636209,14.0
530,1620,1,3.67849162,10.80571429,70.0,38.9703375384,19.0
531,1621,1,3.390715564,7.998095238,105.0,39.0044323219,
532,1622,0,4.147404762,10.15645161,62.0,39.0385271054,
533,1623,0,4.333277512,11.96285714,70.0,39.0726218889,
534,1626,0,3.354245115,11.53055556,72.0,39.1749062393,21.0
535,1627,0,3.57761194,6.427252747,91.0,39.2090010228,24.0
536,1630,0,4.850776545,11.64339623,53.0,39.3112853733,
537,1631,0,4.246547812,8.308064516,62.0,39.3453801568,8.0
538,1632,1,3.842800752,8.637735849,53.0,39.3794749403,
539,1633,0,3.841886792,8.995121951,41.0,39.4135697238,
540,1642,0,5.735940803,12.48617021,188.0,39.7204227753,
541,1643,0,5.461856148,12.02763819,199.0,39.7545175588,
542,1648,0,5.54677686,9.66,20.0,39.9249914763,
543,1649,0,4.590625,6.959259259,54.0,39.9590862598,5.0
544,1650,0,1.545614525,10.0174359,39.0,39.9931810433,29.0
545,1651,3,2.335245317,9.572982456,57.0,40.0272758268,37.0
546,1652,0,4.049924812,9.353551913,183.0,40.0613706103,4.0
547,1653,0,4.337876506,7.897744361,133.0,40.0954653938,16.0
548,1654,0,4.002732769,9.139837398,123.0,40.1295601773,55.0
549,1655,0,4.549555556,9.173880597,134.0,40.1636549608,47.0
550,1656,0,4.355527426,8.552941176,85.0,40.1977497443,10.0
551,1657,0,3.621002387,6.589189189,74.0,40.2318445278,7.0
552,1670,0,4.06728,10.88624339,189.0,40.6750767133,
553,1671,0,5.085309091,7.822222222,180.0,40.7091714968,
554,1672,0,4.193828571,10.87044335,203.0,40.7432662803,
555,1673,0,4.829155313,9.089751037,241.0,40.7773610638,
556,1676,0,4.986043771,9.012359551,89.0,40.8796454143,
557,1677,0,6.641891892,8.080833333,120.0,40.9137401977,7.0
558,1678,0,4.409219381,9.702285714,175.0,40.9478349812,22.0
559,1679,0,4.381680942,8.666942149,121.0,40.9819297647,
560,1680,3,3.332647887,7.7640625,64.0,41.0160245482,6.0
561,1681,3,3.703621399,8.495098039,51.0,41.0501193317,
562,1684,2,4.95261811,12.56049383,81.0,41.1524036822,
563,1685,2,5.262937294,10.56476636,107.0,41.1864984657,
564,1688,0,4.066871508,8.435964912,114.0,41.2887828162,1.0
565,1689,0,4.139139073,7.052409639,166.0,41.3228775997,
566,1694,0,4.55039356,8.802941176,136.0,41.4933515172,82.0
567,1695,0,4.474045977,7.473170732,164.0,41.5274463007,19.0
568,1698,0,4.179698682,8.962931034,116.0,41.6297306512,6.0
569,1699,0,4.228005115,6.47037037,135.0,41.6638254347,2.0
570,1712,0,4.361043771,6.368181818,88.0,42.1070576202,64.0
571,1713,0,4.483162162,9.242105263,57.0,42.1411524037,38.0
572,1716,0,4.384847645,8.359803922,102.0,42.3116263212,1.0
573,1717,2,3.949803313,9.333884298,121.0,42.3457211047,
574,1722,0,5.497975309,11.61318681,91.0,42.5843845892,6.0
575,1723,0,5.739335347,9.618115942,69.0,42.6184793727,4.0
576,1730,0,4.096601467,10.56929825,114.0,42.9253324241,23.0
577,1731,0,4.984327869,7.178210117,257.0,43.0276167746,6.0
578,1746,0,4.536424149,9.270833333,168.0,43.7436072281,11.0
579,1747,0,5.593259141,9.783255814,172.0,43.7777020116,21.0
580,1750,1,3.268007663,9.113513514,37.0,43.8799863621,15.0
581,1751,2,3.327417722,8.832258065,31.0,43.9140811456,2.0
582,1752,0,4.427837838,6.019883041,171.0,43.9481759291,12.0
583,1753,0,4.923566529,7.446456693,127.0,43.9822707126,12.0
584,1770,2,3.07197901,8.851515152,66.0,44.630071599,17.0
585,1771,2,3.447057851,8.859468085,94.0,44.6641663825,4.0
586,1782,0,3.983646532,7.108510638,47.0,45.039209001,16.0
587,1783,0,4.843617021,5.395588235,68.0,45.0733037845,21.0
588,1794,0,5.626842105,14.35352113,71.0,45.448346403,4.0
589,1795,0,5.788107417,10.69555556,90.0,45.4824411865,
590,1802,0,4.048236878,9.172625698,179.0,45.925673372,8.0
591,1803,0,3.929460201,11.59090909,121.0,45.9597681555,4.0
592,1806,1,4.192923833,6.156666667,30.0,46.062052506,16.0
593,1807,2,4.079842767,7.002777778,36.0,46.0961472895,11.0
594,1812,0,4.417971831,8.164,100.0,46.266621207,
595,1813,0,4.124388134,10.5405,80.0,46.3007159905,13.0
596,1832,0,2.947792947,5.073033708,89.0,46.9485168769,88.0
597,1833,0,2.657299578,5.206542056,107.0,46.9826116604,193.0
598,1834,3,4.17121643,10.71696552,145.0,47.0167064439,4.0
599,1835,3,4.03278057,13.29586777,121.0,47.0508012274,1.0
600,1840,0,5.389003378,10.91733333,75.0,47.2212751449,11.0
601,1841,0,4.540786026,10.08285714,70.0,47.2553699284,21.0
602,1842,0,5.159891135,11.43777778,162.0,47.2894647119,18.0
603,1843,3,4.491749049,12.24727273,110.0,47.3235594954,10.0
604,1848,0,5.045063291,10.505,40.0,47.4940334129,8.0
605,1849,0,4.596754717,10.36,75.0,47.5281281964,2.0
606,1850,0,4.701603604,11.32361111,72.0,47.5622229799,
607,1851,0,5.608794643,9.919178082,73.0,47.5963177634,
608,1870,0,4.363984127,11.28985714,140.0,48.3804977838,
609,1871,0,5.331075051,8.985714286,133.0,48.4145925673,
610,1872,0,4.04240717,7.431376975,443.0,48.4486873508,
611,1873,0,4.275518395,7.043525424,295.0,48.4827821343,
612,1874,2,3.706333333,8.334466019,206.0,48.5168769178,
613,1875,0,4.46525,7.479230769,130.0,48.5509717013,
614,1884,0,4.777064057,5.283815029,173.0,48.8578247528,
615,1885,3,4.877531532,5.135390947,243.0,48.8919195363,
616,1888,0,3.821263736,6.33828125,128.0,48.9942038868,
617,1889,1,4.070212389,7.8144,125.0,49.0282986703,
618,1902,1,3.578804841,8.374857143,175.0,49.5397204228,
619,1903,0,4.138256303,10.22892562,121.0,49.5738152063,
620,1906,0,5.268883415,8.497115385,208.0,49.6760995568,
621,1907,0,5.449696049,9.098963731,193.0,49.7101943403,
622,1918,0,4.778587786,14.48548387,62.0,50.1534265257,
623,1919,0,5.876666667,17.68727273,55.0,50.1875213092,
624,1924,0,3.219536354,12.2004,50.0,50.4261847937,4.0
625,1925,1,3.452513417,11.68888889,27.0,50.4602795772,14.0
626,1932,0,4.745061898,6.942922374,219.0,50.6989430617,20.0
627,1933,0,4.082252632,6.089346405,153.0,50.7330378452,4.0
628,1950,0,4.724890282,6.753888889,180.0,51.3126491647,11.0
629,1951,0,4.935484848,8.261788618,123.0,51.3467439482,2.0
630,1956,0,3.60666218,7.980769231,26.0,51.5172178657,49.0
631,1957,0,3.771395794,9.54375,16.0,51.6195022162,13.0
632,1968,1,3.433107143,18.57777778,27.0,51.9945448346,8.0
633,1969,2,3.248438914,11.54137931,29.0,52.0286396181,4.0
634,1970,0,4.50066129,5.748630137,146.0,52.0627344016,28.0
635,1971,0,4.304558473,5.496428571,168.0,52.1650187521,13.0
636,1980,0,3.671686957,6.7,72.0,52.5400613706,1.0
637,1981,0,3.345869919,9.019148936,47.0,52.5741561541,
638,1982,0,5.257303371,10.07849462,93.0,52.6082509376,2.0
639,1983,0,5.999229025,10.6667033,91.0,52.6423457211,12.0
640,1984,3,3.559509677,11.12916667,72.0,52.6764405046,10.0
641,1985,3,4.707354597,7.546464646,99.0,52.7105352881,
642,1986,0,3.322687023,8.770632911,79.0,52.7446300716,3.0
643,1987,0,3.798181818,5.897318841,138.0,52.7787248551,2.0
644,1990,2,2.870070053,6.803846154,52.0,52.8810092056,3.0
645,1991,3,2.983864943,4.807058824,85.0,52.9151039891,4.0
646,2002,0,3.934327808,6.999550562,89.0,53.3242413911,8.0
647,2003,0,4.013894928,7.203225806,62.0,53.3583361746,6.0
648,2014,0,4.509491094,8.975,132.0,53.733378793,
649,2015,0,5.367647059,7.385185185,81.0,53.7674735765,2.0
650,2024,0,3.991206657,10.87253521,142.0,54.074326628,
651,2025,0,4.175407279,9.671830986,71.0,54.1084214115,
652,2026,1,4.073564014,7.00369863,146.0,54.142516195,68.0
653,2027,0,4.962682446,8.524096386,166.0,54.1766109785,27.0
654,2036,0,3.118139013,7.305494505,91.0,54.48346403,33.0
655,2037,1,4.287577413,5.860662252,151.0,54.5175588135,22.0
656,2038,3,3.947263158,6.400617284,162.0,54.551653597,
657,2039,3,3.417754443,6.001585366,164.0,54.5857483805,
658,2044,1,3.925709729,12.61621622,37.0,54.756222298,4.0
659,2045,3,4.049791976,12.52291667,48.0,54.7903170815,4.0
660,2060,2,2.769758308,6.1,17.0,55.5063075349,20.0
661,2061,2,3.134734043,5.323809524,21.0,55.5404023184,50.0
662,2062,1,6.225416667,11.71162791,86.0,55.5744971019,
663,2063,1,4.897371134,8.719230769,130.0,55.6085918854,
664,2064,0,7.075,11.96971831,142.0,55.6426866689,
665,2065,0,6.217387387,12.32538462,130.0,55.6767814524,
666,2066,0,6.45398773,9.188636364,176.0,55.7108762359,80.0
667,2067,0,4.848467967,10.57235294,170.0,55.7449710194,70.0
668,2068,2,5.153531599,11.37411765,170.0,55.7790658029,16.0
669,2069,0,4.26496875,11.29072848,151.0,55.8131605864,
670,2072,0,4.421813187,8.747916667,96.0,55.9154449369,58.0
671,2073,2,3.116895674,7.763380282,71.0,55.9495397204,34.0
672,2078,0,5.922484277,20.17826087,46.0,56.1882032049,
673,2079,0,4.551107266,12.53557692,104.0,56.2222979884,
674,2088,0,3.880906631,11.20863309,139.0,56.5291510399,34.0
675,2089,0,3.649927611,9.017753623,138.0,56.5632458234,27.0
676,2090,0,4.278827471,7.544915254,118.0,56.5973406069,12.0
677,2091,0,4.550191638,9.338202247,89.0,56.6314353904,4.0
678,2092,1,3.769338983,7.427333333,150.0,56.6655301739,4.0
679,2093,2,3.502058824,7.33740458,131.0,56.6996249574,
680,2100,0,4.154131579,9.622222222,108.0,56.9382884419,
681,2101,0,4.232079646,10.5396875,128.0,56.9723832254,
682,2102,1,4.890345423,10.2273743,179.0,57.0064780089,
683,2103,0,5.635945946,7.233009709,103.0,57.0405727924,
684,2110,0,3.143501094,10.76153846,26.0,57.2792362768,21.0
685,2111,0,3.1,3.2,2.0,57.3133310603,
686,2112,0,3.997758913,6.044565217,92.0,57.3474258438,
687,2113,0,3.716256158,10.49405941,101.0,57.3815206273,
688,2122,0,4.984376238,13.13076923,143.0,57.6883736788,
689,2123,0,4.509590747,9.709163347,251.0,57.7224684623,
690,2124,1,3.51944,6.842702703,185.0,57.7565632458,
691,2125,1,3.714811321,7.750166667,180.0,57.7906580293,10.0
692,2132,0,4.102454545,7.448484848,66.0,58.0293215138,1.0
693,2133,0,4.461423841,5.870666667,75.0,58.0634162973,6.0
694,2134,1,3.828172185,8.250909091,110.0,58.0975110808,25.0
695,2135,1,3.302037618,6.340658683,167.0,58.1316058643,33.0
696,2142,0,4.377002551,6.176470588,34.0,58.3702693488,
697,2143,0,4.158892508,6.969863014,73.0,58.4043641323,
698,2144,3,3.510821918,7.701136364,88.0,58.4384589158,86.0
699,2145,3,4.187734282,7.242857143,105.0,58.4725536993,47.0
700,2148,2,1.620162016,8.2,3.0,58.5748380498,21.0
701,2149,3,1.690987918,3.981111111,9.0,58.6089328333,127.0
702,2162,1,4.322927242,7.665957447,188.0,59.0521650188,34.0
703,2163,1,4.276006601,5.907058824,153.0,59.0862598023,
704,2170,0,5.315282132,9.522987013,154.0,59.3249232867,
705,2171,0,5.420193705,8.224477612,134.0,59.3590180702,
706,2184,2,6.414571429,9.189090909,55.0,59.8022502557,
707,2185,1,5.24787013,10.38333333,60.0,59.8363450392,3.0
708,2190,0,5.001315789,9.437096774,62.0,60.0068189567,
709,2191,0,5.545995204,9.017647059,68.0,60.0409137402,
710,2192,0,4.391426307,5.958571429,140.0,60.0750085237,41.0
711,2193,0,4.131228407,6.0665,100.0,60.1091033072,35.0
712,2198,2,4.976037234,10.49940828,169.0,60.2795772247,
713,2199,1,4.697396594,9.17384,125.0,60.3136720082,
714,2208,0,4.493068392,9.454658385,161.0,60.8250937607,3.0
715,2209,0,5.046909091,8.487155963,109.0,60.8591885442,
716,2218,0,2.847584746,5.975757576,66.0,61.1660415956,70.0
717,2219,0,3.192571166,5.43224,125.0,61.2001363791,66.0
718,2222,0,4.782084433,4.077777778,27.0,61.3024207296,
719,2223,0,,,,61.3365155131,
720,2232,0,2.806072773,10.06285714,35.0,61.6433685646,148.0
721,2233,0,2.801760633,14.1,27.0,61.6774633481,131.0
722,2234,0,4.796276392,10.11578947,114.0,61.7115581316,2.0
723,2235,0,4.400788462,8.75112782,133.0,61.7456529151,
724,2244,0,3.703294686,8.120196078,51.0,62.0525059666,220.0
725,2245,1,4.863383372,7.253287671,146.0,62.0866007501,141.0
726,2250,0,3.03227991,7.250833333,120.0,62.2570746676,23.0
727,2251,0,3.494795918,6.475,80.0,62.2911694511,22.0
728,2252,0,3.718713693,6.679120879,182.0,62.3252642346,19.0
729,2253,0,4.591053512,8.652459016,122.0,62.3593590181,
730,2256,1,4.316877579,9.802173913,46.0,62.4616433686,23.0
731,2257,0,4.943101266,11.428,25.0,62.4957381521,20.0
732,2268,0,4.082587646,8.145423729,177.0,62.8707807705,
733,2269,0,4.521876676,10.2273224,183.0,62.904875554,
734,2270,0,3.63951586,7.864912281,57.0,62.9389703375,14.0
735,2271,0,3.887665953,6.780985915,71.0,62.973065121,12.0
736,2274,3,3.233365854,9.085,20.0,63.0753494715,6.0
737,2275,3,3.811400651,10.08888889,54.0,63.109444255,
738,2278,2,3.510661479,7.585660377,53.0,63.2117286055,36.0
739,2279,2,4.306748466,8.186538462,78.0,63.245823389,8.0
740,2280,0,3.763469388,5.435632184,87.0,63.2799181725,21.0
741,2281,0,4.258747698,6.3,52.0,63.314012956,35.0
742,2284,2,4.103027719,8.09009901,101.0,63.4162973065,31.0
743,2285,2,3.787659033,9.22,70.0,63.45039209,28.0
744,2286,0,3.403770492,22.41875,16.0,63.4844868735,
745,2287,0,4.496464646,11.6525,40.0,63.518581657,
746,2292,0,6.249176707,12.39918699,123.0,63.6890555745,
747,2293,0,6.920762712,10.06153846,39.0,63.723150358,
748,2294,0,5.854976303,9.763519313,233.0,63.7572451415,12.0
749,2295,0,5.330623656,11.55,174.0,63.791339925,
750,2296,0,6.646308623,10.59695502,289.0,63.8254347085,
751,2297,0,6.779134897,10.67559524,168.0,63.859529492,
752,2302,0,3.64763098,6.596341463,82.0,64.0300034095,19.0
753,2303,0,4.142822581,7.893373494,83.0,64.064098193,4.0
754,2304,1,3.574118519,8.260294118,136.0,64.0981929765,15.0
755,2305,1,3.636781116,5.439336493,211.0,64.13228776,7.0
756,2306,0,3.929127517,10.942,50.0,64.1663825435,7.0
757,2307,0,4.861407942,6.639669421,121.0,64.200477327,
758,2308,0,5.67884058,12.7232,125.0,64.2345721105,19.0
759,2309,0,5.714814815,18.91,10.0,64.268666894,
760,2316,1,3.430659341,8.292592593,27.0,64.5073303785,13.0
761,2317,2,3.92839599,6.796,50.0,64.7118990794,
762,2320,1,3.738658744,9.380547945,73.0,65.3256051824,10.0
763,2321,3,4.510523918,6.930458015,131.0,65.4960790999,15.0
764,2322,0,4.662307692,6.303508772,114.0,65.7006478009,1.0
765,2323,0,4.174825175,7.148529412,68.0,65.9052165019,
766,2332,0,4.390874317,6.036707317,82.0,67.7463348108,3.0
767,2333,0,4.255571429,6.692857143,56.0,67.9509035118,2.0
768,2334,1,4.2234375,7.789655172,116.0,68.1554722128,23.0
769,2335,3,4.380613497,6.929166667,144.0,68.3600409137,11.0
770,2340,0,4.461264916,14.00545455,55.0,69.4169792022,47.0
771,2341,0,3.990769231,10.88222222,45.0,69.6215479032,53.0
772,2350,0,4.049714829,11.31333333,30.0,71.3262870781,9.0
773,2351,0,4.922662722,12.40154762,84.0,71.5308557791,16.0
774,2356,0,5.555642458,8.304918033,61.0,72.553699284,6.0
775,2357,0,5.151391304,9.543478261,69.0,72.758267985,2.0
776,2364,1,4.143881988,11.12814815,108.0,74.1220593249,15.0
777,2365,2,4.650612245,7.961009174,109.0,74.3266280259,19.0
778,2370,1,4.281550279,10.67692308,91.0,75.3153767474,40.0
779,2371,1,5.387119114,7.102803738,107.0,75.5199454483,20.0
780,2388,0,5.133159236,10.41557789,199.0,78.9635185817,26.0
781,2389,0,5.689860583,12.25633803,213.0,79.1680872826,35.0
782,2392,0,4.332294807,6.39787234,47.0,79.7817933856,28.0
783,2393,0,4.8479375,7.84266055,109.0,79.9863620866,39.0
784,2396,0,4.309121951,12.275,32.0,80.6000681896,19.0
785,2397,0,5.382613333,7.355625,160.0,80.8046368906,
786,2400,0,4.886857143,10.82875817,153.0,81.4183429935,
787,2401,0,4.812706271,10.00217391,92.0,81.6229116945,2.0
788,2416,0,3.768701031,8.577708333,96.0,84.6232526423,11.0
789,2417,0,4.835747664,8.523488372,129.0,84.6573474258,
790,2418,2,6.303824701,10.1862069,87.0,84.6914422093,
791,2419,2,5.933333333,15.975,4.0,84.7255369928,
792,2422,0,3.377992203,7.826271186,118.0,84.8278213433,22.0
793,2423,0,4.374288747,9.805063291,79.0,84.8619161268,17.0
794,2428,0,4.300142857,6.670866142,127.0,85.0323900443,9.0
795,2429,0,4.273953713,8.023376623,154.0,85.0664848278,14.0
796,2430,0,4.095517241,6.343577982,218.0,85.1005796113,64.0
797,2431,0,4.35465035,6.41765896,346.0,85.1346743948,11.0
798,2434,0,4.550802139,14.5991954,87.0,85.2369587453,21.0
799,2435,0,5.505482094,13.46595506,89.0,85.2710535288,22.0
800,2440,0,5.383084648,6.900847458,118.0,85.4415274463,67.0
801,2441,0,4.112914798,5.959898477,197.0,85.4756222298,37.0
802,2452,0,3.943253012,6.793023256,43.0,85.8506648483,12.0
803,2453,0,3.022323009,5.970697674,43.0,85.8847596318,6.0
804,2458,0,3.870583942,6.103448276,203.0,86.0552335493,20.0
