stu_id,class,avg_s,avg_c,mon_count_c,topN,times,left_money_avg,avg_ling_x,ling_count_x,ling_sum_x,avg_water,water_count,water_sum,avg_ling_y,ling_count_y,ling_sum_y,left_money_max
537,3,5.505565006,10.94909091,55.0,82.6148409894,0.0,90.2843794076,1.856,75.0,139.2,2.24968847352,321.0,722.15,0.96,9.0,8.64,252.67
552,0,4.186766467,7.016666667,96.0,83.2862190813,53.0,136.183740886,0.945454545455,132.0,124.8,1.47979087452,526.0,778.37,0.639371069182,159.0,101.66,312.48
553,0,4.400036014,7.818461538,65.0,83.3215547703,58.0,111.982661188,1.06569343066,137.0,146.0,1.23730205279,341.0,421.92,1.808,60.0,108.48,308.47
564,1,2.772853828,7.402702703,37.0,83.7455830389,4.0,117.643466819,0.998113207547,106.0,105.8,1.1741025641,546.0,641.06,2.49846153846,39.0,97.44,309.79
565,1,3.123072464,10.11785714,28.0,83.7809187279,0.0,108.88943761,0.958646616541,133.0,127.5,0.83756232687,361.0,302.36,2.68470588235,17.0,45.64,327.04
566,0,3.013268921,9.316666667,24.0,83.816254417,29.0,96.7588518944,1.28734939759,166.0,213.7,1.25773775216,694.0,872.87,1.68,44.0,73.92,269.42
567,0,4.279602273,7.494736842,19.0,83.851590106,5.0,99.845377943,1.23602870813,209.0,258.33,2.19828711256,613.0,1347.55,3.19090909091,11.0,35.1,241.91
572,0,4.102917342,8.749180328,61.0,84.0636042403,1.0,197.482,1.08556451613,124.0,134.61,3.54037209302,215.0,761.18,0.57,8.0,4.56,521.87
573,0,4.546332454,8.204225352,71.0,84.0989399293,8.0,104.481593715,1.28260869565,92.0,118.0,3.09591666667,120.0,371.51,2.73,10.0,27.3,363.36
576,2,3.692795918,12.125,16.0,84.2049469965,9.0,96.1275302013,2.80612903226,31.0,86.99,2.64975806452,124.0,328.57,0.51375,16.0,8.22,236.75
577,3,4.299710425,7.488571429,70.0,84.2402826855,14.0,92.7488073394,1.85,84.0,155.4,2.01484978541,233.0,469.46,3.61368421053,19.0,68.66,234.35
580,0,5.597304527,10.89278351,97.0,84.3816254417,4.0,102.541693291,1.07419354839,124.0,133.2,2.10838709677,186.0,392.16,0.320263157895,228.0,73.02,374.3
581,0,4.872571429,7.917021277,94.0,84.4169611307,0.0,61.3962864721,0.813636363636,66.0,53.7,2.63114754098,122.0,321.0,2.786,30.0,83.58,208.04
584,0,4.366626794,8.138095238,63.0,84.5229681979,12.0,112.056943292,0.955555555556,72.0,68.8,4.31319148936,47.0,202.72,1.16294117647,34.0,39.54,513.18
585,0,4.073991354,7.852,50.0,84.5583038869,0.0,63.4211789038,1.09818181818,55.0,60.4,4.15833333333,54.0,224.55,1.63333333333,18.0,29.4,279.68
596,0,4.722415094,7.868421053,95.0,85.0530035336,0.0,55.8062152466,1.01981981982,111.0,113.2,5.26735751295,193.0,1016.6,0.520909090909,44.0,22.92,153.07
597,0,5.93283237,7.236969697,165.0,85.0883392226,5.0,110.302350781,0.848,100.0,84.8,3.02792134831,178.0,538.97,2.178,10.0,21.78,330.37
602,0,5.443605948,13.00338983,118.0,85.3003533569,7.0,145.410261067,0.407692307692,104.0,42.4,1.91808720113,711.0,1363.76,0.57,94.0,53.58,480.93
603,0,5.853865699,10.1478022,182.0,85.3356890459,5.0,150.537244495,0.838095238095,126.0,105.6,1.69627659574,564.0,956.7,3.075,36.0,110.7,446.11
606,0,3.680022422,8.601098901,91.0,85.4416961131,1.0,87.8795848375,0.911940298507,67.0,61.1,2.77869127517,298.0,828.05,0.289230769231,117.0,33.84,232.3
607,0,4.079545455,7.378257576,132.0,85.4770318021,4.0,60.9489112534,1.20113636364,44.0,52.85,1.86707602339,342.0,638.54,2.06108108108,37.0,76.26,212.78
612,0,4.779032258,7.63855615,374.0,85.6890459364,55.0,128.018424658,0.720218579235,183.0,131.8,3.97048387097,124.0,492.34,0.341359223301,103.0,35.16,428.05
613,0,4.272418301,7.674320557,287.0,85.7243816254,26.0,73.5444662577,0.826086956522,115.0,95.0,2.91165217391,115.0,334.84,1.83348837209,43.0,78.84,303.53
616,0,4.414534314,5.842798354,243.0,85.8303886926,2.0,39.7424554896,0.509638554217,166.0,84.6,2.55071748879,223.0,568.81,0.217267080745,161.0,34.98,153.15
617,1,4.671517857,8.217741935,124.0,85.8657243816,4.0,66.2896274218,1.23606557377,61.0,75.4,3.35481481481,108.0,362.32,2.04666666667,18.0,36.84,253.19
624,0,3.293629139,11.44130435,46.0,86.148409894,97.0,127.861319332,0.815657894737,152.0,123.98,1.43068071313,617.0,882.73,1.86276923077,65.0,121.08,343.86
625,0,3.032659574,10.15405405,37.0,86.183745583,37.0,95.9432511737,0.868,50.0,43.4,1.51272321429,224.0,338.85,1.36666666667,9.0,12.3,243.45
626,0,2.938908046,9.466666667,75.0,86.2190812721,15.0,41.4877002584,1.03771573604,197.0,204.43,0.998804347826,644.0,643.23,1.89588235294,102.0,193.38,203.17
627,0,2.824114114,7.901724138,58.0,86.2544169611,12.0,39.4185757576,1.068359375,256.0,273.5,0.515120350109,457.0,235.41,2.78,81.0,225.18,116.08
634,0,4.968964401,6.564912281,57.0,86.4664310954,0.0,95.3830525031,0.924060150376,133.0,122.9,2.212,235.0,519.82,3.31333333333,12.0,39.76,300.99
635,0,5.047380952,6.325,36.0,86.5017667845,0.0,89.8737037037,1.22647058824,102.0,125.1,2.51572580645,124.0,311.95,2.772,5.0,13.86,301.86
636,0,3.782054329,7.011409396,149.0,86.6077738516,12.0,88.7241363336,1.18756218905,201.0,238.7,2.78758706468,402.0,1120.61,0.932857142857,42.0,39.18,269.42
637,2,4.397133479,5.992079208,101.0,86.6431095406,9.0,82.6390721649,1.15660377358,212.0,245.2,1.24003802281,263.0,326.13,2.34352941176,34.0,79.68,274.34
648,0,4.687085828,7.595283019,106.0,87.1378091873,0.0,114.853820059,1.52875816993,153.0,233.9,1.42005347594,374.0,531.1,0.528932038835,103.0,54.48,264.35
649,0,4.338742515,9.2625,48.0,87.1731448763,0.0,103.516706399,1.13209459459,296.0,335.1,0.441076487252,353.0,155.7,2.56666666667,45.0,115.5,308.59
650,3,3.995092879,7.655084746,118.0,87.2438162544,12.0,67.2291496838,0.514792899408,169.0,87.0,2.37953405018,279.0,663.89,0.377590361446,83.0,31.34,256.62
651,3,3.635218783,6.042857143,112.0,87.2791519435,43.0,57.6784151156,0.783728813559,295.0,231.2,1.75012931034,232.0,406.03,1.02857142857,7.0,7.2,135.1
658,0,4.139419014,5.938852459,122.0,87.5265017668,0.0,77.7007576953,0.813076923077,130.0,105.7,1.76744075829,211.0,372.93,0.338630136986,73.0,24.72,237.49
659,0,3.253442266,7.176190476,105.0,87.5618374558,4.0,74.5386101919,1.09789473684,95.0,104.3,1.14608870968,248.0,284.23,1.53076923077,39.0,59.7,176.2
662,0,4.230826709,7.673417722,158.0,87.667844523,12.0,99.7081097561,0.698936170213,94.0,65.7,4.24930875576,217.0,922.1,0.588333333333,72.0,42.36,401.93
663,0,3.691283422,7.85,2.0,87.703180212,17.0,62.4985140562,0.523333333333,3.0,1.57,4.01612903226,31.0,124.5,0.0,0.0,0.0,190.89
674,0,3.609428105,8.229442971,377.0,88.0918727915,7.0,90.7632328767,0.889919354839,248.0,220.7,3.30597183099,355.0,1173.62,0.602790697674,86.0,51.84,237.98
675,0,3.581785714,7.877099237,393.0,88.1272084806,2.0,93.1977449889,0.936480686695,233.0,218.2,2.76264615385,325.0,897.86,1.692,5.0,8.46,216.88
680,0,3.420669344,8.028,25.0,88.3038869258,10.0,105.78701427,0.841489361702,188.0,158.2,0.992568306011,549.0,544.92,1.35,102.0,137.7,304.6
681,0,4.937522936,8.2,17.0,88.3392226148,24.0,99.1606102212,0.863194444444,144.0,124.3,0.969563953488,344.0,333.53,1.34091743119,109.0,146.16,232.9
690,0,3.646706587,10.00131579,76.0,88.6572438163,0.0,200.339086294,1.20962962963,405.0,489.9,2.24729241877,277.0,622.5,0.273150684932,219.0,59.82,441.64
691,0,4.253854626,11.3740458,131.0,88.6925795053,0.0,213.824587973,1.60757575758,396.0,636.6,1.70094420601,233.0,396.32,2.28,44.0,100.32,510.84
694,2,3.333543307,7.053846154,195.0,88.7985865724,44.0,109.178969159,0.584,300.0,175.2,1.62426309379,821.0,1333.52,0.428117647059,170.0,72.78,413.89
695,0,3.874107143,6.013043478,253.0,88.8339222615,125.0,112.411953507,0.465986394558,294.0,137.0,1.3527150838,895.0,1210.68,0.387692307692,13.0,5.04,260.52
696,0,3.438243762,6.413636364,44.0,88.8692579505,35.0,69.4564225806,1.03168316832,303.0,312.6,0.728101522843,985.0,717.18,0.267671232877,511.0,136.78,204.18
697,0,3.563475513,7.389473684,19.0,88.9045936396,26.0,70.208099851,1.07740112994,177.0,190.7,0.759787798408,377.0,286.44,1.56857142857,7.0,10.98,203.45
706,0,2.902336683,5.4775,40.0,89.222614841,7.0,98.33625,0.455060728745,247.0,112.4,2.01768762677,493.0,994.72,0.3684375,128.0,47.16,230.14
707,1,3.499953271,5.464912281,57.0,89.25795053,21.0,111.138113695,0.514403292181,243.0,125.0,1.33822757112,457.0,611.57,2.343,20.0,46.86,297.06
708,0,4.526186944,5.900952381,105.0,89.2932862191,10.0,18.8383940835,0.369587628866,194.0,71.7,1.63713646532,447.0,731.8,0.0919047619048,126.0,11.58,99.76
709,0,4.058565121,6.776470588,136.0,89.3992932862,14.0,27.8207443366,0.483495145631,206.0,99.6,2.9579253112,241.0,712.86,0.66,60.0,39.6,85.14
712,1,3.783067227,9.115,100.0,89.5759717314,57.0,64.9360281262,0.851464435146,239.0,203.5,1.00295264624,718.0,720.12,0.372018348624,436.0,162.2,214.63
713,3,4.340130293,5.867021277,94.0,89.6113074205,41.0,60.6409882747,1.26932773109,238.0,302.1,0.415935483871,930.0,386.82,1.0335,40.0,41.34,171.29
714,0,3.927228571,7.605769231,52.0,89.6466431095,0.0,101.317879518,0.472580645161,62.0,29.3,5.69632911392,79.0,450.01,0.238144329897,97.0,23.1,233.14
715,0,5.332073365,16.0969697,33.0,89.6819787986,0.0,109.189174757,0.811111111111,45.0,36.5,2.27229166667,48.0,109.07,3.05142857143,7.0,21.36,250.78
718,2,4.41828125,7.609876543,162.0,89.7879858657,16.0,90.8001930502,0.851538461538,130.0,110.7,1.49381342062,611.0,912.72,0.528865979381,97.0,51.3,226.11
719,1,5.185536398,8.369655172,145.0,89.8233215548,35.0,96.0433104238,0.886259541985,131.0,116.1,0.829103343465,658.0,545.55,2.678,30.0,80.34,227.68
732,0,4.258414239,15.26045455,44.0,90.3533568905,2.0,125.040968393,0.484713375796,157.0,76.1,0.703771186441,472.0,332.18,0.560727272727,55.0,30.84,282.81
733,1,4.656300985,14.44929577,71.0,90.3886925795,2.0,110.975773273,0.55520361991,221.0,122.7,0.548812785388,219.0,120.19,2.48571428571,7.0,17.4,248.21
742,0,5.468081705,22.02,5.0,90.7067137809,18.0,208.560326797,1.01823529412,170.0,173.1,2.55913857678,267.0,683.29,1.3875862069,87.0,120.72,482.97
743,0,5.552802419,16.55454545,11.0,90.74204947,7.0,207.580186986,1.01088082902,193.0,195.1,1.70226666667,225.0,383.01,2.00018181818,110.0,220.02,504.57
744,0,2.893471761,9.865102041,98.0,90.777385159,56.0,60.4541621377,1.22449152542,236.0,288.98,1.18675675676,999.0,1185.57,1.36674157303,89.0,121.64,209.17
745,0,4.420229008,9.342045455,88.0,90.8127208481,14.0,59.5534184184,1.12822660099,203.0,229.03,1.45156289708,787.0,1142.38,2.11849056604,53.0,112.28,203.56
746,0,4.169772182,8.096875,96.0,90.8480565371,5.0,44.3300373333,0.744366197183,142.0,105.7,1.61768031189,513.0,829.87,0.401333333333,90.0,36.12,148.47
747,0,4.879806034,5.679069767,172.0,90.8833922261,5.0,43.1668938977,1.05450704225,213.0,224.61,2.07976284585,253.0,526.18,2.808,5.0,14.04,128.21
754,0,2.462593918,4.162962963,27.0,91.1307420495,113.0,29.0463834107,0.722142857143,378.0,272.97,0.648799512492,1641.0,1064.68,0.522666666667,45.0,23.52,122.44
755,0,2.797283654,3.9075,56.0,91.1660777385,103.0,30.1898873874,1.16971360382,419.0,490.11,0.723090909091,1870.0,1352.18,0.874285714286,7.0,6.12,123.47
756,2,2.935145005,4.444615385,65.0,91.2014134276,244.0,67.1446565465,0.636296296296,297.0,188.98,1.17221381268,1057.0,1239.03,0.585882352941,34.0,19.92,204.63
757,2,2.916621377,4.327222222,90.0,91.2367491166,204.0,78.2530285478,0.70071942446,278.0,194.8,0.923129445235,703.0,648.96,0.0,0.0,0.0,218.08
762,0,4.506666667,6.938888889,18.0,91.4134275618,5.0,42.4730487805,1.24285714286,7.0,8.7,4.26727272727,44.0,187.76,0.0,0.0,0.0,123.62
763,0,4.105944056,6.853535354,99.0,91.4487632509,0.0,49.8888888889,1.015,40.0,40.6,3.11916666667,216.0,673.74,0.1,1.0,0.1,201.17
770,0,4.839776119,11.4204918,244.0,61.8899273105,10.0,46.7818299445,1.28456375839,149.0,191.4,6.01259803922,204.0,1226.57,0.398507462687,67.0,26.7,139.93
771,0,5.6792,10.40202429,247.0,61.9937694704,0.0,51.4285231116,1.36146788991,109.0,148.4,4.06879781421,183.0,744.59,2.325,12.0,27.9,137.26
772,0,5.018300395,15.16181818,55.0,91.6961130742,0.0,67.9383798883,0.786086956522,115.0,90.4,2.86868421053,228.0,654.06,0.621428571429,14.0,8.7,222.4
773,0,6.675886525,15.46,65.0,91.7314487633,0.0,66.8722978304,1.98411214953,107.0,212.3,3.00002949853,339.0,1017.01,0.645,8.0,5.16,201.16
774,0,4.06012766,9.497727273,44.0,91.7667844523,25.0,79.4722256729,1.75359375,64.0,112.23,4.15567567568,259.0,1076.32,0.438947368421,38.0,16.68,252.56
775,0,5.595517241,9.426666667,45.0,91.8021201413,14.0,70.7004151404,3.24027777778,72.0,233.3,3.43373376623,308.0,1057.59,1.38857142857,14.0,19.44,238.89
786,2,4.539197324,7.661627907,86.0,92.2614840989,81.0,102.783847458,1.27869565217,69.0,88.23,3.81617760618,259.0,988.39,0.414375,32.0,13.26,257.53
787,3,4.742511211,9.791707317,164.0,92.296819788,34.0,105.769944045,1.40969230769,65.0,91.63,3.59952531646,316.0,1137.45,0.76,15.0,11.4,303.24
796,0,4.284763949,7.266666667,24.0,92.6148409894,10.0,96.0727077748,1.91359223301,103.0,197.1,3.31471428571,210.0,696.09,5.5664516129,31.0,172.56,312.91
797,0,3.657841823,13.74102564,39.0,92.6501766784,12.0,107.642735543,2.07757009346,107.0,222.3,2.89238683128,243.0,702.85,3.6,7.0,25.2,214.6
800,0,3.150713202,10.0,29.0,92.7561837456,11.0,92.8029150824,1.0368852459,122.0,126.5,1.01794788274,614.0,625.02,1.15209302326,43.0,49.54,315.81
801,2,3.69252381,9.948387097,31.0,92.7915194346,30.0,81.7135603996,1.16557377049,122.0,142.2,0.383534482759,348.0,133.47,0.937021276596,47.0,44.04,213.23
802,1,3.444591503,5.417821782,101.0,92.8268551237,54.0,48.9762168397,1.02560209424,191.0,195.89,1.79278937381,527.0,944.8,0.379487179487,117.0,44.4,305.66
803,2,4.693634752,6.21490566,106.0,92.8621908127,17.0,56.3168604651,1.05054945055,182.0,191.2,1.85384615385,338.0,626.6,1.104,5.0,5.52,241.96
816,0,3.999175824,7.929607843,204.0,93.3922261484,16.0,38.1063483965,1.10169230769,195.0,214.83,3.69496376812,276.0,1019.81,0.360359281437,167.0,60.18,209.4
817,0,4.441894737,6.267647059,102.0,93.4275618375,3.0,37.2794163424,1.215,40.0,48.6,4.65807017544,57.0,265.51,1.78,24.0,42.72,200.91
820,1,4.300054545,10.46322314,242.0,93.5335689046,26.0,104.026063298,0.82,165.0,135.3,1.49144927536,621.0,926.19,0.574814814815,81.0,46.56,402.27
821,2,4.805167394,11.88676471,204.0,93.5689045936,8.0,113.172927958,1.22857142857,252.0,309.6,3.09114678899,218.0,673.87,3.096,15.0,46.44,332.27
822,0,4.230253456,9.478666667,150.0,93.6042402827,21.0,95.6137142857,0.828174603175,252.0,208.7,2.06020594966,437.0,900.31,3.6,2.0,7.2,262.0
823,0,3.630379147,9.516326531,196.0,93.6395759717,0.0,103.383000875,1.02053872054,297.0,303.1,0.949135338346,266.0,252.47,0.0,0.0,0.0,250.72
824,0,3.640070237,13.43103448,29.0,93.6749116608,30.0,107.240666356,0.658364312268,269.0,177.1,2.4178685259,502.0,1213.77,0.434285714286,42.0,18.24,313.87
826,0,3.669736842,9.6,67.0,93.7455830389,56.0,112.329188164,0.567688022284,359.0,203.8,1.74870837538,991.0,1732.97,0.27,2.0,0.54,313.88
827,0,3.50767525,10.02470588,85.0,93.851590106,70.0,111.448861167,0.664093959732,298.0,197.9,0.992184724689,563.0,558.6,3.6,3.0,10.8,515.81
840,0,4.404078526,7.859217391,230.0,94.3109540636,0.0,388.919387151,1.3208,125.0,165.1,2.21547094188,499.0,1105.52,0.618461538462,13.0,8.04,1118.94
841,0,3.873171965,7.220738255,298.0,94.3462897527,10.0,152.379157282,1.7595890411,146.0,256.9,1.80861892583,391.0,707.17,2.75,12.0,33.0,450.52
844,0,4.625776567,8.126464646,198.0,94.4522968198,0.0,223.052536394,1.13284671533,137.0,155.2,1.73763102725,477.0,828.85,0.81275862069,58.0,47.14,629.04
845,0,4.463044444,8.874829932,147.0,94.4876325088,2.0,117.567982063,1.66283783784,148.0,246.1,2.22282460137,439.0,975.82,2.54042553191,47.0,119.4,486.93
878,0,5.718679245,9.119786096,187.0,95.7243816254,30.0,84.9976346357,0.711382113821,123.0,87.5,3.04051546392,194.0,589.86,0.758461538462,26.0,19.72,463.2
879,0,5.964050104,7.525727273,110.0,95.7597173145,95.0,58.671914544,0.735294117647,68.0,50.0,1.36708683473,357.0,488.05,0.105,8.0,0.84,145.23
882,0,4.932626404,11.05175439,114.0,95.8657243816,21.0,138.396408759,0.62,73.0,45.26,0.896241685144,902.0,808.41,0.449166666667,120.0,53.9,560.95
883,0,4.850488842,10.80192308,52.0,95.9010600707,52.0,108.710408362,0.698484848485,66.0,46.1,0.830371287129,808.0,670.94,2.13,16.0,34.08,402.9
886,0,3.912510288,7.15483871,62.0,96.0070671378,0.0,296.221653016,1.25169082126,207.0,259.1,1.34491967871,498.0,669.77,0.282127659574,47.0,13.26,602.58
887,0,5.834897541,9.934782609,46.0,96.0424028269,0.0,303.780934844,1.53114035088,228.0,349.1,0.576734693878,490.0,282.6,1.72125,16.0,27.54,965.04
890,0,3.687813121,7.383333333,120.0,96.148409894,0.0,140.093603945,1.21319444444,144.0,174.7,1.26720873786,412.0,522.09,0.54202247191,89.0,48.24,363.01
891,0,4.751364706,5.592727273,55.0,96.183745583,0.0,102.447226667,1.40357142857,140.0,196.5,0.845658914729,387.0,327.27,1.5525,16.0,24.84,313.6
894,3,4.537347611,12.10933333,75.0,96.2897526502,2.0,146.551788448,0.739299610895,257.0,190.0,3.6093627451,204.0,736.31,0.595,192.0,114.24,382.89
895,3,4.910576132,10.32202703,74.0,96.3250883392,0.0,132.945737452,0.989841269841,315.0,311.8,3.66814049587,242.0,887.69,2.34692307692,26.0,61.02,312.14
896,0,4.351761468,7.274637681,138.0,96.3604240283,0.0,101.081769517,0.919591836735,245.0,225.3,3.46118881119,143.0,494.95,0.577305699482,193.0,111.42,285.3
897,0,4.424591837,8.802315789,95.0,96.3957597173,9.0,92.4425362319,1.04229508197,305.0,317.9,3.58868055556,144.0,516.77,3.00082191781,73.0,219.06,209.75
898,0,4.384623824,7.675903614,83.0,96.4310954064,4.0,97.9847593985,0.487203791469,211.0,102.8,3.0825,204.0,628.83,0.497142857143,91.0,45.24,223.44
899,1,4.814779516,10.06086957,69.0,96.4664310954,1.0,95.8013639679,0.623046875,256.0,159.5,2.98563451777,197.0,588.17,3.09214285714,28.0,86.58,223.43
900,0,4.106832386,12.06951456,103.0,96.5017667845,3.0,73.2094368014,0.959259259259,270.0,259.0,2.94805491991,437.0,1288.3,0.30464678179,637.0,194.06,246.31
901,0,5.143034591,14.5084507,71.0,96.5371024735,3.0,84.2465641569,1.53176470588,340.0,520.8,2.92799054374,423.0,1238.54,1.03616438356,219.0,226.92,230.91
908,0,2.437225673,9.486363636,22.0,96.7137809187,88.0,459.451702128,0.884166666667,120.0,106.1,1.19282608696,552.0,658.44,1.55105263158,38.0,58.94,1190.92
909,1,2.236681975,9.945454545,11.0,96.7491166078,113.0,352.025343362,1.19636363636,110.0,131.6,0.816295264624,359.0,293.05,1.97032258065,31.0,61.08,731.01
916,0,3.906266447,7.271875,128.0,96.9964664311,57.0,59.1226760563,1.11272727273,55.0,61.2,1.79542334096,437.0,784.6,0.771014492754,69.0,53.2,272.86
917,0,4.822479564,7.267090909,110.0,97.0318021201,34.0,53.8690029615,1.21386363636,44.0,53.41,2.90424,250.0,726.06,3.4775,24.0,83.46,200.97
928,0,3.873867596,12.03627451,102.0,97.4204946996,2.0,183.069239598,2.66,35.0,93.1,4.48073891626,203.0,909.59,0.358125,32.0,11.46,425.01
929,0,5.186595745,9.274796748,123.0,97.4558303887,17.0,172.835103825,1.5512195122,82.0,127.2,3.52728110599,217.0,765.42,2.20071428571,28.0,61.62,500.48
932,1,3.7117603,11.33333333,45.0,97.5618374558,10.0,94.1817162033,4.23636363636,11.0,46.6,3.90011235955,178.0,694.22,0.219195979899,199.0,43.62,222.7
933,2,4.932984615,8.283636364,55.0,97.5971731449,0.0,110.593358051,4.63333333333,36.0,166.8,3.05331967213,244.0,745.01,2.48,69.0,171.12,401.69
936,0,5.083835616,9.397419355,155.0,97.703180212,18.0,133.366524138,1.20395480226,177.0,213.1,5.15007575758,132.0,679.81,0.560892857143,224.0,125.64,350.4
937,0,4.89386423,11.18539326,89.0,97.7385159011,8.0,109.649031111,1.23885350318,157.0,194.5,3.90337719298,228.0,889.97,1.89794117647,68.0,129.06,306.87
940,1,4.043246187,4.328888889,405.0,97.8445229682,5.0,56.6843615752,1.48823529412,153.0,227.7,3.84057971014,138.0,530.0,0.397215189873,158.0,62.76,200.17
941,1,4.596390328,4.595881007,437.0,97.8798586572,7.0,53.6220113852,1.77556818182,176.0,312.5,3.61444444444,54.0,195.18,2.27675675676,74.0,168.48,205.28
946,0,5.053046358,8.745454545,132.0,98.0565371025,0.0,118.982551893,2.54037037037,27.0,68.59,4.13768115942,69.0,285.5,0.309523809524,63.0,19.5,421.01
947,0,6.348997135,12.8,16.0,98.0918727915,0.0,319.604274662,1.99130434783,23.0,45.8,7.13625,16.0,114.18,0.903913043478,46.0,41.58,1055.14
948,0,3.223997135,4.823529412,34.0,98.1272084806,19.0,128.303317394,0.986274509804,102.0,100.6,1.85191536748,449.0,831.51,0.156744186047,258.0,40.44,346.42
949,3,3.157134638,5.207575758,33.0,98.1625441696,40.0,107.891396684,0.777777777778,108.0,84.0,1.84057142857,315.0,579.78,0.696315789474,76.0,52.92,231.67
958,3,3.648214936,10.23258427,89.0,98.480565371,15.0,88.2823391421,0.801886792453,212.0,170.0,3.0701119403,268.0,822.79,0.467033898305,236.0,110.22,265.87
959,3,3.79219917,7.194569288,267.0,98.5159010601,48.0,54.3951843818,0.871538461538,221.0,192.61,2.73587610619,565.0,1545.77,1.6052173913,69.0,110.76,186.61
966,1,2.983714653,10.68918919,37.0,98.7632508834,65.0,57.4207451847,0.83802955665,203.0,170.12,0.456778947368,1900.0,867.88,1.14291666667,96.0,109.72,201.56
967,0,3.208948521,7.581012658,79.0,98.7985865724,37.0,77.461449156,1.10335294118,170.0,187.57,0.569811320755,954.0,543.6,2.34131147541,61.0,142.82,246.88
970,0,3.072789256,7.019047619,21.0,98.9045936396,5.0,65.6347259786,0.704545454545,154.0,108.5,0.581726755218,527.0,306.57,1.05925925926,27.0,28.6,215.78
971,0,2.607926421,6.063157895,19.0,98.9399293286,8.0,32.5924336688,0.702717391304,184.0,129.3,1.07210059172,338.0,362.37,1.19333333333,18.0,21.48,108.26
988,2,3.311584582,8.3,56.0,99.5406360424,111.0,166.304626109,0.590049751244,201.0,118.6,1.41313309776,849.0,1199.75,0.44679245283,159.0,71.04,545.65
989,1,3.503891051,7.964473684,38.0,99.5759717314,29.0,123.019800623,0.737087912088,182.0,134.15,1.16441964286,448.0,521.66,1.4475,16.0,23.16,405.0
990,2,3.551317734,7.607246377,138.0,99.6819787986,6.0,63.9669971126,0.835836177474,293.0,244.9,2.75976923077,260.0,717.54,0.210650154799,323.0,68.04,175.95
991,3,3.188744856,5.954609929,141.0,99.7173144876,22.0,57.9412220982,0.876451612903,310.0,271.7,3.20437037037,135.0,432.59,1.93588235294,34.0,65.82,206.97
996,0,5.73299169,7.918300654,153.0,99.8939929329,3.0,84.7490691193,0.819534883721,215.0,176.2,4.60661835749,207.0,953.57,0.385037037037,135.0,51.98,324.65
