id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,s_avg,s_max,c_count,c_avg,c_max
362,1816,9718.06,5.33959340659,150.0,108906.78,59.8388901099,162.25,4.04186147186,14.0,170.0,7.88470588235,30.0
363,1158,9805.98,8.46803108808,200.0,97691.51,84.3622711572,223.25,7.43431578947,14.0,23.0,4.59130434783,21.6
366,507,5793.1,11.3146484375,500.0,65478.6,127.887890625,504.68,5.96808,23.0,52.0,9.20403846154,30.0
367,274,3330.82,11.8957857143,300.0,20516.59,73.2735357143,303.09,5.42722891566,15.5,42.0,8.58095238095,34.5
368,408,3569.48,8.68486618005,119.59,15957.34,38.8256447689,116.52,4.85611650485,20.6,56.0,11.9482142857,30.0
369,252,4027.97,15.9840079365,222.1,14769.02,58.6072222222,251.25,6.93426666667,30.0,36.0,12.325,36.0
372,1027,6472.66,6.30249269718,100.0,37715.79,36.7242356378,109.17,6.51315789474,19.6,11.0,16.5636363636,62.0
373,558,3310.07,5.93202508961,100.0,14142.49,25.3449641577,100.84,4.63214285714,12.0,11.0,12.5181818182,31.0
376,2323,13354.78,5.74399139785,200.0,201197.02,86.5363526882,243.39,3.92545238095,15.75,207.0,4.85410628019,22.0
377,2163,14157.82,6.50037649219,200.0,186090.77,85.4411248852,280.27,3.6646185853,20.0,244.0,4.37254098361,24.8
384,1157,7183.07,6.14988869863,500.0,113047.19,96.7869777397,504.4,5.36515406162,30.0,42.0,11.1204761905,30.0
385,175,1264.09,7.22337142857,200.0,12414.71,70.9412,215.61,3.76818181818,14.5,6.0,4.41666666667,6.0
386,690,5682.15,8.18753602305,100.0,35392.88,50.9983861671,127.83,4.61983660131,21.0,19.0,6.73157894737,30.0
387,909,6157.19,6.76614285714,200.0,43792.16,48.1232527473,203.91,4.53764705882,23.0,73.0,6.48630136986,54.9
388,1788,9166.08,5.1178559464,300.0,174987.86,97.7039977666,302.96,3.77557453416,15.0,62.0,4.2435483871,17.0
389,1567,9114.05,5.79037484117,100.0,83845.04,53.2687674714,169.11,4.06210995542,16.0,67.0,4.7328358209,15.2
390,1005,7035.04,7.000039801,200.0,53167.71,52.9031940299,200.06,6.55638554217,20.2,20.0,3.005,6.7
391,832,6604.05,7.93756009615,100.0,40555.94,48.7451201923,127.67,7.5393442623,20.2,36.0,6.19166666667,29.6
394,959,6256.64,6.52412930136,100.0,41808.68,43.5961209593,122.26,6.50543478261,14.0,12.0,2.825,6.5
395,906,6184.95,6.82665562914,100.0,39035.09,43.0850883002,110.25,7.20117647059,20.0,7.0,4.9,9.0
396,1844,11640.3,6.31252711497,300.0,243016.77,131.787836226,372.68,8.16807017544,19.0,2.0,7.0,9.6
397,1755,12070.1,6.87754985755,400.0,226842.78,129.255145299,411.79,7.72626506024,14.6,21.0,10.1238095238,12.0
398,1216,9628.37,7.91806743421,100.0,59718.23,49.1103865132,129.73,7.87333333333,19.5,,,
399,2204,17574.55,7.97393375681,150.0,123546.95,56.0557849365,160.81,7.13273809524,16.5,29.0,4.83103448276,25.6
400,258,2363.21,9.15972868217,100.0,9098.23,35.2644573643,108.58,8.31111111111,15.6,31.0,3.68387096774,14.6
401,224,2028.22,9.05455357143,100.0,6916.94,30.8791964286,102.01,6.39652173913,27.0,14.0,5.75714285714,11.0
404,1182,9257.32,7.83191201354,300.0,110329.76,93.3415905245,301.02,5.04061403509,20.0,5.0,2.38,4.4
405,1173,7447.28,6.34891730605,300.0,78545.04,66.9608184143,301.87,6.255,12.0,7.0,4.45714285714,8.0
406,410,3311.69,8.07729268293,200.0,66644.14,162.546682927,296.77,7.64680851064,9.0,1.0,4.9,4.9
407,1,93.47,93.47,93.47,0.0,0.0,0.0,,,,,
408,1064,5927.94,5.57137218045,100.0,58530.02,55.0094172932,128.41,5.28176470588,8.0,2.0,3.0,3.0
409,1822,10346.15,5.67845773875,150.0,112486.94,61.7381668496,158.91,5.80682926829,16.0,7.0,7.27142857143,15.7
412,1142,5877.47,5.12421098518,100.0,57520.53,50.1486748038,115.84,3.38476303318,30.0,27.0,5.18148148148,14.4
413,1126,7089.37,6.27933569531,200.0,75109.68,66.5276173605,216.46,4.21603448276,21.5,59.0,7.2813559322,29.7
416,1108,6342.05,5.61243362832,100.0,41047.03,36.3248053097,136.83,4.3686,24.0,63.0,5.44126984127,25.2
417,490,2399.9,4.78067729084,100.0,12491.08,24.8826294821,101.49,4.14698717949,12.0,20.0,5.88,15.3
418,1452,10198.79,7.0239600551,100.0,81069.15,55.8327479339,129.42,3.81612903226,18.6,136.0,7.03602941176,25.6
419,1541,11403.27,7.39511673152,150.0,88168.35,57.1779182879,154.8,4.17748473748,15.0,178.0,6.66348314607,26.7
420,1604,12783.98,7.96509657321,200.0,107086.83,66.7207663551,402.98,3.57859903382,30.0,276.0,8.09608695652,27.4
421,1597,14455.94,9.00120797011,200.0,87545.81,54.5117123288,242.1,3.96189189189,22.5,216.0,9.62416666667,44.1
424,1928,6341.4,3.28740279938,300.0,335816.83,174.088558839,353.1,1.97431446541,9.0,27.0,7.32592592593,23.5
425,1647,7976.67,4.83727713766,300.0,259243.85,157.212765312,346.65,2.56714975845,10.0,93.0,4.43161290323,25.5
426,3390,15373.98,4.53509734513,500.0,734953.43,216.800421829,554.23,3.44568475452,17.0,213.0,6.85342723005,30.0
427,2789,14686.07,5.26005372493,500.0,634073.97,227.10385745,559.5,3.40215011728,16.3,141.0,8.46028368794,30.0
430,1041,8536.95,8.15372492837,400.0,137242.42,131.081585482,410.67,3.33799472296,15.0,160.0,12.2261875,100.0
431,1059,8591.94,8.02985046729,400.0,161500.17,150.934738318,407.25,3.41058227848,15.0,108.0,12.0833333333,30.0
432,838,5775.75,6.85956057007,200.0,72265.16,85.8256057007,215.04,4.12676923077,10.0,88.0,9.53295454545,30.0
433,512,4893.34,9.4466023166,200.0,55399.12,106.948108108,289.19,4.72205128205,15.2,57.0,13.5378947368,30.0
438,1321,10306.31,7.8019000757,300.0,154467.07,116.931922786,332.15,4.0616575592,22.2,174.0,9.97931034483,79.2
439,1026,7310.88,7.12561403509,300.0,86534.48,84.3415984405,303.13,3.90258293839,20.0,122.0,7.79180327869,29.8
440,1565,10427.28,6.61629441624,600.0,264192.28,167.634695431,607.7,4.2606693712,30.0,142.0,11.1192957746,30.0
441,1525,10826.95,7.0764379085,500.0,167311.34,109.353816993,523.61,5.0568503937,14.4,49.0,9.72857142857,70.7
442,1564,9185.46,5.85434034417,100.0,92508.91,58.9604270236,131.78,3.94613333333,15.0,164.0,8.22914634146,43.6
443,1450,12429.14,8.55412250516,200.0,82662.29,56.890770819,131.05,3.95003649635,21.0,158.0,8.60620253165,30.0
444,2339,11006.69,4.69168371697,200.0,371208.73,158.230490196,490.36,3.07971910112,15.0,95.0,9.84315789474,55.8
445,1138,6875.98,6.04216168717,400.0,167923.27,147.559991213,401.86,2.96537796976,10.8,43.0,14.0581395349,60.7
446,1268,9669.37,7.58977237049,200.0,123292.88,96.7762009419,228.67,3.7569921875,30.0,183.0,9.11464480874,30.0
447,881,9633.07,10.775246085,300.0,101905.22,113.987941834,307.19,5.27551219512,25.2,117.0,12.3497435897,30.0
448,2253,12461.62,5.5262172949,150.0,121932.87,54.0722261641,153.63,3.70362637363,14.7,116.0,8.02784482759,30.0
449,1929,13646.08,7.06684619368,200.0,146675.14,75.9581253237,218.22,3.89114914425,20.0,90.0,9.08044444444,40.9
450,1853,12745.73,6.84518259936,300.0,240421.7,129.120139635,325.3,5.20846041056,30.0,99.0,14.0565656566,90.9
451,1432,10714.17,7.45074408901,200.0,170638.86,118.664019471,308.17,4.7342883549,21.0,116.0,10.8053448276,92.0
452,1423,6692.26,4.69962078652,200.0,150846.05,105.931214888,242.49,3.14738863287,21.6,46.0,5.64347826087,46.4
453,1340,6575.76,4.89997019374,200.0,146416.68,109.103338301,255.07,2.90574285714,10.0,57.0,4.2898245614,17.2
454,1604,9004.15,5.57877942999,200.0,166099.87,102.911939281,241.96,3.03985383678,21.75,46.0,6.25869565217,22.4
455,1475,10036.25,6.77209851552,300.0,157126.92,106.023562753,310.73,3.16186335404,12.5,79.0,10.696835443,30.0
460,1302,9580.2,7.35806451613,500.0,187390.79,143.925337942,502.06,5.17202020202,23.4,63.0,12.4841269841,49.0
461,769,6624.23,8.61408322497,300.0,93070.86,121.028426528,326.39,6.32272727273,30.0,32.0,20.946875,68.0
462,1126,2200.19,1.94534924845,200.0,122403.2,108.225641026,263.37,1.61111111111,6.5,10.0,2.85,10.8
463,1612,5473.5,3.38916408669,100.0,96026.25,59.4589783282,147.52,2.94058823529,8.0,91.0,2.66813186813,11.8
466,1588,5620.19,3.5302701005,200.0,94881.45,59.5989007538,201.4,2.27121856867,30.0,41.0,6.98048780488,30.0
467,1446,5353.63,3.69470669427,100.0,100967.89,69.6810835059,220.18,2.18162420382,10.0,32.0,4.136875,22.8
468,1457,14960.97,10.2683390528,400.0,192275.26,131.966547701,401.16,6.35437352246,30.0,104.0,8.75673076923,28.3
469,1201,14455.82,11.9568403639,300.0,158443.66,131.053482217,321.04,6.96609693878,30.0,45.0,11.5,30.0
470,1422,9709.87,6.82352073085,400.0,174367.81,122.535354884,400.65,3.63112068966,10.6,66.0,7.98484848485,30.0
471,1458,9765.87,6.69812757202,300.0,164902.25,113.101680384,318.67,4.10338983051,16.0,143.0,8.42657342657,95.8
474,2261,16416.65,7.22881990313,300.0,285126.38,125.55102598,334.08,3.82638136511,21.2,270.0,10.1244444444,33.9
475,2423,17857.91,7.33083333333,300.0,462006.39,189.657795567,627.02,4.99905306122,30.0,119.0,10.8554621849,90.4
476,1465,9913.94,6.73501358696,300.0,168048.23,114.163199728,384.09,3.84013986014,30.0,54.0,7.68407407407,24.5
477,1462,10598.17,7.20473827328,300.0,205645.0,139.799456152,354.38,4.65713385827,30.0,64.0,7.2421875,51.5
478,2462,10724.17,4.35410881039,300.0,331153.52,134.451287048,313.77,3.89222826087,15.0,76.0,9.75526315789,30.0
479,1960,10041.78,5.12335714286,300.0,238905.04,121.890326531,315.96,3.64968862275,30.0,90.0,7.79555555556,38.5
480,1335,9086.02,6.79582647719,300.0,132432.59,99.0520493642,303.66,3.9476910299,16.5,57.0,7.09421052632,30.0
481,1407,11497.91,8.14299575071,200.0,129408.54,91.6491076487,224.85,4.67915184679,28.0,73.0,7.83561643836,67.5
484,902,8377.12,9.21575357536,300.0,59387.12,65.3323652365,358.0,4.79226666667,15.6,68.0,9.11088235294,28.1
485,853,8311.04,9.64157772622,200.0,93131.92,108.041670534,321.4,5.10924713584,30.0,59.0,8.87288135593,83.5
486,646,6429.67,9.9530495356,300.0,68078.49,105.384659443,301.15,4.79334951456,15.6,143.0,8.8006993007,100.0
487,997,10441.28,10.4308491508,300.0,123479.08,123.355724276,405.33,6.4298019802,25.6,119.0,8.88462184874,30.0
488,1065,11803.67,11.010886194,400.0,135438.0,126.34141791,427.83,4.55316883117,25.0,285.0,12.4214035088,45.3
489,574,7417.89,12.9231533101,200.0,59968.88,104.475400697,239.4,4.69959016393,18.1,158.0,15.4094936709,86.4
496,1365,14026.13,10.1934084302,400.0,144377.07,104.925196221,405.76,6.23450564972,18.7,63.0,10.2111111111,30.0
497,1434,14040.86,9.69003450656,200.0,153881.51,106.1984196,282.6,4.45815436242,20.0,54.0,12.4333333333,60.3
498,1613,9572.71,5.9127300803,400.0,112129.99,69.2587955528,401.86,3.09087407407,15.0,114.0,5.92543859649,30.0
499,1327,9090.85,6.82496246246,100.0,28387.42,21.3118768769,149.48,3.605625,15.0,52.0,6.79615384615,55.3
500,1796,9006.82,4.96517089305,100.0,44379.77,24.4651433297,103.26,2.70083228247,16.7,123.0,5.25772357724,30.0
501,1616,8899.26,5.49337037037,100.0,48431.82,29.8961851852,114.39,3.30265578635,21.0,79.0,5.18860759494,18.1
502,574,4662.77,8.06707612457,200.0,31654.69,54.765899654,201.64,4.47340517241,30.0,17.0,10.4529411765,30.0
503,483,4077.26,8.40672164948,200.0,33803.72,69.6983917526,202.17,5.61944055944,58.3,14.0,8.92857142857,22.0
504,800,8849.64,11.0344638404,500.0,92826.62,115.743915212,612.25,5.64401273885,17.2,156.0,8.14871794872,30.0
505,1622,22671.39,13.8155941499,300.0,126339.36,76.989250457,301.5,5.82037220844,26.0,381.0,9.37427821522,40.0
508,1570,13752.04,8.73700127065,300.0,255896.25,162.577033037,349.12,5.41847736626,26.1,238.0,8.98571428571,30.0
509,1581,13745.08,8.62842435656,500.0,277058.32,173.922360326,502.93,6.16152143845,20.0,104.0,6.37596153846,17.1
510,901,8471.49,9.29911086718,300.0,90064.13,98.8629308452,333.46,4.35548387097,18.6,117.0,10.1863247863,30.0
511,859,9331.67,10.7880578035,500.0,178669.62,206.554473988,508.02,6.17833333333,20.0,68.0,9.78720588235,30.0
512,1333,11606.19,8.68077038145,200.0,84275.13,63.0330067315,204.73,4.26632681564,20.6,70.0,7.79714285714,88.0
513,1455,12098.45,8.2922892392,200.0,90393.32,61.9556682659,201.13,4.59943661972,15.6,109.0,4.37064220183,11.7
522,1039,7807.87,7.50035542747,300.0,110234.11,105.892516811,306.13,4.16956685499,15.0,54.0,5.99814814815,25.8
523,1013,8639.58,8.52029585799,200.0,108559.27,107.060424063,305.99,4.59709976798,15.5,74.0,7.28851351351,30.0
524,1045,11416.2,10.9141491396,300.0,126935.42,121.353173996,307.08,6.13845794393,30.0,224.0,9.11160714286,88.9
525,1392,21982.94,15.679700428,200.0,129952.84,92.6910413695,320.29,5.41630806846,28.0,170.0,9.75235294118,75.0
526,1864,10631.45,5.6400265252,500.0,342647.24,181.775724138,546.8,3.7507093185,30.0,91.0,6.8043956044,30.0
527,1695,12163.28,7.14646298472,300.0,184596.41,108.458525264,313.63,4.44927973199,15.5,128.0,6.6953125,30.0
528,1372,13046.5,9.3523297491,300.0,150631.78,107.979770609,307.41,4.36432323232,21.6,301.0,8.99813953488,30.0
529,1438,16205.02,11.1221825669,200.0,165230.97,113.404921071,272.06,5.26861788618,17.0,299.0,8.42140468227,38.8
532,1041,10095.69,9.67947267498,300.0,103726.83,99.4504602109,305.12,5.30061926606,20.0,182.0,10.0840659341,58.5
533,1267,13210.45,10.4265588003,211.7,135146.79,106.666764009,415.4,4.88621823617,30.0,186.0,9.8811827957,57.9
534,1891,11723.33,6.18972016895,200.0,148384.66,78.344593453,220.64,3.97642326733,15.0,99.0,10.0990909091,52.8
535,1767,13655.81,7.71950819672,200.0,134490.08,76.026048615,230.81,4.21768328446,28.0,92.0,10.7108695652,85.9
536,1413,13211.13,9.3167348378,200.0,150404.72,106.068208745,268.13,4.97320153061,15.0,60.0,14.0233333333,59.3
537,1413,13546.01,9.55289844852,200.0,128023.25,90.2843794076,252.67,5.50556500608,16.0,55.0,10.9490909091,30.0
544,1395,13158.86,9.43287455197,400.0,176590.24,126.587985663,426.64,3.57692105263,10.3,388.0,11.562371134,72.5
545,1795,19379.59,10.7485246811,400.0,186910.06,103.666145313,404.82,3.22844352617,20.0,470.0,12.7292765957,62.6
550,1423,10678.33,7.40522191401,300.0,209166.24,145.052871012,353.69,4.17474063401,18.2,109.0,8.40825688073,30.0
551,1299,11580.75,8.70733082707,200.0,167378.55,125.848533835,469.14,4.30487531172,16.6,128.0,8.75859375,50.0
552,1782,11494.0,6.44643858665,200.0,242815.61,136.183740886,312.48,4.18676646707,15.6,96.0,7.01666666667,29.3
553,1578,11051.56,6.98581542351,300.0,177156.57,111.982661188,308.47,4.40003601441,20.0,65.0,7.81846153846,30.0
558,1389,8270.45,5.94141522989,250.0,142942.45,102.688541667,256.06,3.73643333333,19.2,40.0,6.7825,20.4
559,1126,6881.24,6.10039007092,200.0,110378.62,97.8533865248,239.34,4.43364605544,25.0,10.0,11.41,22.6
562,1079,9831.71,9.0782179132,300.0,134355.47,124.058605725,355.39,5.53565445026,23.8,30.0,13.6233333333,30.0
563,467,3041.58,6.51301927195,400.0,114006.34,244.124925054,619.21,3.14,15.5,9.0,6.94444444444,11.5
564,1748,8116.49,4.64330091533,300.0,205640.78,117.643466819,309.79,2.77285382831,10.5,37.0,7.4027027027,24.8
565,1705,8565.0,5.01757469244,300.0,185874.27,108.88943761,327.04,3.12307246377,23.1,28.0,10.1178571429,28.0
566,1739,8143.79,4.67496555683,200.0,168553.92,96.7588518944,269.42,3.0132689211,30.0,24.0,9.31666666667,30.0
567,1613,10074.75,6.24210037175,200.0,161150.44,99.845377943,241.91,4.27960227273,30.0,19.0,7.49473684211,16.5
570,1773,15590.78,8.71967561521,500.0,268466.2,150.148881432,767.24,4.22606382979,20.6,164.0,10.8829268293,80.8
571,1787,15114.1,8.40138966092,600.0,259453.37,144.220883824,715.1,4.24027377522,25.0,146.0,10.3845890411,69.6
572,1160,9333.09,8.04576724138,500.0,229079.12,197.482,521.87,4.10291734198,13.7,61.0,8.74918032787,30.0
573,891,6631.12,7.44233445567,300.0,93093.1,104.481593715,363.36,4.54633245383,30.0,71.0,8.20422535211,26.2
574,1186,9955.08,8.36561344538,600.0,188077.92,158.048672269,620.19,4.69318275154,12.6,130.0,11.2446153846,71.7
575,850,7529.74,8.83772300469,300.0,110946.75,130.219190141,329.19,3.89520833333,20.0,90.0,11.4228888889,30.0
576,745,5339.69,7.16736912752,200.0,71615.01,96.1275302013,236.75,3.69279591837,22.0,16.0,12.125,36.4
577,1089,7625.27,6.99566055046,200.0,101096.2,92.7488073394,234.35,4.29971042471,15.0,70.0,7.48857142857,36.6
578,1074,9510.87,8.83909851301,200.0,115516.7,107.357527881,469.83,4.72326295585,25.6,107.0,13.0887850467,84.5
579,436,3642.03,8.25857142857,200.0,17698.33,40.1322675737,207.66,6.31617647059,30.0,36.0,8.18055555556,26.2
580,1249,10499.35,8.38606230032,350.0,128382.2,102.541693291,374.3,5.59730452675,16.0,97.0,10.8927835052,100.0
581,745,7657.57,10.155928382,200.0,46292.8,61.3962864721,208.04,4.87257142857,19.0,94.0,7.9170212766,30.0
582,913,8235.61,8.97125272331,200.0,67370.97,73.3888562092,261.83,5.648382643,22.0,51.0,12.2529411765,60.5
583,580,5527.84,9.4492991453,100.0,25517.23,43.6191965812,111.55,4.4857704918,24.0,47.0,7.91489361702,20.1
584,722,5972.47,8.26067773167,500.0,81017.17,112.056943292,513.18,4.36662679426,14.0,63.0,8.1380952381,29.3
585,962,7906.4,8.17621509824,100.0,61328.28,63.4211789038,279.68,4.07399135447,16.0,50.0,7.852,26.3
586,1890,12507.63,6.59685126582,132.77,105970.93,55.8918407173,181.92,3.62749391727,29.0,120.0,5.34083333333,25.8
587,1604,12251.6,7.60968944099,200.0,92207.39,57.2716708075,214.53,4.43365482234,16.0,127.0,5.61062992126,20.5
588,1078,7093.65,6.57428174235,400.0,148945.92,138.040704356,440.59,3.96665263158,15.0,134.0,5.02537313433,24.5
589,993,5534.15,5.56195979899,200.0,100469.93,100.97480402,287.33,3.10280665281,11.0,89.0,4.87640449438,30.0
592,1137,8857.67,7.74949256343,200.0,78162.47,68.3836132983,205.66,4.63228723404,15.6,198.0,7.01393939394,60.0
593,851,6951.68,8.08334883721,200.0,65249.01,75.8709418605,210.89,4.05271505376,15.6,146.0,7.5301369863,35.8
594,1333,10958.77,8.16599850969,100.0,64789.9,48.2786140089,115.88,4.24904679376,15.0,206.0,8.08446601942,30.0
595,977,9799.49,10.0199284254,100.0,52866.8,54.0560327198,170.04,5.38334269663,15.5,138.0,9.09492753623,40.5
596,1111,9716.5,8.71434977578,150.0,62223.93,55.8062152466,153.07,4.72241509434,30.0,95.0,7.86842105263,30.0
597,1087,10215.78,9.3808815427,200.0,120119.26,110.302350781,330.37,5.93283236994,16.0,165.0,7.23696969697,30.0
598,1391,10906.45,7.78476088508,300.0,113630.92,81.1070092791,308.82,4.11057793345,21.0,116.0,9.29103448276,30.0
599,1007,7461.21,7.38002967359,200.0,53263.26,52.6837388724,202.86,4.98096153846,21.8,95.0,7.71905263158,30.0
602,1759,14895.52,8.45375709421,400.0,256212.88,145.410261067,480.93,5.44360594796,25.0,118.0,13.0033898305,91.8
603,1769,15440.73,8.71865047995,400.0,266601.46,150.537244495,446.11,5.85386569873,30.0,182.0,10.1478021978,100.0
604,1156,8672.75,7.46364027539,200.0,60299.25,51.8926419966,222.62,3.13026086957,21.9,179.0,8.84525139665,30.0
605,1041,7781.01,7.44594258373,100.0,61185.88,58.5510813397,243.37,4.16076923077,30.0,165.0,6.83187878788,30.4
606,1102,7830.48,7.06722021661,200.0,97370.58,87.8795848375,232.3,3.68002242152,13.0,91.0,8.6010989011,42.4
607,1090,9189.23,8.40734675206,200.0,66617.16,60.9489112534,212.78,4.07954545455,30.0,132.0,7.37825757576,34.2
608,801,6942.91,8.62473291925,200.0,54157.3,67.2761490683,218.66,4.17040322581,15.0,130.0,8.76615384615,36.6
609,445,4579.0,10.2898876404,200.0,33520.1,75.3260674157,236.38,3.75365671642,30.0,83.0,10.0060240964,37.2
610,899,9051.16,10.001281768,200.0,53495.82,59.1114033149,249.42,4.19169934641,20.0,121.0,10.6789256198,30.0
611,1001,11198.81,11.0989197225,200.0,77232.57,76.5436769078,233.54,4.37779891304,30.0,170.0,11.8742941176,52.5
612,1014,8821.65,8.63175146771,400.0,130834.83,128.018424658,428.05,4.77903225806,17.7,374.0,7.63855614973,30.0
613,810,7870.84,9.65747239264,300.0,59938.74,73.5444662577,303.53,4.27241830065,15.0,287.0,7.67432055749,30.0
614,164,3347.13,20.2856363636,500.0,26720.86,161.944606061,502.43,4.74444444444,30.0,74.0,15.9256756757,66.4
615,511,7853.13,15.219244186,500.0,85338.44,165.384573643,505.14,5.02793478261,21.5,134.0,15.4485074627,75.0
616,1346,8734.46,6.47956973294,150.0,53572.83,39.7424554896,153.15,4.41453431373,15.0,243.0,5.84279835391,30.0
617,649,6578.98,9.80473919523,250.0,44480.34,66.2896274218,253.19,4.67151785714,20.0,124.0,8.21774193548,38.6
618,1330,7278.47,5.45612443778,200.0,138603.58,103.900734633,232.73,4.03982625483,22.9,22.0,14.4363636364,30.5
619,1273,7126.41,5.58934117647,200.0,105062.41,82.4018901961,228.48,3.79901209677,18.6,23.0,8.34782608696,25.6
620,1502,9041.89,6.01589487691,200.0,98434.1,65.4917498337,208.92,3.42963317384,15.5,43.0,10.943255814,30.0
621,1462,10056.01,6.8548125426,300.0,114549.66,78.0842944785,309.09,3.28487804878,16.2,44.0,16.0272727273,48.1
624,1854,10114.73,5.44681206247,300.0,237438.47,127.861319332,343.86,3.29362913907,19.8,46.0,11.4413043478,30.0
625,852,4847.28,5.68929577465,200.0,81743.65,95.9432511737,243.45,3.03265957447,14.5,37.0,10.1540540541,39.8
626,1536,6549.84,4.2311627907,200.0,64222.96,41.4877002584,203.17,2.93890804598,30.0,75.0,9.46666666667,37.9
627,1309,5016.17,3.80012878788,100.0,52032.52,39.4185757576,116.08,2.82411411411,15.0,58.0,7.90172413793,24.9
630,2630,11012.47,4.1808921792,300.0,248018.22,94.1602961276,303.75,3.4309394314,30.0,162.0,4.99074074074,30.0
631,1631,8095.09,4.95415544676,200.0,156583.0,95.8280293758,247.3,3.1431559633,22.0,104.0,6.94326923077,32.0
634,817,5449.11,6.65336996337,300.0,78118.72,95.3830525031,300.99,4.96896440129,26.5,57.0,6.5649122807,20.8
635,510,3671.37,7.15666666667,300.0,46105.21,89.8737037037,301.86,5.04738095238,25.6,36.0,6.325,30.0
636,1504,10042.79,6.64645268034,200.0,134062.17,88.7241363336,269.42,3.78205432937,15.0,149.0,7.01140939597,31.9
