id,lib_time
18998,215
18999,264
19002,88
19003,305
19004,244
19005,256
19006,213
19007,156
19010,248
19011,332
19014,148
19015,128
19016,4
19017,7
19020,44
19021,13
19024,50
19025,60
19028,136
19029,115
19030,14
19031,20
19034,33
19035,109
19042,186
19043,225
19044,269
19045,424
19046,47
19047,40
19054,76
19055,90
19056,80
19057,222
19058,173
19059,136
19062,9
19063,16
19068,206
19069,210
19072,98
19073,51
19078,311
19079,335
19080,119
19081,344
19082,10
19083,7
19086,132
19087,79
19088,40
19089,39
19090,91
19091,93
19092,90
19093,22
19094,71
19095,341
19096,131
19097,34
19098,172
19099,90
19106,17
19107,19
19110,28
19112,20
19113,48
19114,187
19115,295
19118,135
19119,178
19120,356
19121,160
19122,18
19123,25
19126,18
19127,37
19128,121
19129,645
19130,61
19131,31
19132,129
19133,349
19134,128
19135,81
19136,8
19137,4
19140,68
19141,186
19144,125
19145,305
19146,69
19147,178
19148,423
19149,794
19150,242
19151,771
19152,2
19153,2
19156,20
19157,22
19158,45
19159,94
19160,36
19161,132
19162,20
19163,180
19164,43
19165,611
19168,43
19169,21
19170,23
19171,100
19172,37
19173,66
19174,88
19175,159
19176,28
19177,99
19178,103
19179,209
19180,180
19181,527
19182,48
19183,7
19186,192
19187,405
19190,9
19194,10
19195,42
19196,42
19197,57
19198,41
19199,69
19200,87
19201,120
19202,166
19203,86
19204,87
19205,67
19212,57
19213,68
19214,106
19215,171
19218,30
19219,51
19220,4
19221,124
19224,153
19225,141
19228,132
19229,213
19230,207
19231,316
19232,97
19233,300
19234,311
19235,255
19236,13
19238,15
19239,25
19240,47
19241,27
19242,106
19243,87
19246,33
19247,388
19248,14
19249,2
19250,190
19251,209
19252,52
19253,115
19258,100
19259,37
19260,6
19261,2
19262,60
19263,14
19264,7
19266,29
19267,271
19272,41
19273,96
19274,46
19275,90
19276,172
19277,168
19282,47
19283,103
19288,451
19289,382
19290,115
19291,267
19292,138
19293,69
19296,260
19297,212
19298,94
19299,166
19300,143
19301,48
19306,95
19307,175
19308,42
19309,375
19310,127
19311,181
19312,137
19313,275
19314,186
19315,396
19316,46
19317,48
19318,99
19319,63
19322,12
19323,4
19326,111
19327,79
19328,103
19329,4
19334,82
19335,95
19336,21
19337,11
19338,202
19339,293
19340,194
19341,133
19342,222
19343,305
19346,162
19347,158
19348,81
19349,137
19354,106
19355,11
19360,164
19361,261
19362,422
19363,188
19366,53
19367,287
19368,20
19369,20
19372,33
19373,207
19374,176
19375,357
19376,3
19377,115
19380,39
19381,199
19382,37
19383,57
19384,43
19385,171
19386,61
19387,170
19388,15
19389,105
19390,108
19391,254
19392,66
19393,434
19394,36
19395,130
19396,129
19397,270
19398,151
19399,322
19400,115
19401,124
19402,73
19403,273
19404,58
19405,17
19406,71
19407,155
19408,65
19409,173
19410,103
19411,78
19412,219
19413,91
19414,344
19415,192
19416,77
19417,180
19424,47
19425,83
19430,224
19431,48
19432,46
19433,38
19434,46
19435,99
19438,107
19439,18
19440,19
19441,67
19442,160
19443,94
19452,216
19453,219
19456,66
19457,194
19460,62
19461,69
19462,58
19463,54
19464,33
19465,52
19466,25
19467,53
19472,21
19473,12
19474,31
19475,36
19478,21
19479,27
19482,132
19483,269
19486,4
19487,4
19488,311
19489,342
19490,8
19491,8
19494,23
19495,18
19496,150
19497,111
19498,260
19499,694
19500,15
19501,41
19502,12
19503,22
19506,6
19507,6
19508,33
19509,18
19510,11
19511,3
19512,14
19513,27
19516,125
19517,217
19520,80
19521,30
19522,30
19523,83
19524,111
19525,80
19530,89
19531,134
19532,68
19533,28
19534,222
19535,178
19538,177
19539,190
19540,241
19541,240
19544,118
19545,5
19546,84
19547,28
19548,27
19549,14
19550,18
19551,4
19552,8
19553,12
19558,163
19559,69
19560,8
19562,113
19563,36
19564,79
19565,23
19566,120
19567,130
19568,83
19569,8
19570,208
19571,110
19572,53
19573,46
19574,114
19575,71
19582,26
19583,5
19584,88
19585,71
19586,39
19587,51
19588,13
19589,7
19590,32
19591,151
19592,19
19593,26
19596,220
19597,242
19598,201
19599,229
19600,171
19601,385
19602,79
19603,43
19606,331
19607,322
19608,71
19609,244
19616,5
19617,64
19620,58
19621,17
19624,3
19625,61
19626,193
19627,919
19628,20
19629,160
19630,107
19631,19
19632,173
19633,257
19636,185
19637,220
19643,9
19646,110
19647,233
19648,30
19650,13
19651,9
19652,67
19653,252
19654,79
19655,135
19656,43
19657,149
19658,30
19659,26
19660,117
19661,185
19668,69
19669,186
19670,100
19671,64
19672,84
19673,206
19674,27
19675,27
19676,28
19677,51
19678,33
19679,17
19680,36
19681,45
19682,8
19683,23
19688,292
19689,543
19690,16
19691,25
19692,32
19693,49
19694,22
19695,44
19696,167
19697,179
19698,37
19699,84
19700,118
19701,198
19702,413
19703,615
19704,259
19705,653
19706,26
19707,38
19708,140
19709,221
19710,27
19711,67
19712,23
19713,56
19714,53
19715,213
19716,47
19717,213
19718,140
19719,69
19722,12
19723,10
19724,8
19725,24
19728,142
19729,155
19730,22
19731,112
19736,63
19737,309
19738,5
19739,38
19740,103
19741,171
19742,129
19743,167
19744,32
19745,34
19748,181
19749,238
19751,4
19752,120
19753,163
19758,17
19760,54
19761,37
19762,1
19763,4
19764,50
19765,233
19766,33
19767,37
19768,164
19769,231
19770,41
19771,30
19772,110
19773,103
19778,57
19779,43
19780,80
19781,21
19786,19
19787,108
19788,46
19789,12
19790,101
19791,91
19794,24
19795,29
19796,8
19797,2
19798,77
19799,108
19800,9
19801,4
19802,24
19803,116
19804,107
19805,10
19806,130
19807,96
19808,134
19809,82
19812,34
19813,73
19818,64
19819,49
19822,60
19823,44
19830,10
19831,17
19832,175
19833,659
19834,47
19835,58
19836,94
19837,74
19838,57
19839,51
19840,91
19841,108
19842,78
19843,55
19844,35
19845,176
19846,15
19847,12
19848,3
19849,173
19850,47
19851,13
19852,9
19853,13
19854,96
19855,67
19856,54
19857,25
19860,152
19861,151
19862,59
19863,112
19864,31
19865,20
19866,9
19867,14
19869,9
19870,14
19871,35
19874,13
19875,57
19878,14
19879,34
19886,8
19887,53
19888,195
19889,203
19892,255
19893,207
19894,188
19895,95
19898,134
19899,87
19902,28
19903,125
19904,32
19905,21
19906,147
19907,211
19908,14
19909,21
19910,113
19911,20
19914,6
19915,29
19916,16
19917,6
19918,57
19919,130
19924,60
19925,124
19926,56
19927,129
19930,13
19931,6
19932,2
19933,9
19934,26
19935,38
19936,70
19937,73
19940,117
19941,195
19944,49
19945,17
19946,16
19947,37
19948,58
19949,52
19950,33
19951,154
19952,89
19953,151
19954,126
19955,52
19960,15
19961,39
19962,256
19963,369
19966,12
19967,6
19968,38
19969,18
19970,23
19971,31
19974,5
19975,10
19976,49
19977,83
19978,11
19979,8
19980,71
19981,168
19982,67
19983,12
19986,34
19987,29
19988,46
19989,23
19990,93
19991,220
19992,31
19993,42
19994,44
19995,13
20008,38
20009,33
20010,35
20011,107
20014,185
20015,213
20018,13
20019,41
20020,76
20021,51
20022,117
20023,137
20024,124
20025,115
20026,15
20027,2
20030,268
20031,288
20032,67
20033,49
20034,29
20035,45
20036,61
20037,28
20038,123
20039,128
20040,5
20041,10
20042,63
20043,203
20044,32
20045,99
20046,92
20047,56
20060,106
20061,70
20062,38
20063,15
20064,256
20065,153
20068,44
20069,51
20072,96
20073,149
20074,166
20075,84
20078,47
20079,37
20080,62
20081,52
20082,22
20083,59
20084,18
20085,28
20086,116
20087,173
20088,131
20089,175
20092,66
20093,55
20094,12
20095,10
20096,100
20097,136
20100,21
20101,52
20102,52
20103,44
20104,65
20105,149
20112,50
20113,11
20116,58
20117,132
20118,8
20119,18
20120,266
20121,794
20124,188
20125,320
20126,102
20127,121
20128,229
20129,190
20130,94
20131,35
20132,204
20133,366
20134,74
20135,158
20136,54
20137,92
20138,49
20139,90
20140,86
20141,314
20144,5
20145,8
20146,96
20147,86
20148,24
20149,7
20150,13
20151,96
20152,88
20153,206
20154,26
20155,10
20156,67
20157,76
20162,73
20163,94
20164,142
20165,268
20172,105
20173,187
20174,159
20175,127
20176,19
20177,111
20178,150
20179,100
20180,26
20181,27
20182,196
20183,201
20184,170
20185,116
20186,102
20187,38
20194,49
20195,18
20198,197
20199,380
20200,85
20201,108
20204,90
20205,212
20206,19
20207,32
20208,3
20209,20
20210,26
20211,15
20212,26
20213,69
20214,30
20215,38
20216,204
20217,190
20222,153
20223,47
20224,36
20225,38
20226,42
20227,22
20228,153
20229,131
20230,118
20231,84
20232,101
20233,167
20234,23
20235,15
20236,133
20237,133
20238,17
20239,29
20240,48
20241,89
20244,42
20245,77
20246,48
20247,37
20248,55
20249,129
20252,35
20253,29
20256,44
20257,116
20258,103
20259,129
20260,147
20261,100
20262,8
20263,18
20264,119
20265,35
20266,56
20267,71
20268,183
20269,264
20270,126
20271,127
20274,55
20275,106
20278,11
20279,19
20282,67
20283,69
20286,138
20287,73
20290,50
20291,18
20292,25
20293,18
20298,210
20299,398
20300,61
20301,162
20308,100
20309,146
20312,97
20313,174
20314,30
20315,17
20316,71
20317,181
20320,135
20321,183
20322,17
20323,6
20339,2
20341,2
20345,2
20347,2
20354,73
20355,23
20356,46
20357,25
20360,65
20361,32
20362,81
20363,102
20364,294
20365,295
20366,19
20367,35
20368,92
20369,227
20370,71
20371,314
20376,5
20377,7
20378,7
20379,44
20380,6
20381,26
20384,37
20385,43
20386,136
20387,262
20388,156
20389,381
20390,3
20391,34
20392,19
20393,31
20394,26
20395,36
20396,49
20397,273
20400,133
20401,251
20402,28
20403,31
20404,34
20405,363
20406,69
20407,119
20410,9
20411,140
20414,18
20415,16
20416,2
20417,610
20418,19
20419,125
20422,48
20423,281
20424,59
20425,110
20426,39
20427,158
20428,6
20429,605
20432,60
20433,43
20434,80
20435,284
20440,131
20441,258
20442,189
20443,231
20444,8
20445,2
20454,112
20455,146
20462,33
20463,77
20464,80
20465,199
20466,44
20467,12
20468,24
20469,79
20470,36
20471,75
20472,53
20473,129
20474,127
20475,17
20476,104
20477,154
20480,33
20481,201
20482,72
20483,110
20486,15
20487,17
20488,38
20489,78
20490,39
20491,34
20493,38
20494,125
20495,434
20498,150
20499,145
20500,96
20501,98
20504,114
20505,326
20506,187
20507,664
20514,53
20515,481
20516,39
20517,346
20518,55
20519,137
20522,134
20523,453
20524,351
20525,697
20528,112
20529,205
20530,18
20531,77
20532,17
20533,36
20536,118
20537,181
20538,143
20539,268
20540,56
20541,81
20542,48
20543,139
20544,20
20545,88
20546,91
20547,32
20550,285
20551,632
20552,52
20553,208
20554,213
20555,235
20558,15
20559,2
20560,154
20561,107
20562,69
20563,28
20564,16
20565,6
20566,107
20567,116
20568,52
20569,241
20570,34
20571,36
20572,159
20573,269
20576,64
20577,143
20578,37
20579,126
20580,156
20581,251
20582,170
20583,397
20588,16
20589,18
20590,34
20591,135
20592,27
20593,97
20594,8
20595,4
20596,162
20597,243
20600,82
20601,272
20602,219
20603,367
20604,26
20605,28
20606,95
20607,111
20612,95
20613,334
20616,7
20617,7
20624,81
20625,255
20626,43
20627,79
20632,8
20633,8
20634,135
20635,167
20636,74
20637,210
20638,135
20639,132
20640,29
20641,128
20644,35
20645,35
20646,19
20647,8
20648,115
20649,133
20650,26
20651,24
20652,59
20653,213
20654,35
20655,204
20656,140
20657,205
20662,99
20663,110
20666,48
20667,225
20668,45
20669,256
20670,46
20671,26
20672,44
20673,71
20674,38
20675,648
20676,21
20677,30
20678,69
20679,37
20680,167
20681,212
20686,146
20687,265
20696,150
20697,286
20698,76
20699,358
20700,193
20701,494
20702,152
20703,150
20704,66
20705,75
20706,58
20712,104
20713,137
20714,75
20715,90
20720,150
20721,159
20722,148
20723,83
20724,171
20725,37
20726,13
20727,204
20728,88
20729,93
20738,49
20739,202
20746,153
20747,326
20750,58
20751,70
20753,10
20754,36
20755,45
20758,97
20759,121
20762,38
20763,115
20764,215
20765,406
20766,107
20767,450
20770,54
20771,154
20772,84
20773,206
20776,36
20777,5
20782,57
20783,16
20784,65
20785,138
20798,100
20799,122
20800,257
20801,640
20802,103
20803,253
20804,44
20805,59
20810,116
20811,247
20812,144
20813,219
20816,80
20817,291
20818,6
20819,4
20820,9
20822,20
20823,44
20824,50
20825,22
20826,84
20827,76
20828,18
20829,140
20832,33
20833,88
20836,85
20837,113
20840,181
20841,151
20842,25
20843,139
20848,55
20849,100
20850,106
20851,195
20854,83
20855,187
20856,12
20857,13
20858,14
20859,34
20860,17
20861,53
20862,23
20863,70
20868,123
20869,87
20870,206
20871,441
20876,78
20877,200
20878,123
20879,168
20880,19
20881,31
20882,62
20883,103
20884,74
20885,197
20888,62
20889,152
20896,86
20897,127
20898,175
20899,532
20900,115
20901,191
20902,48
20903,14
20904,120
20905,162
20908,79
20909,118
20910,5
20912,4
20913,6
20922,21
20923,14
20924,69
20925,35
20926,240
20927,278
20930,13
20931,4
20934,77
20935,52
20936,36
20937,146
20938,24
20939,149
20940,94
20941,229
20942,154
20943,209
20944,51
20945,168
20946,24
20947,36
20949,17
20950,65
20951,251
20952,7
20953,14
20954,22
20955,34
20956,42
20957,72
20960,16
20961,9
20962,5
20963,3
20968,3
20969,8
20972,74
20973,125
20976,49
20977,100
20978,55
20979,25
20980,46
20981,51
20982,18
20984,4
20985,40
20986,73
20987,70
20988,93
20989,622
20992,119
20993,144
20996,15
20997,13
20998,64
20999,170
21004,125
21005,382
21006,75
21007,146
21008,30
21009,52
21010,134
21011,176
21012,62
21013,77
21014,23
21015,8
21016,25
21017,118
21018,2
21019,10
21020,19
21021,133
21022,19
21026,11
21027,4
21030,23
21031,4
21042,17
21043,36
21044,52
21045,118
21046,28
21047,12
21048,24
21049,34
21050,7
21051,3
21054,9
21055,4
21056,15
21057,7
21062,16
21063,50
21066,42
21067,137
21068,14
21069,26
21070,5
21071,16
21074,10
21076,3
21077,5
21088,1
21090,4
21091,2
21104,2
21106,6
21107,10
21108,1
21118,1
21119,2
21120,2
21121,9
21122,6
21123,4
21126,11
21130,2
21135,4
21148,1
21150,1
21156,2
21157,2
21158,2
21159,6
21162,1
21164,1
21169,197
21180,51
21181,63
21184,11
21186,4
21201,2
21211,3
21212,1
21213,4
21216,2
21224,1
21249,1
21252,2
21256,5
21321,5
21332,1
21334,5
21354,2
21358,1
21359,4
21367,6
21375,2
21376,2
21378,1
21382,2
21383,2
21385,9
21386,1
21394,27
21395,14
21400,1
21401,1
21403,5
21410,2
21414,28
21415,19
21422,1
21427,4
21430,1
21432,2
21434,1
21436,8
21437,6
21446,2
21455,1
21490,2
21505,3
21506,3
21507,1
21509,2
21515,8
21523,6
21524,1
21525,2
21526,1
21527,2
21528,1
21529,2
21531,25
21536,5
21550,3
21551,2
21555,249
21557,10
21587,1
21592,1
21593,11
21611,2
21622,4
21624,8
21627,2
21629,2
21634,2
21636,2
21637,2
21640,1
21653,3
21655,2
21656,5
21675,2
21684,1
21685,4
21703,2
21708,4
21709,6
21721,8
21728,1
21731,2
21744,6
21749,4
21756,1
21759,7
21764,1
21765,6
21770,2
21771,2
21791,9
21815,4
21824,3
21826,1
21827,2
21828,1
21836,2
21839,5
21842,2
21844,3
21845,2
21853,2
21858,4
21859,22
21861,2
21864,4
21865,7
21866,1
21867,2
21871,2
21882,6
21883,4
21888,1
21889,4
21891,2
21893,4
21897,2
21899,2
21903,4
21909,3
21919,10
21920,2
21921,4
21931,1
21933,2
21939,3
21951,4
21967,2
21969,4
21971,2
21980,2
21983,4
21990,1
21997,2
22001,2
22008,2
22009,2
22016,1
22025,2
22042,14
22043,8
22046,72
22047,124
22050,1
22051,3
22053,14
22054,34
22055,6
22060,22
22061,90
22067,8
22072,60
22073,41
22075,28
22079,27
22087,181
22089,171
22097,126
22101,30
22103,19
22105,77
22107,448
22109,78
22111,256
22113,58
22115,115
22119,217
22121,245
22125,128
22127,219
22129,58
22133,16
22135,18
22137,139
22139,70
22143,81
22145,253
22147,101
22149,147
22151,14
22153,1409
22157,42
22161,120
22163,6
22167,47
22171,15
22181,115
22185,351
22189,20
22191,164
22193,108
22197,85
22199,396
22201,87
22207,26
22209,82
22211,43
22213,22
22215,57
22217,37
22223,58
22225,96
22227,286
22231,73
22235,38
22239,63
22243,72
22247,21
22249,168
22251,86
22253,53
22255,83
22257,72
22259,89
22261,39
22263,111
22265,335
22267,42
22269,162
22271,39
22275,72
22277,48
22279,61
22281,236
22297,55
22301,66
22309,552
22313,34
22317,206
22323,87
22327,72
22335,36
22337,145
22343,37
22345,41
22349,231
22353,234
22355,136
22357,78
22363,49
22369,131
22371,379
22373,154
22377,81
22381,96
22383,80
22385,103
22389,110
22393,482
22397,198
22399,225
22401,165
22403,67
22407,157
22409,89
22413,13
22415,184
22417,133
22419,77
22425,19
22427,87
22429,58
22433,36
22435,156
22437,49
22441,300
22443,137
22445,150
22453,123
22455,161
22461,317
22465,65
22467,321
22469,80
22473,102
22475,25
22481,244
22483,187
22489,147
22501,37
22503,86
22505,375
22507,94
22509,194
22511,85
22515,123
22517,106
22521,156
22523,100
22525,88
22527,39
22529,276
22531,234
22537,108
22541,4
22543,537
22545,218
22547,187
22555,70
22557,84
22559,153
22563,175
22565,77
22571,178
22573,46
22577,41
22581,10
22583,86
22585,212
22587,78
22589,54
22591,81
22593,31
22599,84
22601,109
22603,15
22605,11
22607,258
22611,681
22615,163
22619,17
22621,60
22623,407
22625,154
22627,247
22631,88
22633,41
22635,294
22637,70
22639,27
22641,52
22643,22
22645,9
22647,132
22649,24
22651,64
22653,64
22659,189
22661,29
22663,1
22665,62
22669,116
22671,10
22677,45
22679,47
22683,14
22685,23
22687,154
22691,559
22693,76
22697,393
22699,22
22701,310
22703,317
22705,124
22713,51
22715,58
22721,61
22723,216
22727,92
22731,52
22735,207
22739,7
22741,155
22743,16
22747,70
22749,50
22751,55
22753,81
22757,582
22765,146
22773,14
22775,153
22779,3
22781,232
22789,94
22795,101
22797,341
22799,206
22801,212
22805,371
22807,455
22809,235
22813,154
22815,230
22817,372
22819,230
22821,287
22827,206
22833,82
22835,473
22839,328
22843,351
22845,307
22847,223
22855,94
22857,535
22865,92
22869,50
22871,15
22873,112
22875,97
22877,136
22879,82
22881,12
22883,83
22889,416
22893,425
22895,242
22899,17
22907,152
22909,3
22911,214
22917,44
22919,226
22921,218
22925,275
22927,49
22929,343
22931,131
22935,167
22939,17
22941,357
22943,271
22947,27
22951,50
22953,29
22955,176
22957,465
22961,647
22963,74
22971,150
22975,87
22977,137
22979,72
22983,78
22985,37
22991,31
22993,67
22995,443
22997,73
23001,207
23003,249
23009,397
23011,126
23013,58
23017,371
23019,52
23021,207
23023,62
23025,88
23027,186
23029,155
23031,222
23033,150
23035,235
23037,106
23041,35
23043,306
23049,462
23051,175
23053,430
23055,124
23059,104
23061,246
23063,57
23065,62
23067,58
23069,249
23071,471
23075,481
23077,155
23079,172
23081,146
23083,90
23085,353
23087,148
23089,136
23095,145
23097,191
23099,148
23101,118
23103,22
23105,23
23107,157
23109,191
23113,67
23115,220
23117,109
23121,489
23127,31
23129,2
23131,27
23133,6
23137,80
23139,14
23143,28
23145,128
23155,354
23157,165
23161,36
23163,27
23165,52
23167,115
23171,27
23173,14
23177,114
23179,30
23181,27
23183,164
23185,102
23187,25
23191,1
23193,49
23195,86
23197,25
23201,52
23203,78
23209,134
23211,98
23213,28
23215,1
23217,60
23219,45
23221,29
23223,76
23227,87
23229,67
23231,126
23233,6
23235,66
23237,18
23241,47
23243,47
23247,93
23249,378
23251,33
23253,309
23255,154
23259,10
23263,264
23265,98
23267,395
23269,455
23277,195
23281,81
23285,257
23289,89
23291,111
23297,113
23299,27
23301,103
23303,30
23305,208
23307,476
23311,492
23313,222
23315,421
23317,24
23319,327
23325,12
23327,147
23329,17
23331,13
23333,126
23335,176
23337,93
23341,32
23343,27
23345,64
23349,50
23351,16
23353,272
23357,206
23359,335
23361,31
23363,158
23369,375
23371,106
23373,25
23381,109
23383,113
23385,85
23387,134
23389,14
23391,42
23399,2
23401,56
23403,22
23407,140
23409,85
23415,34
23417,257
23419,262
23421,370
23423,668
23427,283
23429,188
23431,125
23433,58
23439,87
23443,208
23445,49
23447,375
23449,51
23451,189
23455,44
23457,81
23459,61
23465,16
23467,87
23469,2
23471,102
23473,61
23475,54
23481,84
23483,86
23487,57
23491,57
23493,20
23497,161
23499,393
23511,239
23519,138
23521,121
23523,94
23529,57
23531,275
23533,12
23535,210
23537,38
23539,113
23541,291
23553,82
23557,36
23561,134
23567,137
23569,93
23571,147
23573,321
23575,87
23579,269
23583,73
23591,33
23595,37
23597,209
23601,70
23605,56
23609,208
23611,121
23613,95
23615,116
23617,175
23619,62
23621,91
23623,668
23635,103
23639,59
23641,89
23643,34
23647,305
23649,69
23653,114
23657,38
23659,162
23665,359
23667,23
23669,6
23671,71
23679,44
23681,30
23683,17
23685,138
23687,186
23689,258
23691,87
23693,90
23695,756
23697,28
23701,148
23703,535
23709,361
23711,270
23713,44
23719,196
23721,125
23723,41
23725,38
23727,118
23729,275
23731,143
23733,366
23737,48
23739,225
23741,248
23743,85
23747,186
23751,48
23755,146
23757,67
23759,60
23761,121
23763,223
23765,278
23767,50
23771,174
23773,126
23775,72
23779,339
23781,103
23783,339
23785,56
23787,76
23789,196
23793,62
23795,181
23797,49
23799,175
23801,75
23805,184
23807,43
23809,282
23811,95
23813,73
23815,18
23819,440
23821,37
23823,144
23825,62
23827,99
23829,140
23831,43
23833,118
23835,46
23839,494
23845,8
23847,119
23851,36
23853,39
23855,65
23859,103
23863,17
23865,92
23867,23
23869,165
23871,77
23873,32
23877,92
23879,6
23881,23
23883,28
23885,32
23889,107
23891,51
23893,28
23895,110
23899,166
23901,190
23903,73
23905,57
23907,62
23909,5
23911,211
23917,282
23925,154
23927,100
23929,376
23931,32
23933,72
23937,103
23939,189
23941,102
23945,39
23947,228
23949,53
23951,72
23953,221
23955,315
23957,71
23959,71
23961,32
23963,785
23965,442
23977,229
23979,109
23981,392
23985,138
23987,127
23991,59
23993,114
23995,52
23997,76
23999,75
24001,137
24003,67
24009,133
24011,152
24013,266
24015,302
24017,157
24021,510
24023,285
24025,234
24027,202
24029,139
24031,133
24033,357
24035,217
24039,263
24043,128
24045,18
24047,130
24049,59
24053,10
24055,526
24057,315
24059,96
24061,91
24073,250
24075,11
24077,49
24079,39
24081,71
24083,332
24085,145
24087,54
24091,22
24093,49
24095,156
24097,65
24099,26
24103,175
24105,17
24107,112
24109,222
24111,115
24113,237
24115,21
24117,7
24119,118
24121,212
24123,74
24127,51
24131,235
24133,339
24135,176
24137,198
24141,154
24143,116
24145,130
24147,242
24149,111
24151,165
24155,196
24157,59
24165,198
24177,47
24179,102
24183,162
24185,311
24191,103
24193,81
24195,94
24199,113
24201,71
24203,86
24205,83
24207,88
24209,98
24211,63
24213,209
24217,189
24219,567
24223,51
24225,138
24227,319
24231,510
24235,313
24237,199
24239,265
24241,358
24243,567
24247,237
24253,102
24255,41
24257,171
24259,196
24261,181
24263,145
24265,51
24269,124
24273,91
24275,62
24277,80
24285,204
24287,369
24291,361
24293,311
24299,58
24301,58
24305,194
24307,185
24309,223
24311,21
24313,301
24315,93
24317,182
24321,477
24323,15
24327,40
24331,329
24333,17
24335,32
24337,244
24339,80
24349,53
24351,261
24353,354
24355,65
24357,14
24359,48
24361,374
24363,105
24365,35
24367,86
24369,272
24371,52
24375,179
24377,156
24381,762
24383,107
24385,69
24387,30
24389,2
24391,58
24393,45
24395,38
24397,92
24399,142
24403,204
24405,290
24407,17
24409,163
24411,47
24415,240
24419,226
24423,199
24425,407
24429,2
24435,463
24437,58
24439,279
24443,155
24447,186
24449,10
24453,32
24455,80
24459,46
24461,165
24463,191
24465,172
24473,616
24477,205
24481,31
24483,24
24485,65
24487,20
24493,177
24497,26
24499,119
24503,27
24505,11
24507,50
24509,41
24511,347
24515,118
24521,307
24525,445
24529,65
24533,171
24535,165
24537,285
24539,204
24541,264
24543,170
24545,93
24547,418
24549,324
24551,87
24553,289
24555,273
24559,250
24563,159
24565,265
24567,288
24573,277
24575,245
24577,105
24579,226
24581,142
24583,41
24591,199
24601,70
24605,41
24607,106
24611,71
24615,379
24617,146
24619,74
24621,136
24623,280
24631,111
24633,115
24635,108
24637,9
24639,134
24643,12
24645,67
24657,71
24661,523
24663,218
24665,36
24667,179
24673,67
24683,192
24685,36
24689,122
24691,137
24695,66
24697,32
24699,187
24701,209
24703,334
24707,196
24709,22
24711,102
24717,328
24721,107
24723,55
24725,93
24727,20
24731,149
24733,148
24737,63
24741,21
24743,434
24747,167
24749,533
24755,171
24757,93
24761,287
24763,189
24765,255
24767,116
24771,174
24773,77
24775,44
24777,14
24779,48
24781,99
24783,42
24785,67
24787,20
24789,177
24791,246
24793,44
24797,168
24799,284
24803,89
24805,56
24809,127
24811,222
24817,73
24819,93
24821,110
24823,24
24825,65
24827,208
24829,182
24831,227
24833,158
24837,158
24843,135
24845,29
24859,33
24863,37
24865,30
24867,182
24871,236
24875,136
24881,81
24883,442
24887,257
24889,184
24893,46
24895,56
24897,178
24899,63
24903,168
24905,207
24907,115
24909,169
24911,108
24913,164
24917,278
24925,75
24927,345
24931,209
24937,160
24939,99
24945,90
24947,221
24949,53
24951,212
24955,179
24959,165
24961,168
24965,233
24967,137
24969,361
24971,47
24975,71
24977,26
24981,136
24983,397
24985,31
24987,374
24989,361
24991,127
24995,330
24999,86
25001,592
25005,319
25007,17
25009,61
25011,116
25013,124
25017,159
25021,116
25023,244
25025,330
25027,412
25029,104
25031,240
25033,269
25035,120
25037,251
25043,230
25045,18
25047,459
25049,251
25053,109
25055,583
25057,222
25059,256
25061,248
25063,202
25069,136
25071,142
25073,225
25075,13
25077,256
25079,8
25081,10
25083,254
25085,214
25089,27
25091,94
25093,10
25095,41
25097,80
25101,20
25103,18
25105,24
25107,9
25109,32
25111,37
25113,60
25115,427
25119,89
25121,111
25123,72
25127,1
25129,188
25131,34
25135,23
25137,75
25139,154
25143,52
25145,155
25149,179
25151,287
25153,153
25155,201
25157,120
25159,232
25161,36
25165,115
25169,30
25171,15
25173,22
25175,60
25177,84
25181,239
25183,162
25187,48
25189,68
25193,19
25195,91
25197,189
25199,364
25201,309
25203,368
25205,161
25209,507
25211,611
25213,356
25215,39
25221,137
25223,172
25227,546
25229,110
25233,162
25239,363
25241,334
25245,70
25255,194
25257,63
25259,179
25263,77
25265,77
25267,175
25269,13
25271,13
25273,157
25277,140
25279,34
25283,184
25285,44
25287,65
25289,249
25291,154
25299,149
25301,189
25303,169
25311,4
25313,244
25315,77
25317,116
25321,158
25323,50
25327,185
25329,78
25333,85
25335,119
25337,68
25339,167
25341,45
25343,64
25347,24
25353,12
25357,130
25359,65
25361,153
25365,78
25367,241
25369,44
25371,222
25377,30
25387,31
25389,69
25391,336
25393,254
25397,178
25401,304
25405,113
25407,15
25411,160
25413,649
25415,98
25417,69
25419,67
25425,266
25427,70
25429,36
25431,31
25435,182
25437,99
25439,262
25441,145
25443,18
25445,331
25447,78
25449,96
25451,533
25453,120
25455,155
25459,116
25463,201
25465,62
25469,242
25473,88
25477,118
25489,422
25491,72
25495,177
25501,217
25503,116
25505,85
25509,158
25511,103
25513,264
25519,63
25521,44
25523,210
25525,106
25527,10
25529,73
25531,56
25533,286
25535,399
25537,316
25545,13
25547,299
25549,139
25553,19
25561,24
25563,66
25565,44
25569,144
25571,12
25577,103
25579,106
25581,81
25583,80
25585,57
25587,430
25591,103
25595,118
25597,136
25599,32
25605,37
25607,143
25611,31
25615,61
25617,60
25619,101
25621,370
25623,23
25629,117
25631,221
25633,101
25635,119
25641,84
25645,604
25647,93
25655,92
25659,225
25663,108
25665,100
25669,91
25671,77
25673,127
25675,27
25677,73
25679,176
25681,60
25683,510
25697,13
25705,25
25707,37
25717,6
25719,59
25721,223
25725,191
25727,309
25731,92
